d_vendor_name,d_fiscal_year,total
FMC PROFESSIONALS,2019-2020,25150.78
FORD MOTOR COMPANY,2017-2018,247051.25
FORD MOTOR COMPANY,2019-2020,1126308.79
FORD MOTOR COMPANY,2020-2021,558087.81
FRANCIS CANADA TRUCK CENTRE,2018-2019,120969.55
GARTNER,2017-2018,100653.65
GARTNER,2018-2019,386398.71
GARTNER,2019-2020,397817.09
GARTNER,2020-2021,108353.08
GATESTONE,2017-2018,17993.71
GATEWAY MECHANICAL SERVICES,2017-2018,5245.21
GATEWAY MECHANICAL SERVICES,2018-2019,5245.21
GATEWAY MECHANICAL SERVICES,2019-2020,5259.58
GATEWAY MECHANICAL SERVICES,2020-2021,4235.00
GC STRATEGIES,2018-2019,61511.63
GC STRATEGIES,2019-2020,310929.60
GENERAL MOTORS,2017-2018,215009.95
GENERAL MOTORS,2019-2020,41658.89
GENERAL MOTORS,2020-2021,509422.86
GENOME QUEBEC,2017-2018,11658.47
GENOME QUEBEC,2018-2019,11486.00
GENOME QUEBEC,2019-2020,10231.63
GETINGE CANADA,2017-2018,4770.40
GETINGE CANADA,2018-2019,11721.79
GETINGE CANADA,2019-2020,10162.86
GETINGE CANADA,2020-2021,13448.76
GFL ENVIRONMENTAL,2018-2019,23504.00
GFL ENVIRONMENTAL,2020-2021,29400.00
GHD,2017-2018,183887.67
GILMORE REPRODUCTIONS,2020-2021,24384.18
GLOBAL KNOWLEDGE,2017-2018,18306.00
GLOBAL KNOWLEDGE,2018-2019,45702.85
GLOBAL KNOWLEDGE,2019-2020,19499.76
GLOBAL KNOWLEDGE,2020-2021,32684.95
GLOBAL TOTAL OFFICE,2020-2021,20304.17
GLOBAL UPHOLSTERY,2017-2018,24875.31
GLOBAL UPHOLSTERY,2018-2019,33479.48
GLOBAL UPHOLSTERY,2019-2020,39652.08
GOLDER ASSOCIATES,2017-2018,84015.25
GOLDER ASSOCIATES,2018-2019,157774.63
GOLDER ASSOCIATES,2019-2020,7080.46
GOLDER ASSOCIATES,2020-2021,70149.54
GOSS GILROY,2017-2018,42024.15
GOSS GILROY,2019-2020,6157.99
GOSS GILROY,2020-2021,127322.37
GRAW RADIOSONDES,2017-2018,2026961.44
GRAW RADIOSONDES,2018-2019,2423822.30
GRAW RADIOSONDES,2019-2020,2340277.25
GRAW RADIOSONDES,2020-2021,2333883.05
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,50521.36
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,42203.03
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,15828.47
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,87334.06
GREAT SLAVE HELICOPTERS,2017-2018,141750.00
GREAT SLAVE HELICOPTERS,2018-2019,14855.40
GREAT SLAVE HELICOPTERS,2019-2020,514039.54
GREAT SLAVE HELICOPTERS,2020-2021,554708.91
HATCH,2018-2019,86231.25
HAWORTH,2017-2018,45856.95
HEMMERA ENVIROCHEM,2017-2018,20843.55
HEMMERA ENVIROCHEM,2020-2021,61427.10
HERCULES SLR,2018-2019,11100.69
HERCULES SLR,2019-2020,88046.41
HERCULES SLR,2020-2021,21248.46
HONEYWELL,2017-2018,125883.16
HONEYWELL,2018-2019,270467.55
HONEYWELL,2020-2021,63299.19
HOSKIN SCIENTIFIC,2017-2018,1936249.00
HOSKIN SCIENTIFIC,2018-2019,1287067.93
HOSKIN SCIENTIFIC,2019-2020,2363001.12
HOSKIN SCIENTIFIC,2020-2021,2325045.10
HOULE ELECTRIC,2017-2018,35563.67
HYPERTEC,2017-2018,69400.20
HYPERTEC,2018-2019,248720.66
HYPERTEC,2019-2020,217895.86
HYPERTEC,2020-2021,191023.93
HYUNDAI AUTO CANADA,2017-2018,24715.80
I4C INFORMATION TECHNOLOGY,2017-2018,62602.66
I4C INFORMATION TECHNOLOGY,2018-2019,231413.07
I4C INFORMATION TECHNOLOGY,2019-2020,170332.39
I4C INFORMATION TECHNOLOGY,2020-2021,172742.13
IBISKA TELECOM,2019-2020,43438.99
IBM CANADA,2017-2018,42248.60
ICEBERG NETWORKS,2019-2020,28743.75
IHS GLOBAL,2017-2018,271521.96
IHS GLOBAL,2018-2019,149290.73
IHS GLOBAL,2019-2020,56964.55
IHS GLOBAL,2020-2021,83930.74
ILLUMINA CANADA,2017-2018,46800.01
ILLUMINA CANADA,2018-2019,27769.77
ILLUMINA CANADA,2019-2020,601158.14
ILLUMINA CANADA,2020-2021,28764.02
IMPERIAL OIL,2017-2018,15088.58
INFO TECH RESEARCH GROUP,2018-2019,61224.19
INFO TECH RESEARCH GROUP,2019-2020,33572.70
INTEGRA NETWORKS,2018-2019,266643.91
INTERGRAPH CANADA,2017-2018,50286.15
INTERGRAPH CANADA,2018-2019,55128.85
INTERGRAPH CANADA,2019-2020,60175.77
INTERGRAPH CANADA,2020-2021,60011.36
INTERNATIONAL SAFETY RESEARCH,2017-2018,191250.00
INTEROUTE CONSTRUCTION,2017-2018,32650.81
IRON MOUNTAIN,2017-2018,14773.96
IRON MOUNTAIN,2018-2019,117716.86
IRON MOUNTAIN,2019-2020,198640.00
IRON MOUNTAIN,2020-2021,21900.00
IT NET CONSULTANTS,2017-2018,38495.05
IT NET CONSULTANTS,2018-2019,90068.56
IT NET CONSULTANTS,2019-2020,90315.32
IT NET CONSULTANTS,2020-2021,37982.30
ITEX,2017-2018,13365.53
ITEX,2018-2019,23521.35
ITEX,2020-2021,11537.51
J L RICHARDS ASSOCIATES,2020-2021,11852.29
JOHN WILEY SONS,2020-2021,69829.08
JOSEPH ELIE,2017-2018,39199.93
JOSEPH ELIE,2018-2019,19983.75
JOSEPH ELIE,2019-2020,884308.50
JOSEPH ELIE,2020-2021,23366.89
JUMPING ELEPHANTS,2018-2019,24521.00
KENN BOREK AIR,2017-2018,21000.01
KENN BOREK AIR,2018-2019,12913.26
KENN BOREK AIR,2019-2020,12018.78
KENN BOREK AIR,2020-2021,168876.67
KEYSTONE ENVIRONMENTAL,2018-2019,24496.50
KEYSTONE ENVIRONMENTAL,2019-2020,12518.10
KEYSTONE SUPPLIES INTERNATIONAL,2017-2018,31359.28
KEYSTONE SUPPLIES INTERNATIONAL,2018-2019,157191.81
KEYSTONE SUPPLIES INTERNATIONAL,2019-2020,0.00
KEYSTONE SUPPLIES INTERNATIONAL,2020-2021,13525.77
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,34288.21
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,45597.70
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,75246.21
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,85116.42
KONTZAMANIS GRAUMANN SMITH,2017-2018,99848.34
KONTZAMANIS GRAUMANN SMITH,2020-2021,30788.49
KUBOTA CANADA,2020-2021,95688.40
KWC ARCHITECTS,2017-2018,72225.48
KWC ARCHITECTS,2018-2019,72225.48
L3HARRIS,2017-2018,190500.18
L3HARRIS,2018-2019,153443.98
LANGUAGE RESEARCH DEVELOPMENT GROUP,2017-2018,25421.60
LANGUAGE RESEARCH DEVELOPMENT GROUP,2018-2019,188229.03
LANGUAGE RESEARCH DEVELOPMENT GROUP,2019-2020,295653.99
LANGUAGE RESEARCH DEVELOPMENT GROUP,2020-2021,321122.65
LANSDOWNE TECHNOLOGIES,2020-2021,39520.13
LAURENTIAN TECHNOLOGIES,2019-2020,73972.97
LAURENTIAN TECHNOLOGIES,2020-2021,46761.10
LEONARDO,2017-2018,18410670.49
LEONARDO,2018-2019,18470677.40
LEONARDO,2019-2020,18509449.66
LEONARDO,2020-2021,18572070.32
LES ENTREPRISES P E C,2019-2020,24144.75
LEVITT SAFETY,2019-2020,5332.16
LEVITT SAFETY,2020-2021,64386.79
LIEBHERR CANADA,2017-2018,5535.87
LIEBHERR CANADA,2018-2019,5535.87
LIEBHERR CANADA,2019-2020,621.84
LIFE TECHNOLOGIES,2017-2018,70251.80
LIFE TECHNOLOGIES,2018-2019,23359.91
LIONBRIDGE,2017-2018,36316.63
LIONBRIDGE,2018-2019,218313.16
LIONBRIDGE,2019-2020,315908.52
LIONBRIDGE,2020-2021,308530.17
LLOYD LIBKE LAW ENFORCEMENT SALES,2018-2019,22218.64
LOGISTIK UNICORP,2017-2018,114309.29
LOGISTIK UNICORP,2018-2019,114309.29
LOGISTIK UNICORP,2019-2020,114622.46
LOGISTIK UNICORP,2020-2021,114309.29
LOWE MARTIN COMPANY,2017-2018,65925.25
LOWE MARTIN COMPANY,2020-2021,39411.13
LUMINA IT,2017-2018,114747.03
LUMINA IT,2018-2019,206972.50
LUMINA IT,2019-2020,55719.28
LUMINA IT,2020-2021,181072.64
LUXTON CONSTRUCTION,2020-2021,29400.00
M D CHARLTON,2019-2020,16872.62
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,26250.00
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,8064.00
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,51640.23
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,10681.36
MANITOBA HYDRO,2020-2021,16885.60
MAPLESOFT CONSULTING,2017-2018,408143.24
MAPLESOFT CONSULTING,2018-2019,589814.06
MAPLESOFT CONSULTING,2019-2020,591429.98
MAPLESOFT CONSULTING,2020-2021,478517.48
MARITIME FENCE,2017-2018,30147.94
MARITIME FENCE,2019-2020,13524.00
MAXSYS STAFFING AND CONSULTING,2017-2018,180001.96
MAXSYS STAFFING AND CONSULTING,2018-2019,37524.41
MAXSYS STAFFING AND CONSULTING,2019-2020,73291.36
MAXSYS STAFFING AND CONSULTING,2020-2021,99579.72
MAXXAM ANALYTICS,2017-2018,60511.94
MAXXAM ANALYTICS,2018-2019,56926.05
MCELHANNEY ASSOCIATES,2018-2019,34674.15
MCELHANNEY ASSOCIATES,2019-2020,12600.00
MCELHANNEY ASSOCIATES,2020-2021,48324.15
MDOS CONSULTING,2017-2018,234354.04
MDOS CONSULTING,2018-2019,242731.57
MDOS CONSULTING,2019-2020,244737.62
MDOS CONSULTING,2020-2021,244068.93
MEDIA Q,2017-2018,61000.28
MEDIA Q,2018-2019,54959.08
MEDIA Q,2019-2020,55515.63
MEDIA Q,2020-2021,57487.50
MERCURY MARINE,2018-2019,29693.30
MERCURY MARINE,2020-2021,13073.74
METOCEAN TELEMATICS,2017-2018,226644.40
METOCEAN TELEMATICS,2018-2019,278032.28
METOCEAN TELEMATICS,2019-2020,247548.85
METOCEAN TELEMATICS,2020-2021,69037.56
MGIS,2019-2020,35842.72
MGIS,2020-2021,16542.80
MICROSOFT CANADA,2017-2018,667875.72
MICROSOFT CANADA,2018-2019,506414.67
MICROSOFT CANADA,2019-2020,3041689.35
MICROSOFT CANADA,2020-2021,3398817.17
MID CANADA MOD CENTER,2019-2020,24689.87
MILLBROOK TACTICAL,2019-2020,21000.00
MINDWIRE SYSTEMS,2017-2018,215267.51
MINDWIRE SYSTEMS,2018-2019,189413.11
MINISTRY OF FINANCE,2017-2018,3298.19
MISHKUMI TECHNOLOGIES,2017-2018,136534.28
MISHKUMI TECHNOLOGIES,2018-2019,53394.08
MNP,2019-2020,21000.00
MOBILE RESOURCE GROUP,2017-2018,157294.73
MOBILE RESOURCE GROUP,2018-2019,273921.46
MOBILE RESOURCE GROUP,2019-2020,479690.21
MOBILE RESOURCE GROUP,2020-2021,478379.58
MOERAE SOLUTIONS,2017-2018,1004144.74
MOERAE SOLUTIONS,2018-2019,1482351.73
MOERAE SOLUTIONS,2019-2020,1894063.66
MOERAE SOLUTIONS,2020-2021,1819219.83
MORRISON HERSHFIELD,2017-2018,38959.65
MORRISON HERSHFIELD,2018-2019,44040.99
MORRISON HERSHFIELD,2019-2020,65326.78
MORRISON HERSHFIELD,2020-2021,81933.11
MOTOROLA SOLUTIONS CANADA,2017-2018,58922.78
MOTOROLA SOLUTIONS CANADA,2018-2019,11144.34
MOTOROLA SOLUTIONS CANADA,2019-2020,159447.32
MOTOROLA SOLUTIONS CANADA,2020-2021,491428.73
MUSTANG HELICOPTERS,2017-2018,73500.00
MUSTANG HELICOPTERS,2018-2019,857.19
MUSTANG HELICOPTERS,2019-2020,81679.11
MUSTANG HELICOPTERS,2020-2021,191360.93
MUSTANG SURVIVAL,2017-2018,6636.69
N12 CONSULTING,2017-2018,582594.11
"NADINE INTERNATIONAL",2020-2021,130277.42
"NATIONS TRANSLATION GROUP",2020-2021,40290.74
"NAVAMAR",2017-2018,87698.33
NIMBLE INFORMATION STRATEGIES,2017-2018,55895.57
NIMBLE INFORMATION STRATEGIES,2018-2019,78951.26
NIMBLE INFORMATION STRATEGIES,2019-2020,103887.20
NIMBLE INFORMATION STRATEGIES,2020-2021,61829.16
NISHA TECHONOLOGIES,2017-2018,213213.41
NISHA TECHONOLOGIES,2018-2019,517044.31
NISHA TECHONOLOGIES,2019-2020,561939.47
NISHA TECHONOLOGIES,2020-2021,626301.39
NOVA NETWORKS,2018-2019,73616.70
NOVA NETWORKS,2019-2020,30295.27
ONX ENTERPRISE SOLUTIONS,2020-2021,22201.49
OPROMA,2017-2018,97098.95
OPROMA,2018-2019,97098.95
OPROMA,2019-2020,97364.98
OPROMA,2020-2021,97098.95
ORACLE CANADA,2019-2020,399697.14
ORACLE CANADA,2020-2021,872234.50
ORANGUTECH,2018-2019,2787.22
ORANGUTECH,2019-2020,67306.88
ORANGUTECH,2020-2021,47437.48
PACWILL ENVIRONMENTAL,2017-2018,200186.18
PACWILL ENVIRONMENTAL,2018-2019,1399931.17
PACWILL ENVIRONMENTAL,2019-2020,1867011.81
PACWILL ENVIRONMENTAL,2020-2021,1955971.16
PALADIN GROUP,2018-2019,93345.66
PALADIN GROUP,2019-2020,23689.78
PALADIN GROUP,2020-2021,32994.16
PARSONS CANADA,2019-2020,24973.00
PATTISON SIGN GROUP,2017-2018,331449.76
PEPCO,2020-2021,1702.52
PETERS CONSTRUCTION,2017-2018,21614.25
PHASELOCK SYSTEMS INTERNATIONAL,2017-2018,14167.91
PHASELOCK SYSTEMS INTERNATIONAL,2019-2020,85240.11
PHASELOCK SYSTEMS INTERNATIONAL,2020-2021,125310.21
PITNEY BOWES,2017-2018,8995.07
PITNEY BOWES,2018-2019,3770.54
PLEIAD CANADA,2020-2021,19894.46
POLARIS INDUSTRIES,2018-2019,12235.15
POLARIS INDUSTRIES,2020-2021,60387.46
PORTAGE PERSONNEL,2017-2018,266127.93
PORTAGE PERSONNEL,2018-2019,111785.04
PORTAGE PERSONNEL,2019-2020,70058.15
