d_vendor_name,d_fiscal_year,total
CAROLYN BROWN,2018-2019,11078.3203125
CHARRON HUMAN RESOURCES,2018-2019,18213.96887755102
CHARRON HUMAN RESOURCES,2019-2020,3291.6811224489793
CHINOOK HELICOPTERS 1982,2018-2019,15440.25
CHINOOK HELICOPTERS 1982,2019-2020,26691
CHINOOK HELICOPTERS 1982,2020-2021,14999.25
CISION,2018-2019,22765.05
CISION CANADA,2017-2018,21978.62
CLEMEX TECHNOLOGIES,2018-2019,21012.350000000002
CNW GROUP,2017-2018,19775
CNW GROUP,2018-2019,19775
CNW GROUP,2020-2021,13560
COFOMO,2019-2020,53062.40912959381
COFOMO,2020-2021,1192796.469346801
COMPAGNIE AMPLEXOR CANADA,2017-2018,25830
COMPAGNIE AMPLEXOR CANADA,2018-2019,2913.75
COMPUGEN,2020-2021,34542.873529411765
COMPUPHILE SYSTEMS,2018-2019,19303.74
COMPUPHILE SYSTEMS,2020-2021,10796.15
CONWAY BAXTER WILSON,2018-2019,27508.650519031144
CONWAY BAXTER WILSON,2019-2020,50975.51237689646
CONWAY BAXTER WILSON,2020-2021,25319.027359292817
CORPORATION DES PILOTES DU BAS SAINT LAURENT,2020-2021,26159.11
COX AND PALMER,2018-2019,5869.969255874674
COX AND PALMER,2019-2020,61383.10707571801
COX AND PALMER,2020-2021,61215.393668407305
CREMER PIERRE,2017-2018,33957.13968957871
CREMER PIERRE,2018-2019,46525.36031042129
CREMER PIERRE,2020-2021,39000
DARLENE,2017-2018,8905.006068601584
DARLENE,2018-2019,16094.97393139842
DELL COMPUTER,2017-2018,236569.65795620438
DELL COMPUTER,2018-2019,286376.1972968556
DELL COMPUTER,2019-2020,76858.45440934878
DELL COMPUTER,2020-2021,21406.87033759124
DONNA CONA,2018-2019,43209.95142857143
DONNA CONA,2019-2020,56680.328571428574
DONNA CONA,2020-2021,250605.49000000002
DYNABOOK,2019-2020,100054.48
DYNABOOK CANADA,2020-2021,33419.09
DYNAMIX OTTAWA,2018-2019,45938.4
EDMONTON FLYING CLUB,2017-2018,12051.38
EDMONTON FLYING CLUB,2019-2020,10570.88
EDMONTON FLYING CLUB,2020-2021,17330.25
FASKEN MARTINEAU DUMOULIN,2017-2018,20947.5
FCA CANADA,2018-2019,28105.999999999996
FORD MOTOR COMPANY,2018-2019,100271.59000000001
FORD MOTOR COMPANY,2019-2020,72241.25
GENERAL ELECTRIC CANADA,2018-2019,18332.446153846155
GENERAL ELECTRIC CANADA,2019-2020,100828.45384615385
GILLIAN SCOBIE EDITORIAL SERVICES,2020-2021,43567.67073954984
GRAND TOY,2018-2019,25901.04
GUDMUNDSETH MICKELSON,2017-2018,13384.344127168413
GUDMUNDSETH MICKELSON,2018-2019,54496.290397546414
GUDMUNDSETH MICKELSON,2019-2020,37111.04547528517
GX ANNUAL LICENSE,2018-2019,31175.75
HACKETT CONSULTING,2019-2020,35882.431078667396
HACKETT CONSULTING,2020-2021,52453.64205560301
HITACHI DATA SYSTEMS,2020-2021,75258
HONEYWELL,2020-2021,51341.03
HYPERACTIVE PRODUCTIONS,2020-2021,64480.02999999999
HYPERTEC,2018-2019,27854.64
HYPERTEC,2019-2020,23342.14
HYPERTEC,2020-2021,21796.39
I4C INFORMATION TECHNOLOGY CONSULTING,2018-2019,154490.78029531566
I4C INFORMATION TECHNOLOGY CONSULTING,2019-2020,400035.3797046843
INTEGRA NETWORKS,2018-2019,96577.39
INTEGRA NETWORKS,2019-2020,13491.04
INTEGRA NETWORKS,2020-2021,16276.998519494204
ISAACS,2018-2019,7958.734597156398
ISAACS,2019-2020,52016.0154028436
KITCHENER AERO AVIONICS,2020-2021,131332.5
L3 COMMUNICATIONS,2018-2019,369.5348440065681
L3 COMMUNICATIONS,2019-2020,44907.43647972717
L3 COMMUNICATIONS,2020-2021,16975.68670582291
LANTEC MARINE,2019-2020,24150
LEARNING TREE INTERNATIONAL,2018-2019,20695.5
LEGER MARKETING,2020-2021,44774.23432432432
LIONBRIDGE,2017-2018,51248.026859504134
LIONBRIDGE,2018-2019,31815.867768595042
LIONBRIDGE,2019-2020,28981.301652892562
LIONBRIDGE,2020-2021,2929.8037190082646
LOCUS SYSTEMS,2018-2019,60234.31055865922
LOCUS SYSTEMS,2019-2020,128922.55944134078
MAHONEY ANNE LOUISE,2017-2018,14690
MAHONEY ANNE LOUISE,2018-2019,54218.125
MAHONEY ANNE LOUISE,2019-2020,33936.16935483871
MAHONEY ANNE LOUISE,2020-2021,3430.7056451612902
MAXSYS STAFFING AND CONSULTING,2019-2020,20833.25
ME MAXIME ROY,2018-2019,6324.775517011341
ME MAXIME ROY,2019-2020,86266.23479223523
ME MAXIME ROY,2020-2021,209981.14821762487
MELTWATER NEWS CANADA,2019-2020,5192.724918032787
MELTWATER NEWS CANADA,2020-2021,17707.778534022007
METRO AVIATION,2018-2019,19350
MICROSOFT CANADA,2017-2018,87979.41
MICROSOFT CANADA,2018-2019,87509.33
MITSUBISHI MOTORS,2019-2020,43867.56
"NATIONS TRANSLATION GROUP",2020-2021,243364.27755390172
NEWFOUND RECRUITING,2019-2020,98717.54
NISHA TECHONOLOGIES,2018-2019,57911.28999999999
NISHA TECHONOLOGIES,2019-2020,100464.32
NORTHERN MICRO,2017-2018,150260.58
NORTHERN MICRO,2018-2019,87403.62000000001
NORTHERN MICRO,2020-2021,337087.26999999996
NOVA NETWORKS,2017-2018,19881.337607758618
NOVA NETWORKS,2018-2019,20281.53
PALIARE ROLAND ROSENBERG ROTHSTEIN,2018-2019,1951.7982619647353
PALIARE ROLAND ROSENBERG ROTHSTEIN,2019-2020,23043.81173803526
PARE BENOIT,2017-2018,6919.154191616767
PARE BENOIT,2018-2019,37693.899700598806
PARE BENOIT,2019-2020,37797.17065868263
PARE BENOIT,2020-2021,3821.0254491017968
PASSPORT HELICO,2020-2021,27195.000000000004
PIERRE CREMER,2017-2018,24349.044421487604
PIERRE CREMER,2018-2019,4394.705578512397
POLYCOM,2018-2019,29329.54
PRINTER PLUS,2017-2018,37204.55
QMR,2018-2019,24834.6
QUANTUM MANAGEMENT SERVICES,2017-2018,58611.63
QUINTET,2019-2020,63280.00000000001
ROY CHARBONNEAU AVOCATS S E N C,2018-2019,9203.980494148243
ROY CHARBONNEAU AVOCATS S E N C,2019-2020,88648.86475942783
ROY CHARBONNEAU AVOCATS S E N C,2020-2021,88406.65474642393
SAMSON ASSOCIATES,2017-2018,216612.9
SAMSON ASSOCIATES,2018-2019,15828.379683794465
SAMSON ASSOCIATES,2019-2020,25792.570316205532
SAS INSTITUTE,2017-2018,10070.338438356164
SAS INSTITUTE,2018-2019,10372.663699079272
SAS INSTITUTE,2019-2020,33761.97016393443
SENSUS COMMUNICATION SOLUTIONS,2018-2019,50617.75
SHARMA ASSOCIATES,2017-2018,6347.90519125683
SHARMA ASSOCIATES,2018-2019,23668.059933231398
SHARMA ASSOCIATES,2019-2020,28462.4251393143
SHARMA ASSOCIATES,2020-2021,16924.34740861127
SHARP ELECTRONICS,2017-2018,5794.829766387668
SHARP ELECTRONICS,2018-2019,32896.040383198226
SHARP ELECTRONICS,2019-2020,39330.73665097517
SHARP ELECTRONICS,2020-2021,39223.27562187414
SIMEX DEFENCE,2020-2021,38514.92
SIMNER,2018-2019,28743.75
SKYTRAC SYSTEMS,2018-2019,27487.165714285715
SKYTRAC SYSTEMS,2019-2020,4581.194285714286
SOFTCHOICE,2019-2020,19474.17921686747
SOFTCHOICE,2020-2021,66219.633042426
SUBARU CANADA,2018-2019,29544.420000000002
SUBARU CANADA,2019-2020,58993.97
TOSHIBA TEC CANADA BUSINESS SOLUTIONS,2018-2019,138387.15
TOYOTA CANADA,2018-2019,34251.48
VERSACOM,2017-2018,130115.16
VERSACOM,2018-2019,119902.5
VERSACOM,2019-2020,140000
VWR CANLAB,2020-2021,81945.68000000001
WESTJET AN ALBERTA PARTNERSHIP,2020-2021,56912.729999999996
ZERNAM ENTREPRISE,2018-2019,30459.149999999998
