d_vendor_name,d_fiscal_year,total
CATHOLIC SOCIAL SERVICES,2017-2018,1819221.32
CATHOLIC SOCIAL SERVICES,2018-2019,1819221.32
CATHOLIC SOCIAL SERVICES,2019-2020,2168221.16
CATHOLIC SOCIAL SERVICES,2020-2021,2450340.12
CDW CANADA,2019-2020,21322.82
CHARRON HUMAN RESOURCES,2019-2020,23730
CHARRON HUMAN RESOURCES,2020-2021,14690
CIRCLE OF EAGLES LODGE SOCIETY,2017-2018,1650465.25
CIRCLE OF EAGLES LODGE SOCIETY,2018-2019,1650465.25
CIRCLE OF EAGLES LODGE SOCIETY,2019-2020,1750644.58
CIRCLE OF EAGLES LODGE SOCIETY,2020-2021,1745861.4
CONFECTION AVENTURE,2020-2021,8102377.25
CORBEL MANAGEMENT,2017-2018,2440178.45
CORBEL MANAGEMENT,2018-2019,9896279.28
CORBEL MANAGEMENT,2019-2020,9923392.38
CORBEL MANAGEMENT,2020-2021,9896279.28
COVERDALE CENTRE FOR WOMEN,2017-2018,1737002
COVERDALE CENTRE FOR WOMEN,2018-2019,1174806.1
COVERDALE CENTRE FOR WOMEN,2019-2020,607869.3
COVERDALE CENTRE FOR WOMEN,2020-2021,606208.46
CRC CURE LABELLE,2017-2018,1021687.89
CRC CURE LABELLE,2018-2019,1021687.89
CRC CURE LABELLE,2019-2020,1024487.03
CRC CURE LABELLE,2020-2021,1021687.89
CTOMS,2017-2018,202361.15
CTOMS,2018-2019,321031.2
CTOMS,2019-2020,211037.4
CTOMS,2020-2021,2971049.99
D MARK BIOSCIENCES,2018-2019,14686.31
D MARK BIOSCIENCES,2020-2021,3368487.02
DALHOUSIE UNIVERSITY,2020-2021,80000
DR DAVID LESAGE,2017-2018,869435.6
DR DAVID LESAGE,2018-2019,799449.51
DR DAVID LESAGE,2019-2020,1250715.61
DR DAVID LESAGE,2020-2021,1209783.12
DR MANDEEP SAINI,2017-2018,3666058.39
DR MANDEEP SAINI,2018-2019,666058.39
DR MANDEEP SAINI,2019-2020,667883.21
DR MANDEEP SAINI,2020-2021,666058.39
DR S ISKANDER,2017-2018,1366709.27
DR S ISKANDER,2018-2019,1366709.27
DR S ISKANDER,2019-2020,1203542.46
DR S ISKANDER,2020-2021,697230.18
DRAEGER CANADA,2019-2020,404949.18
DRAEGER CANADA,2020-2021,10557603.62
DYNACARE,2017-2018,2018736.4
DYNACARE,2018-2019,2537370.2
DYNACARE,2019-2020,2286442.32
DYNACARE,2020-2021,2645285.08
EKOS RESEARCH ASSOCIATES,2019-2020,26549.65
EKOS RESEARCH ASSOCIATES,2020-2021,26992.15
ELIZABETH FRY SOCIETY,2017-2018,1290235.74
ELIZABETH FRY SOCIETY,2018-2019,1242235.74
ELIZABETH FRY SOCIETY,2019-2020,1245639.12
ELIZABETH FRY SOCIETY,2020-2021,1242235.74
EMERGENT BIOSOLUTIONS,2017-2018,1932943.79
EMERGENT BIOSOLUTIONS,2018-2019,1775057.92
EMERGENT BIOSOLUTIONS,2019-2020,1880822.62
EMERGENT BIOSOLUTIONS,2020-2021,3217545.19
ERNST YOUNG,2017-2018,103017.6
ESBE SCIENTIFIC INDUSTRIES,2019-2020,1586987.52
ESBE SCIENTIFIC INDUSTRIES,2020-2021,51097451.68
EXCEL HUMAN RESOURCES,2019-2020,18348.38
EXPRESS SCRIPTS CANADA,2017-2018,43030073.14
EXPRESS SCRIPTS CANADA,2018-2019,43030073.14
EXPRESS SCRIPTS CANADA,2019-2020,35859365.92
EXPRESS SCRIPTS CANADA,2020-2021,5175172.55
FELIX TECHNOLOGY,2017-2018,280576.91
FELIX TECHNOLOGY,2018-2019,210753.33
FELIX TECHNOLOGY,2019-2020,34054.79
FISHER PAYKEL HEALTHCARE,2020-2021,6448443.7
FLUID ENERGY GROUP,2020-2021,74641995.15
FONDATION CARREFOUR NOUVEAU MONDE,2017-2018,1701485.13
FONDATION CARREFOUR NOUVEAU MONDE,2018-2019,1701485.13
FONDATION CARREFOUR NOUVEAU MONDE,2019-2020,1653614.05
FTI PROFESSIONAL GRADE,2020-2021,237300000
G4S SECURITY SERVICES,2017-2018,8455498.56
G4S SECURITY SERVICES,2018-2019,8455498.56
GALENVS SCIENCES,2020-2021,4188092.29
GAMBLE TECHNOLOGIES,2017-2018,165948.98
GAMBLE TECHNOLOGIES,2020-2021,43168.26
GENERAL ELECTRIC CANADA,2020-2021,19968.23
GENERAL MOTORS,2020-2021,9381476.71
GENOME QUEBEC,2020-2021,80709.12
GEORGE COUREY,2020-2021,39664078.02
GETINGE CANADA,2020-2021,6595556.65
GLAXOSMITHKLINE,2017-2018,393903.64
GLAXOSMITHKLINE,2018-2019,657168.78
GLAXOSMITHKLINE,2019-2020,2949544.06
GLAXOSMITHKLINE,2020-2021,4217728.38
GRAND TOY,2019-2020,97455.47
GRAND TOY,2020-2021,2335807.43
GREG VAN WYK PROFESSIONAL,2017-2018,878004.05
GREG VAN WYK PROFESSIONAL,2018-2019,1182906.88
GREG VAN WYK PROFESSIONAL,2019-2020,1041093.47
GREG VAN WYK PROFESSIONAL,2020-2021,1022420.87
HEWLETT PACKARD,2020-2021,7566480
HOUSE OF HOPE,2017-2018,1374648.54
HOUSE OF HOPE,2018-2019,1706232.96
HOUSE OF HOPE,2019-2020,1710907.58
HOUSE OF HOPE,2020-2021,1706232.96
ICU MEDICAL CANADA,2020-2021,6439913.22
ILLUMINA CANADA,2017-2018,1469770.42
ILLUMINA CANADA,2018-2019,1789028.77
ILLUMINA CANADA,2019-2020,1987937.69
ILLUMINA CANADA,2020-2021,1185167.39
INDIVIOR UK,2018-2019,2388367.37
INDIVIOR UK,2019-2020,2709068.47
INDIVIOR UK,2020-2021,6123217.13
INKSMITH,2020-2021,56529832
INTER MEDICO,2017-2018,99843.41
INTER MEDICO,2018-2019,90648.9
INTER MEDICO,2019-2020,29536.5
INTER MEDICO,2020-2021,140046.22
ISOPLEX,2020-2021,113565000
J STERLING INDUSTRIES,2020-2021,27792616.91
JOHN HOWARD SOCIETY,2017-2018,19413961.06
JOHN HOWARD SOCIETY,2018-2019,20326221.2
JOHN HOWARD SOCIETY,2019-2020,22233037.55
JOHN HOWARD SOCIETY,2020-2021,23100070.16
JOHN WILEY SONS,2018-2019,24723.17
JOSEPH RIBKOFF,2020-2021,26324893.09
JULIAN SIMON GROUP,2020-2021,4942620
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2017-2018,1216497.91
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2018-2019,1216497.91
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2019-2020,1219830.78
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2020-2021,1367229.19
LARCH HALF WAY HOUSE OF SUDBURY,2017-2018,1184352.33
LARCH HALF WAY HOUSE OF SUDBURY,2018-2019,1154352.33
LARCH HALF WAY HOUSE OF SUDBURY,2019-2020,1157514.94
LARCH HALF WAY HOUSE OF SUDBURY,2020-2021,1154352.33
LESAGE DAVID DR,2017-2018,849801.53
LESAGE DAVID DR,2018-2019,983249.47
LESAGE DAVID DR,2019-2020,1232774.87
LESAGE DAVID DR,2020-2021,1194171
LEVITT SAFETY,2017-2018,24860
LEVITT SAFETY,2018-2019,17315.83
LEVITT SAFETY,2019-2020,51466.91
LEVITT SAFETY,2020-2021,57545.06
LIFE TECHNOLOGIES,2017-2018,181454.38
LIFE TECHNOLOGIES,2018-2019,222287.99
LIFE TECHNOLOGIES,2019-2020,283935.47
LIFE TECHNOLOGIES,2020-2021,28349355.83
LIFESPEAK,2017-2018,1231918.84
LIFESPEAK,2018-2019,1231918.84
LIFESPEAK,2019-2020,1235293.97
LIFESPEAK,2020-2021,1231918.84
LOGISTIK UNICORP,2017-2018,17220.38
LOGISTIK UNICORP,2020-2021,56346475.27
LUMINULTRA TECHNOLOGIES,2020-2021,102986210.97
MAISON CHARLEMAGNE,2017-2018,1651841.33
MAISON CHARLEMAGNE,2018-2019,1651841.33
MAISON CHARLEMAGNE,2019-2020,1655325.69
MAISON CHARLEMAGNE,2020-2021,1650802.94
MAISON CROSS ROADS DE LA SOCIETE,2017-2018,1407713.33
MAISON CROSS ROADS DE LA SOCIETE,2018-2019,1407713.33
MAISON CROSS ROADS DE LA SOCIETE,2019-2020,1922587.73
MAISON CROSS ROADS DE LA SOCIETE,2020-2021,1917334.76
MAISON DECISION HOUSE,2017-2018,1023906.38
MAISON DECISION HOUSE,2018-2019,847930.4
MAISON DECISION HOUSE,2019-2020,1099382.28
MAISON DECISION HOUSE,2020-2021,1096378.5
MAISON JEUN AIDE,2017-2018,1468025.33
MAISON JEUN AIDE,2018-2019,1468025.33
MAISON JEUN AIDE,2019-2020,1904329.07
MAISON JEUN AIDE,2020-2021,1899125.98
MAISON JOINS TOI,2017-2018,1510995.11
MAISON JOINS TOI,2018-2019,1510995.11
MAISON JOINS TOI,2019-2020,1515134.83
MAISON JOINS TOI,2020-2021,1510995.11
MAISON PAINCHAUD,2017-2018,1311612.1
MAISON PAINCHAUD,2018-2019,1311612.1
MAISON PAINCHAUD,2019-2020,1315205.56
MAISON PAINCHAUD,2020-2021,1291721.08
MAXXAM ANALYTICS,2017-2018,29936.25
MAXXAM ANALYTICS,2018-2019,365337.75
MAXXAM ANALYTICS,2019-2020,353440.93
MCKESSON CANADA,2017-2018,48399796.19
MCKESSON CANADA,2018-2019,41140694.85
MCKESSON CANADA,2019-2020,42365899.19
MCKESSON CANADA,2020-2021,36952265.26
MEDAVIE,2017-2018,5449607.46
MEDAVIE,2018-2019,5449607.46
MEDAVIE,2019-2020,5464537.89
MEDAVIE,2020-2021,7067559.96
MEDI SELECT,2017-2018,17575
MEDI SELECT,2018-2019,9437.53
MEDI SELECT,2019-2020,200399.36
MEDI SELECT,2020-2021,3087644.41
MEDTRONIC CANADA,2019-2020,1017696.92
MEDTRONIC CANADA,2020-2021,17829990.95
MEEWASINOTA CRF,2017-2018,1725361.78
MEEWASINOTA CRF,2018-2019,1725361.78
MEEWASINOTA CRF,2019-2020,1962381.93
MEEWASINOTA CRF,2020-2021,1957020.23
MEGA TECH,2018-2019,68796
MEGA TECH,2019-2020,1356.35
MEGA TECH,2020-2021,20345.26
MERCK FROSST,2017-2018,4164046.72
MERCK FROSST,2018-2019,4160290.4
MERCK FROSST,2019-2020,3622150.86
MERCK FROSST,2020-2021,1352367.39
MERIDIAN MEDICAL TECHNOLOGIES,2018-2019,88511.29
MERIDIAN MEDICAL TECHNOLOGIES,2019-2020,153105.68
MERIDIAN MEDICAL TECHNOLOGIES,2020-2021,5018568.92
MICRONOSTYX,2020-2021,9990764.07
MINISTRY OF FINANCE,2018-2019,2453758.97
MINISTRY OF FINANCE,2019-2020,3053277.1
MINISTRY OF FINANCE,2020-2021,2715397.92
MIWAYAWIN HEALTH CARE,2017-2018,3238708.94
MIWAYAWIN HEALTH CARE,2018-2019,798585.77
MNP,2017-2018,135590.68
MNP,2018-2019,93613.29
MNP,2020-2021,31586.75
MOMENTUM SOLUTIONS,2019-2020,12430.45
MOMENTUM SOLUTIONS,2020-2021,283569.55
MORNEAU SHEPELL,2017-2018,474345.67
MORNEAU SHEPELL,2018-2019,619590.81
MORNEAU SHEPELL,2019-2020,1470639.58
MORNEAU SHEPELL,2020-2021,1744468.35
MUFACTOR,2020-2021,256160830
MURRAYS WINDERMERE GARDENS,2017-2018,1560238.13
MURRAYS WINDERMERE GARDENS,2018-2019,1550238.13
MURRAYS WINDERMERE GARDENS,2019-2020,1889847.22
MURRAYS WINDERMERE GARDENS,2020-2021,1884683.71
MUSTANG SURVIVAL,2020-2021,12320236.52
"NATCO PHARMA CANADA",2019-2020,571937.81
"NATCO PHARMA CANADA",2020-2021,7975341.26
"NATIVE CLAN ORGANIZATION",2017-2018,1589579.4
"NATIVE CLAN ORGANIZATION",2018-2019,1589579.4
"NATIVE CLAN ORGANIZATION",2019-2020,1642097.75
"NATIVE CLAN ORGANIZATION",2020-2021,1637611.15
"NAV CANADA",2017-2018,11170.49
"NAV CANADA",2018-2019,5798.89
NEUROSCOPE,2017-2018,3902145.92
NEUROSCOPE,2018-2019,911247.92
NEUROSCOPE,2019-2020,913744.49
NEUROSCOPE,2020-2021,985833.12
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2017-2018,1638278
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2018-2019,1638278
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2019-2020,1691578.62
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2020-2021,1686956.82
PEERLESS GARMENTS,2018-2019,6323625
PHOENIX DRUG ALCOHOL RECOVERY,2017-2018,1366296.69
PHOENIX DRUG ALCOHOL RECOVERY,2018-2019,1366296.69
PHOENIX DRUG ALCOHOL RECOVERY,2019-2020,2089357.58
PHOENIX DRUG ALCOHOL RECOVERY,2020-2021,2083648.96
PRECISION ADM,2020-2021,12474475
PRICEWATERHOUSE COOPERS,2017-2018,8529.41
PRIMED MEDICAL PRODUCTS,2020-2021,47675313.68
PRINCE GEORGE ACTIVATOR,2017-2018,1962209.8
PRINCE GEORGE ACTIVATOR,2018-2019,1962209.8
PRINCE GEORGE ACTIVATOR,2019-2020,2100000
PRINCE GEORGE ACTIVATOR,2020-2021,2100000
PROLINE ADVANTAGE,2020-2021,373182500
PROMAXIS,2019-2020,8187.37
PROMAXIS,2020-2021,81714.08
QIAGEN,2017-2018,143917
QIAGEN,2018-2019,51064.14
QIAGEN,2019-2020,45753.75
QIAGEN,2020-2021,5131369.16
QMR,2019-2020,4312.17
QMR,2020-2021,118301.63
QUARTZ NATURE,2020-2021,4698041.71
QUEEN S UNIVERSITY,2017-2018,2661808.43
QUEEN S UNIVERSITY,2018-2019,2631173.7
QUEEN S UNIVERSITY,2020-2021,50642.88
R LAMBA FORENSIC PSYCH SERVICE,2017-2018,3666058.39
R LAMBA FORENSIC PSYCH SERVICE,2018-2019,666058.39
R LAMBA FORENSIC PSYCH SERVICE,2019-2020,667883.21
R LAMBA FORENSIC PSYCH SERVICE,2020-2021,666058.39
RAMPART INTERNATIONAL,2018-2019,491591.99
RAMPART INTERNATIONAL,2019-2020,19400.53
REACTOR ENGINEERING GROUP,2020-2021,10689319.15
REDACTED,2019-2020,339775.2
REDACTED,2020-2021,62708121.82
RESIDENCE CARPEDIEM,2017-2018,1909987.39
RESIDENCE CARPEDIEM,2018-2019,1909987.39
RESIDENCE CARPEDIEM,2019-2020,2325949.29
RESIDENCE CARPEDIEM,2020-2021,2319594.24
REVISION MILITARY,2017-2018,18622.49
REVISION MILITARY,2018-2019,599305.58
ROCHE DIAGNOSTICS,2017-2018,47876.43
ROCHE DIAGNOSTICS,2019-2020,62853.13
ROCHE DIAGNOSTICS,2020-2021,38004844.88
ROUDEL MEDICAL AND SURGICAL,2020-2021,48540881.83
SALVATION ARMY,2017-2018,20597962.65
SALVATION ARMY,2018-2019,20597962.65
SALVATION ARMY,2019-2020,21723060.04
SALVATION ARMY,2020-2021,21930516.62
SECURIGUARD SERVICES,2017-2018,430199.76
SECURIGUARD SERVICES,2018-2019,5234097.13
SECURIGUARD SERVICES,2019-2020,5248437.13
SECURIGUARD SERVICES,2020-2021,5234097.13
SEEGENE CANADA,2017-2018,11602.5
SEEGENE CANADA,2020-2021,4332774.48
SEQIRUS CANADA,2019-2020,9698666.1
SEQIRUS CANADA,2020-2021,9679988.22
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,2017-2018,1548426.75
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,2018-2019,1548426.75
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,2019-2020,1552669.02
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,2020-2021,1548426.75
SGS AXYS ANALYTICAL SERVICES,2020-2021,36907.5
SHARP ELECTRONICS,2017-2018,716.82
SHARP ELECTRONICS,2018-2019,8440.01
SHARP ELECTRONICS,2019-2020,8463.13
SHARP ELECTRONICS,2020-2021,8440.01
SHELTER NOVA SCOTIA,2017-2018,1478834.83
SHELTER NOVA SCOTIA,2018-2019,1478834.83
SHELTER NOVA SCOTIA,2019-2020,1482886.44
SHELTER NOVA SCOTIA,2020-2021,1478834.83
SIEMENS,2017-2018,55575.96
SIEMENS,2019-2020,87004.42
SIEMENS,2020-2021,10948.15
SIMEX DEFENCE,2017-2018,4164.52
SIMPLEX GRINNELL,2017-2018,18791.51
SMITHS MEDICAL CANADA,2020-2021,5773417.99
SOCIETE ELIZABETH FRY DU QUEBEC,2017-2018,1059818.32
SOCIETE ELIZABETH FRY DU QUEBEC,2018-2019,1315673.98
SOCIETE ELIZABETH FRY DU QUEBEC,2019-2020,1319278.57
SOCIETE ELIZABETH FRY DU QUEBEC,2020-2021,1315673.98
SOCIETE EMMANUEL GREGOIRE,2017-2018,3459702.21
SOCIETE EMMANUEL GREGOIRE,2018-2019,3459702.21
SOCIETE EMMANUEL GREGOIRE,2019-2020,3527479.72
SOCIETE EMMANUEL GREGOIRE,2020-2021,3517841.79
ST LEONARD S COMMUNITY SERVICES,2017-2018,2803518.98
ST LEONARD S COMMUNITY SERVICES,2018-2019,2803518.98
ST LEONARD S COMMUNITY SERVICES,2019-2020,2811199.86
ST LEONARD S COMMUNITY SERVICES,2020-2021,2803518.98
ST LEONARD S SOCIETY HAMILTON,2017-2018,2522024.21
ST LEONARD S SOCIETY HAMILTON,2018-2019,2543254.05
ST LEONARD S SOCIETY HAMILTON,2019-2020,2934191.97
ST LEONARD S SOCIETY HAMILTON,2020-2021,2926175.05
ST LEONARDS HOUSE WINDSOR,2017-2018,1127958.7
ST LEONARDS HOUSE WINDSOR,2018-2019,1152957.69
ST LEONARDS HOUSE WINDSOR,2019-2020,1267736.87
ST LEONARDS HOUSE WINDSOR,2020-2021,1264273.1
ST LEONARDS PLACE PEEL,2017-2018,3409157.33
ST LEONARDS PLACE PEEL,2018-2019,3409157.33
ST LEONARDS PLACE PEEL,2019-2020,3192527.53
ST LEONARDS PLACE PEEL,2020-2021,3183804.78
STANFIELDS,2020-2021,17639063.76
STRYKER CANADA,2018-2019,14947.3
STRYKER CANADA,2020-2021,42555713.04
SUPERMAX HEALTHCARE CANADA,2020-2021,69305076.93
SWITCH HEALTH HOLDINGS,2020-2021,51683366.19
TENAQUIP,2018-2019,22050.67
TENAQUIP,2019-2020,37755.36
TENAQUIP,2020-2021,1712559.07
THE STEVENS COMPANY,2017-2018,145250.87
THE STEVENS COMPANY,2018-2019,99879.45
THE STEVENS COMPANY,2019-2020,476008.9
THE STEVENS COMPANY,2020-2021,108492578.51
THERMO FISHER SCIENTIFIC,2017-2018,106971.52
THERMO FISHER SCIENTIFIC,2018-2019,569000.55
THERMO FISHER SCIENTIFIC,2019-2020,232039.39
THERMO FISHER SCIENTIFIC,2020-2021,558374.98
THORNHILL MEDICAL,2019-2020,5345363.17
THORNHILL MEDICAL,2020-2021,195105755.77
TORONTO BAIL PROGRAM,2017-2018,1292938.43
TORONTO STAMP,2020-2021,27177969
TOSHIBA CANADA,2017-2018,16752.23
TRIPLEWELL CANADA,2020-2021,6693622.09
TRUDELL HEALTHCARE SOLUTIONS,2020-2021,8231263.87
UNISYNC GROUP,2020-2021,24814.8
UNITED CHURCH HALFWAY HOMES,2017-2018,1975492.14
UNITED CHURCH HALFWAY HOMES,2018-2019,1193272.14
UNITED CHURCH HALFWAY HOMES,2019-2020,1309853.79
UNITED CHURCH HALFWAY HOMES,2020-2021,1306274.96
UNIVERSITY OF GUELPH,2017-2018,251538.57
UNIVERSITY OF GUELPH,2018-2019,251538.57
UNIVERSITY OF GUELPH,2019-2020,264611.4
UNIVERSITY OF GUELPH,2020-2021,281275.71
UNIVERSITY OF OTTAWA,2017-2018,428372.29
UNIVERSITY OF OTTAWA,2018-2019,427645.21
UNIVERSITY OF OTTAWA,2019-2020,21253.03
UNIVERSITY OF OTTAWA,2020-2021,21194.97
UNIVERSITY OF REGINA,2020-2021,24950
UNIVERSITY OF SASKATCHEWAN,2017-2018,347278.99
UNIVERSITY OF SASKATCHEWAN,2018-2019,347278.99
UNIVERSITY OF SASKATCHEWAN,2019-2020,261648.55
UNIVERSITY OF TORONTO,2020-2021,35183.39
VANRX PHARMASYSTEMS,2020-2021,7412039.8
VIA TRAVAIL,2017-2018,1280758.65
VIA TRAVAIL,2018-2019,1280758.65
VIA TRAVAIL,2019-2020,1359626.51
VIA TRAVAIL,2020-2021,1355911.69
VIRTUAL POSSIBILITIES DIVISION,2020-2021,172977959.2
VISIONTEC,2019-2020,23996.68
VWR INTERNATIONAL,2017-2018,83010.58
VWR INTERNATIONAL,2019-2020,71051.73
VWR INTERNATIONAL,2020-2021,66529.74
WATERS,2018-2019,47068.91
WATERS,2020-2021,21741.2
WAZANA CLOTHING,2020-2021,62951295.28
WCG INTERNATIONAL CONSULTANTS,2017-2018,18727698.09
WCG INTERNATIONAL CONSULTANTS,2018-2019,43838950.46
WCG INTERNATIONAL CONSULTANTS,2019-2020,61726288.95
WCG INTERNATIONAL CONSULTANTS,2020-2021,61557637.89
WESTCOAST GENESIS SOCIETY,2017-2018,2385937.23
WESTCOAST GENESIS SOCIETY,2018-2019,2385937.23
WESTCOAST GENESIS SOCIETY,2019-2020,2443273.14
WESTCOAST GENESIS SOCIETY,2020-2021,2436597.53
WESTCOMB OUTERWEAR,2020-2021,6623720.17
WILLIAM J BARKER CLINICAL,2017-2018,934157.96
WILLIAM J BARKER CLINICAL,2018-2019,1403159.08
WILLIAM J BARKER CLINICAL,2019-2020,1407003.35
WILLIAM J BARKER CLINICAL,2020-2021,1403159.08
WOOLLY MAMMOTH OUTERWEAR,2020-2021,33625034.35
WORKPLACE HEALTH AND COST SOLUTIONS,2017-2018,1926197.16
WORKPLACE HEALTH AND COST SOLUTIONS,2018-2019,1488877.31
WORKPLACE HEALTH AND COST SOLUTIONS,2019-2020,1430719.2
WORKPLACE HEALTH AND COST SOLUTIONS,2020-2021,1313448.78
YORK UNIVERSITY,2017-2018,10354
YORK UNIVERSITY,2018-2019,43513.46
YORK UNIVERSITY,2019-2020,30697.87
ZOLL MEDICAL CANADA,2019-2020,474127.69
ZOLL MEDICAL CANADA,2020-2021,223061.26
