d_vendor_name,d_fiscal_year,total
G4S SECURITY SERVICES,2017-2018,5932014.26
G4S SECURITY SERVICES,2018-2019,6850576.40
G4S SECURITY SERVICES,2019-2020,4688357.60
G4S SECURITY SERVICES,2020-2021,2965283.72
GARDA CANADA SECURITY,2017-2018,3617336.75
GARDA CANADA SECURITY,2019-2020,11302314.48
GARDA CANADA SECURITY,2020-2021,16212285.86
GARDA SECURITY GROUP,2017-2018,9837271.17
GARDA SECURITY GROUP,2018-2019,9801092.43
GARDA SECURITY GROUP,2019-2020,1633897.52
GENESIS INTEGRATION,2019-2020,136519.42
GENESIS INTEGRATION,2020-2021,225186.41
GOLDER ASSOCIATES,2017-2018,25782.00
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,23659.59
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,61683.94
GREATER TORONTO AIRPORT AUTHORITY,2017-2018,419273.02
GREATER TORONTO AIRPORT AUTHORITY,2018-2019,432197.90
GREATER TORONTO AIRPORT AUTHORITY,2019-2020,366260.84
GREATER TORONTO AIRPORT AUTHORITY,2020-2021,162975.64
HFI PYROTECHNICS,2018-2019,232.16
HFI PYROTECHNICS,2019-2020,5519082.50
HFI PYROTECHNICS,2020-2021,8389917.83
HONEYWELL,2017-2018,66843.55
HONEYWELL,2018-2019,93320.56
HONEYWELL,2019-2020,102454.36
HONEYWELL,2020-2021,87762.22
HOULE ELECTRIC,2017-2018,25777.50
IBM CANADA,2017-2018,624205.75
IBM CANADA,2018-2019,522242.08
IBM CANADA,2019-2020,523672.88
IBM CANADA,2020-2021,1869984.81
INSA,2017-2018,13175.79
INSA,2018-2019,52703.18
INTEGRA NETWORKS,2017-2018,23059.50
JANKEL TACTICAL SYSTEMS,2017-2018,1289151.65
JANKEL TACTICAL SYSTEMS,2018-2019,13294376.35
JOHNSON CONTROLS CANADA,2017-2018,9865.38
JOHNSON CONTROLS CANADA,2018-2019,14074.62
LE CORPS CANADIEN DES,2017-2018,7711583.54
LE CORPS CANADIEN DES,2018-2019,24469.90
LLOYD LIBKE LAW ENFORCEMENT SALES,2017-2018,1980259.01
LLOYD LIBKE LAW ENFORCEMENT SALES,2018-2019,2068305.80
LLOYD LIBKE LAW ENFORCEMENT SALES,2019-2020,3039083.82
LLOYD LIBKE LAW ENFORCEMENT SALES,2020-2021,2508798.80
M D CHARLTON,2017-2018,260069.24
M D CHARLTON,2018-2019,244624.78
M D CHARLTON,2019-2020,675.59
MAGELLAN AEROSPACE,2017-2018,6128978.99
MAGELLAN AEROSPACE,2018-2019,15859955.64
MAGELLAN AEROSPACE,2019-2020,10338169.94
MAGELLAN AEROSPACE,2020-2021,5728896.30
MAXSYS STAFFING AND CONSULTING,2020-2021,21559.33
MOBILE RESOURCE GROUP,2017-2018,793704.81
MORPHO CANADA,2018-2019,5318.40
MORPHO CANADA,2019-2020,10874.50
NEPTUNE SECURITY SERVICES,2017-2018,13703.27
NEPTUNE SECURITY SERVICES,2018-2019,794093.84
NEPTUNE SECURITY SERVICES,2019-2020,1118529.13
NEPTUNE SECURITY SERVICES,2020-2021,1024284.52
NOTRA,2018-2019,217211.00
OLIN,2017-2018,807682.29
OLIN,2018-2019,1543985.32
OLIN,2019-2020,3512095.94
OLIN,2020-2021,2855139.35
PALADIN GROUP,2017-2018,366947.71
PALADIN GROUP,2018-2019,216922.85
PALADIN GROUP,2019-2020,138269.19
PALADIN GROUP,2020-2021,17870897.32
RAMPART INTERNATIONAL,2017-2018,522071.08
RAMPART INTERNATIONAL,2018-2019,112857.07
RAMPART INTERNATIONAL,2019-2020,23728.87
RAMPART INTERNATIONAL,2020-2021,378622.94
RAYTHEON,2017-2018,25089.61
RHEINMETALL,2017-2018,31280.00
RHEINMETALL,2018-2019,98500.00
SCALAR DECISIONS,2017-2018,51484.07
SEAWATCH,2017-2018,9129.40
SEAWATCH,2018-2019,4458416.64
SEAWATCH,2019-2020,2011481.24
SEAWATCH,2020-2021,2005985.39
SIEMENS,2017-2018,747476.88
SIEMENS,2018-2019,891126.57
SIEMENS,2019-2020,1204030.49
SIEMENS,2020-2021,1248981.94
SNC LAVALIN,2017-2018,2175875.77
SNC LAVALIN,2018-2019,2074099.33
STANTEC,2018-2019,14989.45
STONEWORKS TECHNOLOGIES,2019-2020,2385.59
STONEWORKS TECHNOLOGIES,2020-2021,3044.55
SUMMIT CANADA DISTRIBUTORS,2017-2018,1830638.33
SUMMIT CANADA DISTRIBUTORS,2018-2019,660494.84
SUMMIT CANADA DISTRIBUTORS,2019-2020,117041.08
SUN LIFE ASSURANCE COMPANY,2018-2019,24835.63
TEKNION,2020-2021,12287.33
TELEDYNE,2018-2019,11999.15
TERAMACH TECHNOLOGIES,2019-2020,320893.99
TESTFORCE SYSTEMS,2017-2018,12958.05
THE MASHA KRUPP TRANSLATION GROUP,2019-2020,28805.75
THE MASHA KRUPP TRANSLATION GROUP,2020-2021,191165.46
TOROMONT,2017-2018,22901.16
TOROMONT,2018-2019,25049.53
TOROMONT,2019-2020,25317.41
TOROMONT,2020-2021,27711.78
TPG TECHNOLOGY CONSULTANTS,2017-2018,206263.01
TPG TECHNOLOGY CONSULTANTS,2018-2019,81940.10
TRM TECHNOLOGIES,2017-2018,60690.89
TRM TECHNOLOGIES,2018-2019,22352.23
TRM TECHNOLOGIES,2019-2020,22413.47
TROY LIFE FIRE SAFETY,2017-2018,28596.76
TROY LIFE FIRE SAFETY,2018-2019,4745.76
TROY LIFE FIRE SAFETY,2019-2020,13829.37
TROY LIFE FIRE SAFETY,2020-2021,43450.97
TTC GP AND NOTRA JOINT VENTURE,2018-2019,7500000.00
TYCO INTEGRATED FIRE SECURITY,2017-2018,787769.42
TYCO INTEGRATED FIRE SECURITY,2018-2019,987215.03
TYCO INTEGRATED FIRE SECURITY,2019-2020,1014801.21
TYCO INTEGRATED FIRE SECURITY,2020-2021,1180625.67
ULTRA ELECTRONICS,2019-2020,2630158.07
ULTRA ELECTRONICS,2020-2021,3127060.90
UNISOURCE,2017-2018,170636.30
UNITED STATES DEPARTMENT OF THE AIR FORCE,2017-2018,258528.41
UNITED STATES DEPARTMENT OF THE AIR FORCE,2018-2019,258528.41
UNITED STATES DEPARTMENT OF THE AIR FORCE,2019-2020,259236.70
UNITED STATES DEPARTMENT OF THE AIR FORCE,2020-2021,258528.41
UNIVERSITY OF BRITISH COLUMBIA,2020-2021,12768.98
VALCOM CONSULTING,2020-2021,1276.25
VISIONTEC,2017-2018,21746.93
VISIONTEC,2018-2019,274011.31
WESCO DISTRIBUTION CANADA,2019-2020,94196.80
