d_vendor_name,d_fiscal_year,total
REDI ANALYSIS,2018-2019,29969.83052682874
REDI ANALYSIS,2019-2020,56506.84931506849
RICOH,2017-2018,796292.322360945
RICOH,2018-2019,807773.9419673223
RICOH,2019-2020,843754.69285809
RICOH,2020-2021,838174.1236486163
ROYAL REPORTING SERVICES,2018-2019,186076.86
ROYAL REPORTING SERVICES,2019-2020,80000
RS CONTRUCTION AND CONTRACTING,2017-2018,205993
SAGA CONSTRUCTION,2020-2021,140367.13
SAMSON ASSOCIATES,2017-2018,232320.24595879784
SAMSON ASSOCIATES,2018-2019,273490.914274969
SAMSON ASSOCIATES,2019-2020,274240.20445106487
SAMSON ASSOCIATES,2020-2021,273490.914274969
SOFTCHOICE,2017-2018,163894.8368186641
SOFTCHOICE,2018-2019,149275.9937228425
SOFTCHOICE,2019-2020,244964.26531901877
SOFTCHOICE,2020-2021,77506.89540821534
TEKNION,2018-2019,258317.68
TEKNION,2019-2020,193346.15999999997
TEKNION,2020-2021,49178.59
TELUS CANADA,2017-2018,1828543.13
TELUS CANADA,2018-2019,78183.62
TELUS CANADA,2019-2020,164395.72723809525
TELUS CANADA,2020-2021,27108.63442176871
TENTHLINE,2018-2019,82830.9296482412
TENTHLINE,2019-2020,101470.96595337507
TENTHLINE,2020-2021,51097.10216856158
TERMINOTIX,2017-2018,31302.4
TERMINOTIX,2018-2019,72673.78125
TERMINOTIX,2019-2020,33517.39835526316
TERMINOTIX,2020-2021,33945.72039473684
TES CONTRACT SERVICES,2019-2020,190307.85896551725
TES CONTRACT SERVICES,2020-2021,176945.5310344828
THE MASHA KRUPP TRANSLATION GROUP,2017-2018,1200000
THE RIGHT DOOR CONSULTING SOLUTIONS,2019-2020,184099.30181983623
THE RIGHT DOOR CONSULTING SOLUTIONS,2020-2021,609031.0926296633
THOMAS SCHMIDT,2020-2021,117781.3125
THOMSON REUTERS CANADA,2017-2018,121170.96104545456
THOMSON REUTERS CANADA,2018-2019,52151.70104545455
THOMSON REUTERS CANADA,2019-2020,83458.64627591097
THOMSON REUTERS CANADA,2020-2021,31078.916142270864
TOSHIBA,2017-2018,161547.34000000003
TOTEM OFFISOURCE,2018-2019,78983.08142857143
TOTEM OFFISOURCE,2019-2020,45020.29857142857
TOTEM OFFISOURCE,2020-2021,31833.679999999997
TURTLE ISLAND STAFFING,2017-2018,319199.7424825947
TURTLE ISLAND STAFFING,2018-2019,81386.78145695364
VERITEXT LITIGATION SOLUTIONS CANADA,2020-2021,200699.87999999998
VERITEXT LITIGATION SOLUTIONS CANADA O A ROYAL REPORTING SERVICES,2019-2020,32868.228369624034
VERITEXT LITIGATION SOLUTIONS CANADA O A ROYAL REPORTING SERVICES,2020-2021,214984.74772077033
VIQ SOLUTIONS,2017-2018,93163.45948012233
VIQ SOLUTIONS,2019-2020,80767.58638686131
VIQ SOLUTIONS,2020-2021,70404.69680656934
VISIONTEC,2017-2018,352322.9283483653
VISIONTEC,2018-2019,339901.9683483653
VISIONTEC,2019-2020,340833.20661781286
VISIONTEC,2020-2021,339901.9683483653
VISIONTEC 2008,2017-2018,313561.81844701245
VISIONTEC 2008,2018-2019,345269.61844701244
VISIONTEC 2008,2019-2020,335502.17192220973
VISIONTEC 2008,2020-2021,313561.81844701245
VMWARE,2017-2018,185050.2108767123
VMWARE,2018-2019,258910.34027397263
WAJAX POWER SYSTEMS,2017-2018,91394.85
WAJAX POWER SYSTEMS,2019-2020,97250.17000000001
WAREHOUSE EXPERT,2017-2018,123647.56
WHAREHOUSE EXPERT,2017-2018,123647.56
