d_vendor_name,d_fiscal_year,total
SIMPLEX GRINNELL,2018-2019,99654.2461670089
SIMPLEX GRINNELL,2019-2020,99927.2714989733
SIMPLEX GRINNELL,2020-2021,126268.12925677926
SOFTCHOICE,2017-2018,6558.472116788322
SOFTCHOICE,2018-2019,52411.20424077593
SOFTCHOICE,2019-2020,42623.96940885912
SOFTCHOICE,2020-2021,23855.395466453356
SPIRIT PERSONNEL,2017-2018,13890.682565789473
SPIRIT PERSONNEL,2018-2019,35878.79232717689
SPIRIT PERSONNEL,2019-2020,2839.995107033639
SYSTEMSCOPE,2018-2019,178992
SYSTEMSCOPE,2019-2020,142380
SYSTEMSCOPE,2020-2021,221257.38999999998
TEKNION,2017-2018,845198.5
TEKNION,2018-2019,46664.170000000006
TEKSYSTEMS CANADA,2019-2020,55058.119999999995
TEKSYSTEMS CANADA,2020-2021,144854.14608542048
TETRA TECH QI,2018-2019,39713.73857142857
TETRA TECH QI,2019-2020,63196.644857142855
TETRA TECH QI,2020-2021,88755.53967820214
THE AIM GROUP,2017-2018,15048.099139414802
THE AIM GROUP,2018-2019,99076.21455106139
THE AIM GROUP,2019-2020,126444.49630952382
THE AIM GROUP,2020-2021,165733.3333333333
THE RIGHT DOOR CONSULTING,2017-2018,113288.36320754717
THE RIGHT DOOR CONSULTING,2018-2019,107668.85188679246
THE RIGHT DOOR CONSULTING,2019-2020,96218.92950210361
THE RIGHT DOOR CONSULTING,2020-2021,48873.35020519836
THE RIGHT DOOR CONSULTING SOLUTIONS,2017-2018,32495.435393258427
THE RIGHT DOOR CONSULTING SOLUTIONS,2018-2019,16942.064606741573
TRM TECHNOLOGIES,2017-2018,150255.76038251366
TRM TECHNOLOGIES,2018-2019,62983.921475409836
TURTLE ISLAND STAFFING,2017-2018,69554.97286885248
TURTLE ISLAND STAFFING,2018-2019,9750.697131147543
WORKPLACE SAFETY PREVENTION,2017-2018,11791.517341040462
WORKPLACE SAFETY PREVENTION,2018-2019,12785.982658959538
WORKPLACE SAFETY PREVENTION,2019-2020,20484.45569620253
WORKPLACE SAFETY PREVENTION,2020-2021,69419.54430379746
WSP,2019-2020,8059.779332740215
WSP,2020-2021,101442.05022241994
XEROX,2017-2018,7322.96855839416
XEROX,2018-2019,14094.564917883212
XEROX,2019-2020,14133.180164233576
XEROX,2020-2021,11760.926560218977
YU CENTRIK,2017-2018,24838.109999999997
YU CENTRIK,2018-2019,26101.799999999996
