d_vendor_name,d_fiscal_year,total
APPLIED ELECTONICS,2017-2018,906893.96
APPLIED ELECTONICS,2018-2019,1515414.88
APPLIED ELECTONICS,2019-2020,1394212.3
APPLIED ELECTONICS,2020-2021,733761.2
APPLIED SYSTEMS ENGINEERING,2019-2020,6044170.82
APRON FUEL SERVICES,2017-2018,4409715.26
APRON FUEL SERVICES,2018-2019,9885936.47
APRON FUEL SERVICES,2019-2020,4765338.1
APRON FUEL SERVICES,2020-2021,106439.2
AQUA LUNG CANADA,2017-2018,8721576.87
AQUA LUNG CANADA,2018-2019,3263475.93
AQUA LUNG CANADA,2019-2020,592835.52
AQUA LUNG CANADA,2020-2021,1031961.52
ARC TERYX EQUIPMENT A DIVISION OF AMER SPORTS CANADA,2017-2018,1850575.75
ARC TERYX EQUIPMENT A DIVISION OF AMER SPORTS CANADA,2018-2019,1850575.75
ARC TERYX EQUIPMENT A DIVISION OF AMER SPORTS CANADA,2019-2020,1525572.93
ARC TERYX EQUIPMENT A DIVISION OF AMER SPORTS CANADA,2020-2021,1374383.63
ARCADIS CANADA,2017-2018,224758.7
ARCADIS CANADA,2018-2019,378090.91
ARCADIS CANADA,2019-2020,242349.13
ARCADIS CANADA,2020-2021,393207.13
ARCHITECTURE 49,2017-2018,1228551.63
ARCHITECTURE 49,2018-2019,2805243.67
ARCHITECTURE 49,2019-2020,2084412.77
ARCHITECTURE 49,2020-2021,2416772.02
ARCP ATLANTIC ROAD CONSTRUCTION,2020-2021,263350
ARI FINANCIAL SERVICES,2017-2018,200217.17
ARI FINANCIAL SERVICES,2018-2019,188705.41
ARI FINANCIAL SERVICES,2019-2020,327836.63
ARI FINANCIAL SERVICES,2020-2021,196306.95
ARTEMP PERSONNEL SERVICES,2017-2018,558638.85
ARTEMP PERSONNEL SERVICES,2018-2019,409359.62
ARTEMP PERSONNEL SERVICES,2019-2020,37045.36
ARTEX SPORTSWEAR,2017-2018,1319636.86
ARTEX SPORTSWEAR,2018-2019,3547527.33
ARTEX SPORTSWEAR,2019-2020,3887043.95
ARTEX SPORTSWEAR,2020-2021,1367176.98
ASOKAN BUSINESS INTERIORS,2017-2018,49777.54
ASOKAN BUSINESS INTERIORS,2018-2019,11123.83
ATCO,2017-2018,7675014.33
ATCO,2018-2019,17406359.43
ATCO,2019-2020,15260204.81
ATCO,2020-2021,15240389.49
ATLANTIC BUSINESS INTERIORS,2017-2018,68675.29
ATLANTIC BUSINESS INTERIORS,2018-2019,110058.31
ATLANTIC BUSINESS INTERIORS,2019-2020,39219.48
ATLANTIC BUSINESS INTERIORS,2020-2021,46668.65
ATLANTIC ROOFERS,2017-2018,85704.49
ATLANTIC ROOFERS,2018-2019,4025096.77
ATLANTIC ROOFERS,2019-2020,375810.54
ATLANTIC ROOFERS,2020-2021,142546.97
ATLANTIC TOWING,2018-2019,15300.55
ATLANTIC TOWING,2019-2020,34699.45
ATLANTICA MECHANICAL CONTRACTORS,2017-2018,2025755.66
ATLANTICA MECHANICAL CONTRACTORS,2018-2019,29491.75
ATLANTICA MECHANICAL CONTRACTORS,2019-2020,10465.41
AV TECH,2017-2018,206756.68
AV TECH,2018-2019,8302.84
AV TECH,2020-2021,145146.81
AVI SPL CANADA,2017-2018,674066.68
AVI SPL CANADA,2018-2019,1117952.05
AVI SPL CANADA,2019-2020,522744.56
AVI SPL CANADA,2020-2021,1045966.03
AVJET HOLDING,2017-2018,1627245.67
AVJET HOLDING,2018-2019,5861396.62
AVJET HOLDING,2019-2020,1852810.6
AVJET HOLDING,2020-2021,370515.75
AVONDALE CONSTRUCTION,2017-2018,433920.91
AVONDALE CONSTRUCTION,2018-2019,978127.26
AVONDALE CONSTRUCTION,2019-2020,1014642.69
AVONDALE CONSTRUCTION,2020-2021,1778398.27
AXYS TECHNOLOGIES,2017-2018,12690.62
AXYS TECHNOLOGIES,2018-2019,9221.05
AXYS TECHNOLOGIES,2019-2020,10540.9
B BRAUN OF CANADA,2019-2020,11518.11
B BRAUN OF CANADA,2020-2021,183614
BABCOCK INTERNATIONAL GROUP,2017-2018,55509010.98
BABCOCK INTERNATIONAL GROUP,2018-2019,14511255.11
BABCOCK INTERNATIONAL GROUP,2019-2020,264015.56
BABCOCK INTERNATIONAL GROUP,2020-2021,208818.37
BAE SYSTEMS,2017-2018,5276969.03
BAE SYSTEMS,2018-2019,6805509.92
BAE SYSTEMS,2019-2020,2057353.01
BAE SYSTEMS,2020-2021,1327588.57
BARGREEN ELLINGSON,2017-2018,367483.07
BARGREEN ELLINGSON,2018-2019,1331526.75
BARGREEN ELLINGSON,2019-2020,3439214.16
BARGREEN ELLINGSON,2020-2021,10420728.78
BARRON S REFRIGERATION HEATING,2017-2018,3032852.42
BARRON S REFRIGERATION HEATING,2018-2019,1939034.15
BARRON S REFRIGERATION HEATING,2019-2020,456985.02
BARRON S REFRIGERATION HEATING,2020-2021,478304.28
BAVARIAN NORDIC,2017-2018,2497.95
BAVARIAN NORDIC,2018-2019,1635.64
BDO CANADA,2017-2018,70060
BDO CANADA,2018-2019,183380.98
BDO CANADA,2019-2020,113587.89
BDO CANADA,2020-2021,377829.84
BELL CANADA,2017-2018,3594411.99
BELL CANADA,2018-2019,5963238.06
BELL CANADA,2019-2020,4263573.38
BELL CANADA,2020-2021,7743479.09
BELL TEXTRON,2017-2018,0
BELL TEXTRON,2018-2019,4427
BELL TEXTRON,2019-2020,65333.83
BEN WIEBE CONSTRUCTION,2017-2018,407257.8
BEN WIEBE CONSTRUCTION,2018-2019,47244.05
BEN WIEBE CONSTRUCTION,2019-2020,3612270.9
BEN WIEBE CONSTRUCTION,2020-2021,24099.6
BEST FACILITIES SERVICES,2017-2018,2739456.86
BEST FACILITIES SERVICES,2018-2019,2739456.86
BEST SERVICE PROS,2017-2018,2594152.83
BEST SERVICE PROS,2018-2019,2743168.6
BEST SERVICE PROS,2019-2020,1586058.83
BEST SERVICE PROS,2020-2021,1408874.46
BGLA,2017-2018,19996.45
BIGHORN CONSTRUCTION,2017-2018,877481.74
BIGHORN CONSTRUCTION,2018-2019,45056.55
BIGHORN CONSTRUCTION,2019-2020,938744.18
BIRD CONSTRUCTION COMPANY,2018-2019,4632857.54
BIRD CONSTRUCTION COMPANY,2019-2020,9975699.84
BIRD CONSTRUCTION COMPANY,2020-2021,4182333.17
BLACK MCDONALD,2017-2018,10049865.6
BLACK MCDONALD,2018-2019,12492581.71
BLACK MCDONALD,2019-2020,5080484.93
BLACK MCDONALD,2020-2021,4455029.4
BLACKBERRY,2018-2019,32205.69
BLACKBERRY,2019-2020,51011.15
BLACKBERRY,2020-2021,207626.1
BLUE WATER SYSTEM,2017-2018,4676331.05
BLUE WATER SYSTEM,2018-2019,5727720.92
BLUE WATER SYSTEM,2019-2020,4472330.03
BLUEDOT,2019-2020,8173.15
BLUEDOT,2020-2021,489026.85
BLUEDROP TRAINING SIMULATION,2017-2018,63551.21
BLUEDROP TRAINING SIMULATION,2018-2019,16377.85
BLUEDROP TRAINING SIMULATION,2019-2020,2523101.79
BLUEDROP TRAINING SIMULATION,2020-2021,3376081.61
BLUEWAVE ENERGY,2017-2018,6074341.67
BLUEWAVE ENERGY,2018-2019,1758019.08
BLUEWAVE ENERGY,2019-2020,1916617
BLUMETRIC ENVIRONMENTAL,2017-2018,116450.13
BLUMETRIC ENVIRONMENTAL,2018-2019,6000048.6
BLUMETRIC ENVIRONMENTAL,2019-2020,5918647.61
BLUMETRIC ENVIRONMENTAL,2020-2021,6004807.36
BMC SOFTWARE CANADA,2018-2019,54199.87
BMC SOFTWARE CANADA,2019-2020,40677.75
BMC SOFTWARE CANADA,2020-2021,34356.71
BMT FLEET TECHNOLOGY,2017-2018,6746986.64
BMT FLEET TECHNOLOGY,2018-2019,2064166.08
BMT FLEET TECHNOLOGY,2019-2020,16445096.73
BMT FLEET TECHNOLOGY,2020-2021,16691511.33
BOMBARDIER,2017-2018,2911637.31
BOMBARDIER,2018-2019,4837815.04
BOMBARDIER,2019-2020,2200475.09
BOMBARDIER,2020-2021,11626927.74
BONDFIELD CONSTRUCTION COMPANY,2017-2018,10230686.18
BONDFIELD CONSTRUCTION COMPANY,2018-2019,10230686.18
BONDFIELD CONSTRUCTION COMPANY,2019-2020,1681756.63
BOUTHILLETTE PARIZEAU,2017-2018,170873.84
BOUTHILLETTE PARIZEAU,2018-2019,200085.43
BOUTHILLETTE PARIZEAU,2019-2020,116050.23
BOUTHILLETTE PARIZEAU,2020-2021,76783.43
BRANDT TRACTOR,2017-2018,208171.85
BRANDT TRACTOR,2018-2019,132210
BRANDT TRACTOR,2019-2020,43055.7
BRANDT TRACTOR,2020-2021,1509080.23
BRIQUETAL,2017-2018,1512305.05
BRONSWERK MARINE,2017-2018,6113532.02
BRONSWERK MARINE,2018-2019,12029739.74
BRONSWERK MARINE,2019-2020,5203203.33
BRONSWERK MARINE,2020-2021,3975328.87
BROOKFIELD ASSET MANAGEMENT,2017-2018,16014195.61
BROOKFIELD ASSET MANAGEMENT,2018-2019,16014195.61
BROOKFIELD ASSET MANAGEMENT,2019-2020,16058070.12
BROOKFIELD ASSET MANAGEMENT,2020-2021,16014195.61
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,80139.35
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,99369.56
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,101389.18
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,62753.83
BRUKER,2017-2018,357557.71
BRUKER,2019-2020,15365.45
BRUKER,2020-2021,984319.08
BUREAU VERITAS CANADA,2019-2020,11306.4
BUREAU VERITAS CANADA,2020-2021,123904.57
C CORE,2017-2018,1974759.27
C CORE,2018-2019,3232484.49
C CORE,2019-2020,3367123.34
C CORE,2020-2021,2199680.84
CACHE COMPUTER CONSULTING,2018-2019,307079.26
CACHE COMPUTER CONSULTING,2019-2020,236233.1
CACHE COMPUTER CONSULTING,2020-2021,487822.1
CADEX,2017-2018,286513.56
CADEX,2018-2019,558384.64
CADEX,2019-2020,1997061.19
CADEX,2020-2021,3000768.25
CAE,2017-2018,105472449.84
CAE,2018-2019,104733032.46
CAE,2019-2020,96597175.16
CAE,2020-2021,95542234.33
CALIAN,2017-2018,145799370.07
CALIAN,2018-2019,256054892.22
CALIAN,2019-2020,263483342.75
CALIAN,2020-2021,245146360.08
CAMPBELL SCIENTIFIC CANADA,2017-2018,50763.08
CAMPBELL SCIENTIFIC CANADA,2018-2019,66663.05
CAMPBELL SCIENTIFIC CANADA,2019-2020,19246.81
CAMPBELL SCIENTIFIC CANADA,2020-2021,13213.5
CAN AM PLATFORMS CONSTRUCTION,2020-2021,2921211.31
CANADA POST,2017-2018,11300
CANADA POST,2018-2019,44997.73
CANADA POST,2019-2020,161341.4
CANADENSYS AEROSPACE,2018-2019,364832.01
CANADENSYS AEROSPACE,2019-2020,908985.85
CANADENSYS AEROSPACE,2020-2021,102803.19
CANADIAN BANK NOTE COMPANY,2017-2018,309918.94
CANADIAN BANK NOTE COMPANY,2018-2019,309918.94
CANADIAN BANK NOTE COMPANY,2019-2020,310768.03
CANADIAN BANK NOTE COMPANY,2020-2021,309918.94
CANADIAN BASE OPERATORS,2017-2018,4536371.26
CANADIAN BASE OPERATORS,2018-2019,2662567.76
CANADIAN BASE OPERATORS,2019-2020,5698313.78
CANADIAN BASE OPERATORS,2020-2021,143606.93
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,24211230.95
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,26264352.57
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,32277685.03
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,25867027.74
CANADIAN DEVELOPMENT CONSULTANTS,2017-2018,6810.6
CANADIAN DEVELOPMENT CONSULTANTS,2018-2019,621467.33
CANADIAN DEVELOPMENT CONSULTANTS,2019-2020,304774.39
CANADIAN HELICOPTERS,2018-2019,35325.81
CANADIAN HELICOPTERS,2019-2020,23592.18
CANADIAN MARITIME ENGINEERING,2017-2018,613330.69
CANADIAN MARITIME ENGINEERING,2018-2019,986023.65
CANADIAN MARITIME ENGINEERING,2019-2020,1149968.76
CANADIAN MARITIME ENGINEERING,2020-2021,886405
CANADIAN NORTH,2018-2019,425789.78
CANADIAN NORTH,2019-2020,152467.12
CANADIAN NUCLEAR LABORATORIES,2017-2018,113314.1
CANADIAN NUCLEAR LABORATORIES,2018-2019,15099.94
CANADIAN NUCLEAR LABORATORIES,2019-2020,2437089.55
CANADIAN NUCLEAR LABORATORIES,2020-2021,3077985.07
CANADIAN RED CROSS,2017-2018,757.42
CANADIAN STANDARDS ASSOCIATION,2017-2018,200.02
CANADIAN STANDARDS ASSOCIATION,2018-2019,83216.19
CANADIAN STANDARDS ASSOCIATION,2019-2020,13340
CANADYNE TECHNOLOGIES,2017-2018,267366.64
CANADYNE TECHNOLOGIES,2018-2019,204796.35
CANADYNE TECHNOLOGIES,2019-2020,329792.65
CANADYNE TECHNOLOGIES,2020-2021,52095
CANON,2017-2018,552737.27
CANON,2018-2019,535447.61
CANON,2019-2020,383586.56
CANON,2020-2021,468232.57
CANSEL SURVEY EQUIPMENT,2017-2018,1131559.82
CANSEL SURVEY EQUIPMENT,2018-2019,870758.74
CANSEL SURVEY EQUIPMENT,2019-2020,644284.09
CANSEL SURVEY EQUIPMENT,2020-2021,74249.72
CANTEC SYSTEMS,2017-2018,118266.35
CANTEC SYSTEMS,2018-2019,1575210.25
CANTEC SYSTEMS,2019-2020,2394358.04
CANTEC SYSTEMS,2020-2021,1909624.63
CARAHSOFT TECHNOLOGY,2017-2018,36056.47
CARAHSOFT TECHNOLOGY,2018-2019,65810.77
CARAHSOFT TECHNOLOGY,2019-2020,87813.9
CARAHSOFT TECHNOLOGY,2020-2021,39122.89
CARLETON LIFE SUPPORT SYSTEMS,2017-2018,348591.51
CARLETON LIFE SUPPORT SYSTEMS,2018-2019,1371497.14
CARLETON LIFE SUPPORT SYSTEMS,2019-2020,4325389.97
CARLETON LIFE SUPPORT SYSTEMS,2020-2021,879064.21
CARLETON UNIVERSITY,2017-2018,3010995.39
CARLETON UNIVERSITY,2018-2019,3246962.41
CARLETON UNIVERSITY,2019-2020,1043178.57
CARLETON UNIVERSITY,2020-2021,2024175.06
CARMICHAEL ENGINEERING,2017-2018,21560.06
CARMICHAEL ENGINEERING,2018-2019,798245.84
CARMICHAEL ENGINEERING,2019-2020,1153446.03
CARMICHAEL ENGINEERING,2020-2021,1151565.47
CARO ANALYTICAL SERVICES,2017-2018,475.94
CARO ANALYTICAL SERVICES,2018-2019,15706.06
CASCADE AEROSPACE,2017-2018,87417727.26
CASCADE AEROSPACE,2018-2019,87417727.26
CASCADE AEROSPACE,2019-2020,87657227.88
CASCADE AEROSPACE,2020-2021,87417727.26
CASP AEROSPACE,2017-2018,1990948.71
CASP AEROSPACE,2018-2019,2173297.83
CASP AEROSPACE,2019-2020,2008526.79
CASP AEROSPACE,2020-2021,1809986.52
CBCI TELECOM,2017-2018,99514.05
CBCI TELECOM,2018-2019,497302.62
CBCI TELECOM,2019-2020,1066176.37
CBCI TELECOM,2020-2021,414423.39
CBCL,2017-2018,11507.04
CBCL,2018-2019,184397.43
CBCL,2019-2020,70551.9
CBCL,2020-2021,117900.37
CDW CANADA,2017-2018,5107067.88
CDW CANADA,2018-2019,2619957.37
CDW CANADA,2019-2020,4233256.79
CDW CANADA,2020-2021,10170614.62
CEDROM SNI,2017-2018,62696.25
CEDROM SNI,2018-2019,19891.73
CEGERCO,2017-2018,14129061.69
CEGERCO,2018-2019,14129061.69
CEGERCO,2019-2020,14167771.45
CEGERCO,2020-2021,193548.79
CGI,2017-2018,381615.37
CGI,2018-2019,307472.71
CGI,2019-2020,308315.1
CGI,2020-2021,307472.71
CHANNEL MANAGEMENT INTERNATIONAL,2017-2018,2949188.49
CHANNEL MANAGEMENT INTERNATIONAL,2018-2019,443895.64
CHANNEL MANAGEMENT INTERNATIONAL,2019-2020,108396.31
CHANNEL MANAGEMENT INTERNATIONAL,2020-2021,991707.8
CHANTIER DAVIE CANADA,2019-2020,82125000
CHANTIER DAVIE CANADA,2020-2021,114849137.93
CHARRON HUMAN RESOURCES,2018-2019,60931.5
CHARRON HUMAN RESOURCES,2019-2020,211330.07
CHARRON HUMAN RESOURCES,2020-2021,51282.18
CHEF BRANDZ,2020-2021,4221558.66
CHEVRON,2017-2018,4487932.7
CHEVRON,2018-2019,3631.2
CHUBB EDWARDS,2017-2018,10215.36
CHUBB EDWARDS,2019-2020,106715.71
CHUBB EDWARDS,2020-2021,4050.03
CIMA,2017-2018,24993
CISTEL TECHNOLOGY,2020-2021,156871.87
CITRIX,2017-2018,23302.89
CITRIX,2020-2021,50219.03
CLARIANT CANADA,2017-2018,1332271.03
CLARIANT CANADA,2018-2019,1343308.42
CLARIANT CANADA,2019-2020,1389970.97
CLARIANT CANADA,2020-2021,943497.95
CLERMARK,2017-2018,235373.31
CLERMARK,2018-2019,562325.43
CLERMARK,2019-2020,1054487.71
CLERMARK,2020-2021,2694744.03
CLICK NETWORKS,2019-2020,11892.15
CLICK NETWORKS,2020-2021,1089604.5
CLOSEREACH,2017-2018,1088038.26
CLOSEREACH,2018-2019,849568.6
CLOSEREACH,2019-2020,647456.18
CLOSEREACH,2020-2021,1036782.85
CO VEN,2017-2018,1457342.65
CO VEN,2018-2019,4324634.68
CO VEN,2019-2020,4336482.99
CO VEN,2020-2021,4324634.68
COASTAL RESTORATION MASONRY,2017-2018,310561.22
COASTAL RESTORATION MASONRY,2018-2019,99518.7
COASTAL RESTORATION MASONRY,2019-2020,75362.95
COASTAL RESTORATION MASONRY,2020-2021,636859.19
COFELY SERVICES,2017-2018,4084674.75
COFELY SERVICES,2018-2019,2059123.71
COFOMO,2017-2018,231329.83
COFOMO,2018-2019,237846.17
COFOMO,2019-2020,863346.65
COFOMO,2020-2021,1886955.25
COLLIERS PROJECT LEADERS,2017-2018,38105.98
COLLIERS PROJECT LEADERS,2018-2019,407256.88
COLLIERS PROJECT LEADERS,2019-2020,408631.95
COLLIERS PROJECT LEADERS,2020-2021,1738766.11
COLT CANADA,2017-2018,27313477.3
COLT CANADA,2018-2019,23708957.71
COLT CANADA,2019-2020,17992394.93
COLT CANADA,2020-2021,42530042.37
