d_vendor_name,d_fiscal_year,total
AINSWORTH,2017-2018,12202.659602846887
AINSWORTH,2018-2019,12689.585204597433
AINSWORTH,2019-2020,135509.19480925656
AINSWORTH,2020-2021,169175.2544987602
AIR INUIT,2017-2018,10197.640000000001
AIR INUIT,2019-2020,37446.23
AIR TINDI,2017-2018,122829.81999999999
AIR TINDI,2018-2019,70989.66
AIR TINDI,2019-2020,123143.46
AIR TINDI,2020-2021,38036.909999999996
ALLEN HASTINGS,2017-2018,1968283.96
ALLEN HASTINGS,2018-2019,2323484.2012698967
ALLEN HASTINGS,2019-2020,2397120.4890131224
ALLEN HASTINGS,2020-2021,2019093.3297169814
ALLIANCE ENERGY,2017-2018,6634.565853658537
ALLIANCE ENERGY,2018-2019,3827.6341463414637
ALLIANCE ENERGY,2020-2021,11964.75
ALLIED SHIPBUILDERS,2018-2019,383150.22000000003
ALPINE HELICOPTERS,2017-2018,3621323.23
ALPINE HELICOPTERS,2018-2019,1491064.82
ALPINE HELICOPTERS,2019-2020,592788.87
ALPINE HELICOPTERS,2020-2021,1053650.687886598
ALS CANADA,2017-2018,23100
ALS CANADA,2018-2019,32744.946115702478
ALS CANADA,2019-2020,60742.35769292571
ALS CANADA,2020-2021,38167.780271730575
ALTIS HUMAN RESOURCES,2017-2018,372421.33734333096
ALTIS HUMAN RESOURCES,2018-2019,484095.80716087675
ALTIS HUMAN RESOURCES,2019-2020,265002.7508193727
ALTIS HUMAN RESOURCES,2020-2021,79469.2374021274
ALVA CONSTRUCTION,2017-2018,998861.1570305678
ALVA CONSTRUCTION,2018-2019,2178605.4051282047
ALVA CONSTRUCTION,2019-2020,2373123.7448717947
AMEC FOSTER WHEELER AMERICAS,2017-2018,3095211.6228346457
AMEC FOSTER WHEELER AMERICAS,2018-2019,6021928.5
ANSYS CANADA,2020-2021,24650.64
AON REED STENHOUSE,2017-2018,131598.6405195989
AON REED STENHOUSE,2018-2019,106391.48
AON REED STENHOUSE,2020-2021,114633.24
APPLIED ELECTONICS,2019-2020,1622.376062992126
APPLIED ELECTONICS,2020-2021,37010.45393700787
APRON FUEL SERVICES,2018-2019,278340.09
APRON FUEL SERVICES,2019-2020,318794.75
APRON FUEL SERVICES,2020-2021,168914.26093750002
ARCADIS CANADA,2017-2018,40524.39664072633
ARCADIS CANADA,2018-2019,157991.3857067464
ARCADIS CANADA,2019-2020,339475.80811016634
ARCADIS CANADA,2020-2021,753474.5373949433
ARCHITECTURE EVOQ,2017-2018,201989.41049794562
ARCHITECTURE EVOQ,2018-2019,414033.9722992572
ARCHITECTURE EVOQ,2019-2020,77570.44951048952
ARCHITECTURE EVOQ,2020-2021,94673.7976923077
ARCHITECTURE49,2017-2018,148769.23298206276
ARCHITECTURE49,2018-2019,670379.8770179371
ARI FINANCIAL SERVICES,2017-2018,19083.75
ARI FINANCIAL SERVICES,2018-2019,15881.25
ARI FINANCIAL SERVICES,2019-2020,28140
ARI FINANCIAL SERVICES,2020-2021,38902.5
ASOKAN BUSINESS INTERIORS,2017-2018,22626.02
ASOKAN BUSINESS INTERIORS,2018-2019,30974.640000000003
ASOKAN BUSINESS INTERIORS,2019-2020,14427.47
ASOKAN BUSINESS INTERIORS,2020-2021,18396
ASSOCIATED ENGINEERING ALBERTA,2017-2018,1369969.6473610154
ASSOCIATED ENGINEERING ALBERTA,2018-2019,1349047.859530517
ASSOCIATED ENGINEERING ALBERTA,2019-2020,1122972.1372805112
ASSOCIATED ENGINEERING ALBERTA,2020-2021,824293.4833000841
ATCO,2017-2018,17394.2088700565
ATCO,2018-2019,7329.958870056497
ATCO,2019-2020,7350.0409491525425
ATCO,2020-2021,7329.958870056497
ATLANTIC BUSINESS INTERIORS,2017-2018,27510.480000000003
ATLANTIC BUSINESS INTERIORS,2018-2019,55272.24538461539
ATLANTIC BUSINESS INTERIORS,2019-2020,133979.75461538462
ATLANTICA MECHANICAL CONTRACTORS,2019-2020,11442.5
ATLANTICA MECHANICAL CONTRACTORS,2020-2021,139088.10202614378
ATWILL MORIN ONTARIO,2017-2018,2277663.0943458015
ATWILL MORIN ONTARIO,2018-2019,2561115.1327759195
ATWILL MORIN ONTARIO,2019-2020,2568131.886564347
ATWILL MORIN ONTARIO,2020-2021,160102.27958904108
AVI SPL CANADA,2018-2019,10304.51
AVI SPL CANADA,2019-2020,18400.062976744182
AVI SPL CANADA,2020-2021,58864.577023255806
AVJET HOLDING,2018-2019,10162.17
AVJET HOLDING,2019-2020,45681.7
BAJA CONSTRUCTION CANADA,2019-2020,2739700.797718568
BAJA CONSTRUCTION CANADA,2020-2021,1951156.808332317
BARR ENGINEERING AND ENVIRONMENTAL,2017-2018,3209486.7
BARR ENGINEERING AND ENVIRONMENTAL,2018-2019,1292632.09
BARR ENGINEERING AND ENVIRONMENTAL,2019-2020,810633.1699999999
BARR ENGINEERING AND ENVIRONMENTAL,2020-2021,68269.64
BARRIE MACKAY CONTRACTING,2017-2018,2266778.8300528405
BARRIE MACKAY CONTRACTING,2018-2019,5241877.619252841
BARRIE MACKAY CONTRACTING,2019-2020,6320893.111811889
BARRIE MACKAY CONTRACTING,2020-2021,5266493.967891678
BAY CONSTRUCTION MANAGEMENT,2018-2019,3016630.7708502025
BAY CONSTRUCTION MANAGEMENT,2019-2020,1122857.0091497977
BDO CANADA,2017-2018,126999.31248927038
BDO CANADA,2018-2019,98712.37818742135
BDO CANADA,2019-2020,33346.6022046642
BDO CANADA,2020-2021,62655.67912895335
BELL CANADA,2017-2018,125660.92322580644
BELL CANADA,2019-2020,835488.34
BELL CANADA,2020-2021,1394193.9800000002
BELVEDERE PLACE CONTRACTING,2017-2018,4039751.043413174
BELVEDERE PLACE CONTRACTING,2018-2019,1007170.8080838324
BERGEVIN ELECTRICAL CONTRACTING,2018-2019,1266248.55
BGIS,2020-2021,23438.390000000003
BGLA,2017-2018,960056.3785537571
BGLA,2018-2019,1001205.630744409
BGLA,2019-2020,1029358.5093353911
BGLA,2020-2021,212587.3435012595
BIGHORN CONSTRUCTION 2005,2017-2018,2366236.371936393
BIGHORN CONSTRUCTION 2005,2018-2019,3126171.382350937
BIGHORN CONSTRUCTION 2005,2019-2020,580811.6673935264
BIGHORN HELICOPTERS,2017-2018,1715509.58
BIGHORN HELICOPTERS,2018-2019,1393345.3735955057
BIGHORN HELICOPTERS,2019-2020,469707.9864044944
BIGHORN HELICOPTERS,2020-2021,1166106.38
BLACK MCDONALD,2017-2018,147837.64707187223
BLACK MCDONALD,2018-2019,4050.3464951197866
BOMBARDIER,2017-2018,64337.20375
BOMBARDIER,2018-2019,74621.79625
BOMBARDIER,2019-2020,63567.95194384449
BOMBARDIER,2020-2021,11644.012419006478
BRANDT TRACTOR,2017-2018,159818.54954627948
BRANDT TRACTOR,2018-2019,453799.9172972973
BRANDT TRACTOR,2019-2020,1149059.5427027028
BRANDT TRACTOR,2020-2021,111870.00000000001
BRIQUETAL,2017-2018,10071.81
BROOKFIELD ASSET MANAGEMENT,2018-2019,50750
BRUKER,2019-2020,20681.260000000002
BRUKER,2020-2021,17936.1
BUREAU VERITAS CANADA 2019,2019-2020,15600.169122340425
BUREAU VERITAS CANADA 2019,2020-2021,6229.763696808511
CACHE COMPUTER CONSULTING,2019-2020,2911.382222222222
CACHE COMPUTER CONSULTING,2020-2021,36392.277777777774
CALIAN,2019-2020,259412.34
CAMPBELL SCIENTIFIC CANADA,2017-2018,36862.147
CAMPBELL SCIENTIFIC CANADA,2020-2021,33862.5
CANADA POST,2018-2019,10783.67
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,1855260.0568671755
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,1897679.927401272
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,1686534.0945377345
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1364516.448002392
CANADIAN HELICOPTERS,2017-2018,617065.87
CANADIAN HELICOPTERS,2018-2019,589175.9263049095
CANADIAN HELICOPTERS,2019-2020,399384.25991731265
CANADIAN HELICOPTERS,2020-2021,370333.84951630735
CANADIAN MARITIME ENGINEERING,2017-2018,3232538.9899999993
CANON,2017-2018,51046.7582055844
CANON,2018-2019,39542.92370159191
CANON,2019-2020,57832.11259160495
CANON,2020-2021,61953.54334157368
CANSEL SURVEY EQUIPMENT,2017-2018,52627.67455026455
CANSEL SURVEY EQUIPMENT,2018-2019,73909.95365079366
CANSEL SURVEY EQUIPMENT,2019-2020,57829.91603626943
CANSEL SURVEY EQUIPMENT,2020-2021,26696.639351393274
CANTEX OKANAGAN CONSTRUCTION,2017-2018,69236.0235
CANTEX OKANAGAN CONSTRUCTION,2018-2019,4211858.0962499995
CANTEX OKANAGAN CONSTRUCTION,2019-2020,3548353.1227048733
CANTEX OKANAGAN CONSTRUCTION,2020-2021,748598.0875451264
CARAHSOFT TECHNOLOGY,2019-2020,6736.705
CARAHSOFT TECHNOLOGY,2020-2021,7772.009054054054
CARMACKS ENTERPRISES,2017-2018,9192185.334285716
CARMICHAEL ENGINEERING,2017-2018,45906.08855421687
CARO ANALYTICAL SERVICES,2017-2018,8005.94219178082
CARO ANALYTICAL SERVICES,2018-2019,7316.150286095283
CARO ANALYTICAL SERVICES,2019-2020,24521.545145074713
CARO ANALYTICAL SERVICES,2020-2021,31360.845034583428
CBCI TELECOM,2019-2020,7143.972290502793
CBCI TELECOM,2020-2021,23669.787709497206
CBCI TELECOM CANADA,2020-2021,39667.06
CBCL,2017-2018,30262.560946745558
CBCL,2018-2019,62233.09905325443
CBCL,2020-2021,221012.93702353042
CDW CANADA,2017-2018,1655508.074660713
CDW CANADA,2018-2019,346187.2810902016
CDW CANADA,2019-2020,293449.2918641837
CDW CANADA,2020-2021,273166.15522579825
CEGERCO,2017-2018,1237696.2097272724
CEGERCO,2018-2019,2402974.024204545
CEGERCO,2019-2020,2152801.3860681816
CENTRAL CITY ASPHALT,2018-2019,3150055.4684297517
CENTRAL CITY ASPHALT,2019-2020,1053878.851570248
CGI,2017-2018,166472.75020712512
CGI,2018-2019,166472.75020712512
CGI,2019-2020,195531.4661169703
CGI,2020-2021,228015.92694151486
CHARRON HUMAN RESOURCES,2020-2021,24371.89349112426
CIMA CANADA,2017-2018,187079.4173076923
CIMA CANADA,2018-2019,563299.9187683664
CIMA CANADA,2019-2020,222213.48219580634
CISTEL TECHNOLOGY,2019-2020,105777
CNW GROUP,2017-2018,11497.5
CNW GROUP,2018-2019,16096.5
COASTAL RESTORATION MASONRY,2017-2018,192704.1
COASTAL RESTORATION MASONRY,2018-2019,81650
COASTAL RESTORATION MASONRY,2020-2021,362970.5453389831
COFOMO,2017-2018,424191.8212920658
COFOMO,2018-2019,359302.044017295
COFOMO,2019-2020,484792.6899847129
COFOMO,2020-2021,715126.9829020766
COLLIERS PROJECT LEADERS,2017-2018,400533.23519637465
COLLIERS PROJECT LEADERS,2018-2019,538733.1851963747
COLLIERS PROJECT LEADERS,2019-2020,440615.5865256798
COMPAGNIE AMPLEXOR CANADA,2017-2018,98944.97147540982
COMPAGNIE AMPLEXOR CANADA,2018-2019,45731.77
COMPAGNIE AMPLEXOR CANADA,2020-2021,13797
COMPUCOM CANADA,2018-2019,27750.56
CONSTRUCTION CYBCO,2019-2020,4436120.588586957
CONSTRUCTION CYBCO,2020-2021,5681347.420471014
CONSTRUCTION DEMATHIEU BARD,2018-2019,1094220.0678139536
CONSTRUCTION DEMATHIEU BARD,2019-2020,2064353.3238139534
CONSTRUCTION DEMATHIEU BARD,2020-2021,4572518.406902095
CONSTRUCTION DERIC,2017-2018,561748.89
CONSTRUCTION DERIC,2018-2019,1089253.3492700937
CONSTRUCTION DERIC,2019-2020,1156831.127135016
CONSTRUCTION DERIC,2020-2021,437627.41359489044
CONSTRUCTION J R SAVARD,2018-2019,3795410.252661136
CONSTRUCTION J R SAVARD,2019-2020,4348409.738871431
CONSTRUCTION J R SAVARD,2020-2021,4283838.498467433
CONSTRUCTION L F G,2017-2018,3927353.1497653527
CONSTRUCTION L F G,2018-2019,2771162.580199745
CONSTRUCTION L F G,2019-2020,2657576.1429476584
CONSTRUCTION L F G,2020-2021,533012.4494949495
CONSTRUCTION SIMDEV,2018-2019,1105477.02
CONSTRUCTIONS BSL,2017-2018,1051534.6762965117
CONSTRUCTIONS BSL,2018-2019,297260.84475000005
CONSTRUCTIONS BSL,2019-2020,1226033.7458704747
CONSTRUCTIONS BSL,2020-2021,2371199.0419717003
CONTRACT COMMUNITY,2017-2018,159792.26
COSSETTE COMMUNICATIONS,2017-2018,2961314.090110193
COSSETTE COMMUNICATIONS,2018-2019,2928471.664305252
COSSETTE COMMUNICATIONS,2019-2020,2733970.278917888
COWI NORTH AMERICA,2017-2018,7287212.1
COWI NORTH AMERICA,2018-2019,5669404.334397144
COWI NORTH AMERICA,2019-2020,3686782.3817003607
COWI NORTH AMERICA,2020-2021,3051845.7727714214
CRANDALL ENGINEERING,2017-2018,3758569.0633152323
CRANDALL ENGINEERING,2018-2019,2283319.283396736
CRANDALL ENGINEERING,2019-2020,2286598.8167918413
CRANDALL ENGINEERING,2020-2021,1593008.3781186768
CRUICKSHANK CONSTRUCTION,2017-2018,3519082.5222973195
CSDC SYSTEMS,2017-2018,9393.948533333334
CSDC SYSTEMS,2018-2019,56257.065392592594
CSDC SYSTEMS,2019-2020,30383.19563929147
CSDC SYSTEMS,2020-2021,5149.650434782609
CUMMINS CANADA,2018-2019,90825
CWP CONSTRUCTORS,2017-2018,7241409.836563956
CWP CONSTRUCTORS,2018-2019,2371415.884824251
CWP CONSTRUCTORS,2019-2020,2006548.8618897826
CWP CONSTRUCTORS,2020-2021,3533206.211355808
D DOYLE INSTALLATIONS,2019-2020,56216.03773809524
D DOYLE INSTALLATIONS,2020-2021,67508.34226190476
DALHOUSIE UNIVERSITY,2019-2020,32443.561370679377
DALHOUSIE UNIVERSITY,2020-2021,68162.81728247914
DAWSON CONSTRUCTION,2017-2018,10088811.558421947
DAWSON CONSTRUCTION,2018-2019,13456891.935609788
DAWSON CONSTRUCTION,2019-2020,1025772.3697043479
DCL CONSTRUCTION SERVICES,2018-2019,4956639.416132716
DCL CONSTRUCTION SERVICES,2019-2020,4107745.856230813
DCL CONSTRUCTION SERVICES,2020-2021,6301988.375119771
DELL COMPUTER,2020-2021,234935.31999999998
DELOITTE AND TOUCHE,2020-2021,39953.81
DEXTER CONSTRUCTION,2017-2018,8406853.238157189
DEXTER CONSTRUCTION,2018-2019,13404072.112604888
DEXTER CONSTRUCTION,2019-2020,6414093.7516738195
DEXTER CONSTRUCTION,2020-2021,351366.4
DILLON CONSULTING,2017-2018,315758.5281691701
DILLON CONSULTING,2018-2019,918678.3947222065
DILLON CONSULTING,2019-2020,1386776.569553192
DILLON CONSULTING,2020-2021,1171096.9530516448
DONNA CONA,2017-2018,216019.03387413963
DONNA CONA,2018-2019,170814.76147615537
DONNA CONA,2019-2020,206795.23583333334
DONNA CONA,2020-2021,257229.644224407
DORA CONSTRUCTION,2018-2019,23882.05
E CONSTRUCTION,2017-2018,7661791.906513109
E CONSTRUCTION,2018-2019,1517131.958
E CONSTRUCTION,2019-2020,288613.586091954
E CONSTRUCTION,2020-2021,1915344.7077011494
EASTPOINT ENGINEERING,2019-2020,57531.51851851852
EASTPOINT ENGINEERING,2020-2021,291672.7401159126
EBSCO CANADA,2017-2018,51158.44706664061
EBSCO CANADA,2018-2019,126074.09255676219
EBSCO CANADA,2019-2020,137812.40885309875
EBSCO CANADA,2020-2021,248947.01474273606
ECOLE DE LANGUES LA CITE,2018-2019,53886.6
ECOLE DE LANGUES LA CITE,2020-2021,72231.18591549296
EDWARD COLLINS CONTRACTING,2018-2019,3055064.13
EDWARD COLLINS CONTRACTING,2019-2020,1066114.1817664672
EDWARD COLLINS CONTRACTING,2020-2021,1284262.958233533
EIFFAGE INNOVATIVE CANADA,2017-2018,7442865.2781057805
EIFFAGE INNOVATIVE CANADA,2018-2019,2715251.7041302864
EIFFAGE INNOVATIVE CANADA,2019-2020,3851296.023018868
EIFFAGE INNOVATIVE CANADA,2020-2021,3840773.3562893085
EKOS RESEARCH ASSOCIATES,2017-2018,168011.95311926605
EKOS RESEARCH ASSOCIATES,2018-2019,144205.2992695375
EKOS RESEARCH ASSOCIATES,2019-2020,200624.52761119645
EMIL ANDERSON CONSTRUCTION,2017-2018,7440916.116158588
EMIL ANDERSON CONSTRUCTION,2018-2019,8608650.040688489
EMIL ANDERSON CONSTRUCTION,2019-2020,3673350.684833958
EMMANUEL CONSTRUCTION SERVICES,2017-2018,799362.72
EMMANUEL CONSTRUCTION SERVICES,2018-2019,1693291.89010539
EMMANUEL CONSTRUCTION SERVICES,2019-2020,4613185.23394822
EMMANUEL CONSTRUCTION SERVICES,2020-2021,4357974.563167293
ENGLOBE,2017-2018,242410.06274608447
ENGLOBE,2018-2019,56676.10934693877
ENGLOBE,2019-2020,9033.341347517731
ENGLOBE,2020-2021,486784.57454034005
ENSEIGNES PATTISON SIGN GROUP,2017-2018,1149062.207360388
ENSEIGNES PATTISON SIGN GROUP,2018-2019,1297821.7725581394
ENSEIGNES PATTISON SIGN GROUP,2019-2020,884254.5674418606
ENSEIGNES PATTISON SIGN GROUP,2020-2021,98065.34
ENTREPRISE CLAVEAU,2017-2018,7789657.34
ERNST YOUNG,2018-2019,24990
ERNST YOUNG,2020-2021,97728.75
ESRI,2017-2018,741546.0315270845
ESRI,2018-2019,792519.0331231123
ESRI,2019-2020,735030.3478307781
ESRI,2020-2021,709151.0543285009
EUROVIA QUEBEC CONSTRUCTION,2017-2018,6692161.441558441
EUROVIA QUEBEC CONSTRUCTION,2018-2019,3217385.3084415584
EUROVIA QUEBEC CONSTRUCTION,2019-2020,459404.8187304076
EUROVIA QUEBEC CONSTRUCTION,2020-2021,779919.8085423199
EVEREST CONSTRUCTION MANAGEMENT,2018-2019,3630417.7171134017
EVEREST CONSTRUCTION MANAGEMENT,2019-2020,6521569.547886598
EVEREST CONSTRUCTION MANAGEMENT,2020-2021,571298.9125000001
EXCEL HUMAN RESOURCES,2017-2018,1191971.7371158283
EXCEL HUMAN RESOURCES,2018-2019,768823.3306046932
EXCEL HUMAN RESOURCES,2019-2020,347223.8480593312
EXCEL HUMAN RESOURCES,2020-2021,682064.1942637862
FACCA,2017-2018,525601.3860701107
FACCA,2018-2019,1162693.9752460024
FACCA,2019-2020,1165879.4381918819
FACCA,2020-2021,1162693.9752460024
FAST FORWARD FRENCH,2020-2021,14574.45569620253
FCA CANADA,2017-2018,540428.2779929545
FCA CANADA,2018-2019,883388.1412925298
FCA CANADA,2019-2020,808856.9743702081
FCA CANADA,2020-2021,566701.356407448
FELIX TECHNOLOGY,2018-2019,349703.18
FELIX TECHNOLOGY,2019-2020,366693.18650485436
FELIX TECHNOLOGY,2020-2021,92796.45349514563
FIDELITY ENGINEERING CONSTRUCTION,2019-2020,408523.24394009216
FIDELITY ENGINEERING CONSTRUCTION,2020-2021,987532.5660599079
FIRST AIR,2017-2018,30151.280000000002
FIRST CANADA,2017-2018,1471637.67268799
FIRST CANADA,2018-2019,1309590.7712770358
FIRST CANADA,2019-2020,1719098.8272119816
FIRST PEOPLES INFRA,2017-2018,6192523.592094395
FIRST PEOPLES INFRA,2018-2019,4268123.048219994
FIRST PEOPLES INFRA,2019-2020,3457193.1023216443
FIRST PEOPLES INFRA,2020-2021,1445220.067363966
FLOYD S CONSTRUCTION,2017-2018,435082.38
FLOYD S CONSTRUCTION,2018-2019,650611.2274351161
FLOYD S CONSTRUCTION,2019-2020,3081934.508699442
FLOYD S CONSTRUCTION,2020-2021,2042256.2740088908
FLYNN CANADA,2017-2018,67316.90823529412
FLYNN CANADA,2018-2019,171097.14176470588
FLYNN CANADA,2019-2020,214855.2
FORD MOTOR COMPANY,2017-2018,1241836.470719065
FORD MOTOR COMPANY,2018-2019,1431480.4060689842
FORD MOTOR COMPANY,2019-2020,2402243.6973171053
FORD MOTOR COMPANY,2020-2021,1006851.0960791239
FRANCIS CANADA TRUCK CENTRE,2019-2020,797579.8527807487
FRANCIS CANADA TRUCK CENTRE,2020-2021,1843869.4572192512
GCSTRATEGIES,2018-2019,82207.13
GEMTEC,2017-2018,2432087.6273559416
GEMTEC,2018-2019,1585023.5940824293
GEMTEC,2019-2020,1254966.5306250341
GEMTEC,2020-2021,329709.4148153979
GENERAL MOTORS,2017-2018,1039641.9030607389
GENERAL MOTORS,2018-2019,1403117.5923283845
GENERAL MOTORS,2019-2020,504515.4266586772
GENERAL MOTORS,2020-2021,1093370.9758053736
GERMAIN CONSTRUCTION,2018-2019,450611.0105940594
GERMAIN CONSTRUCTION,2019-2020,342611.98940594064
GESTION AJ 2003,2017-2018,130322.42961583236
GESTION AJ 2003,2018-2019,371622.55320139695
GESTION AJ 2003,2019-2020,372640.69718277064
GFL ENVIRONMENTAL,2019-2020,27012.39728457674
GFL ENVIRONMENTAL,2020-2021,55490.87013583266
GHD,2017-2018,68421.095612435
GHD,2018-2019,11497.5
GHD,2019-2020,29870.789999999997
GHD,2020-2021,3649.4841991341996
GILMORE REPRODUCTIONS,2018-2019,34676.380000000005
GLOBAL UPHOLSTERY,2017-2018,59360.15
GLOBAL UPHOLSTERY,2018-2019,12404.83
GLOBAL UPHOLSTERY,2019-2020,63041.59759987893
GLOBAL UPHOLSTERY,2020-2021,47548.35240012107
GO DEEP INTERNATIONAL,2017-2018,52150.54
GO DEEP INTERNATIONAL,2018-2019,25120.88
GO DEEP INTERNATIONAL,2019-2020,39846.07
GO DEEP INTERNATIONAL,2020-2021,41527.270000000004
GOLDER ASSOCIATES,2017-2018,3223846.463234259
GOLDER ASSOCIATES,2018-2019,644542.3142005785
GOLDER ASSOCIATES,2019-2020,355731.8427392229
GOLDER ASSOCIATES,2020-2021,237134.01957320984
GOSS GILROY,2019-2020,22458.75
GRAHAM CONSTRUCTION,2019-2020,4773114.127657222
GRAHAM CONSTRUCTION,2020-2021,4949393.910780926
GRAND TOY,2017-2018,16408.760000000002
GRAND TOY,2018-2019,24671.87
GRAND TOY,2019-2020,160698.47999999998
GRAND TOY,2020-2021,10581.849999999999
GRANITE MANAGEMENT,2018-2019,496924.63
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,27105.866413043477
GREAT SLAVE HELICOPTERS,2017-2018,373762.6417005076
GREAT SLAVE HELICOPTERS,2018-2019,125242.45829949238
GREAT SLAVE HELICOPTERS 2018,2018-2019,1182.3056300268095
GREAT SLAVE HELICOPTERS 2018,2019-2020,371705.1643699732
GREAT SLAVE HELICOPTERS 2018,2020-2021,234796.91999999998
GREENDALE RESOURCES,2017-2018,141726.59422924902
GREENDALE RESOURCES,2018-2019,199379.9146415369
GREENDALE RESOURCES,2019-2020,325563.56535846315
GREENDALE RESOURCES,2020-2021,28594.06
GREENFIELD CONSTRUCTION,2017-2018,4565978.840288809
GREENFIELD CONSTRUCTION,2018-2019,548780.7990763636
GREENFIELD CONSTRUCTION,2019-2020,2108020.594448248
GREENFIELD CONSTRUCTION,2020-2021,3856731.5964133036
GROUPE ENERGIE BDL,2019-2020,2194.094760383387
GROUPE ENERGIE BDL,2020-2021,9533.864137380193
H J R ASPHALT,2018-2019,4696561.469486081
H J R ASPHALT,2019-2020,1447119.7805139185
HARBOURSIDE ENGINEERING CONSULTANTS,2017-2018,3509123.3814624846
HARBOURSIDE ENGINEERING CONSULTANTS,2018-2019,2046056.2518566197
HARBOURSIDE ENGINEERING CONSULTANTS,2019-2020,2100071.2431517174
HARBOURSIDE ENGINEERING CONSULTANTS,2020-2021,919979.5584386337
HATCH,2018-2019,18074.35
HAWORTH,2017-2018,24849.56
HAZELWOOD CONSTRUCTION SERVICES,2019-2020,10995401.222396694
HAZELWOOD CONSTRUCTION SERVICES,2020-2021,12198545.429102715
HEAVY METAL MARINE,2018-2019,71116.5
HEDDLE MARINE SERVICE,2018-2019,362940.32119834714
HEDDLE MARINE SERVICE,2019-2020,1125730.148801653
HERITAGE RESTORATION,2017-2018,1741466.1098817305
HERITAGE RESTORATION,2018-2019,463247.70498466253
HERITAGE RESTORATION,2019-2020,1828849.3373098674
HERITAGE RESTORATION,2020-2021,546956.6144539363
HITRAC 1974,2019-2020,307360.77
HITRAC 1974,2020-2021,599722.5291183295
HONEYWELL,2017-2018,81151.20999999999
HONEYWELL,2018-2019,19798.7
HONEYWELL,2019-2020,756112.9400000001
HOOTSUITE MEDIA,2017-2018,24947.280000000002
HORSESHOE HILL CONSTRUCTION,2017-2018,2342532.493992933
HORSESHOE HILL CONSTRUCTION,2018-2019,2342532.493992933
HORSESHOE HILL CONSTRUCTION,2019-2020,2348950.391236749
HOSKIN SCIENTIFIC,2017-2018,48157.6
