d_vendor_name,d_fiscal_year,total
D F S,2017-2018,7171276.48
D F S,2018-2019,5792858.06
D F S,2019-2020,6381852.1
D F S,2020-2021,6528077.46
D H PARTNERSHIP,2017-2018,139249423.74
D H PARTNERSHIP,2018-2019,38465.8
D+H,2017-2018,157383663.13
D+H,2018-2019,157383663.13
D+H,2019-2020,14527785.38
D+H,2020-2021,14488091.98
DADS,2017-2018,67609145.69
DALIAN ENTERPRISES,2017-2018,6216214.27
DALIAN ENTERPRISES,2018-2019,4061136.99
DALIAN ENTERPRISES,2019-2020,6091404.86
DALIAN ENTERPRISES,2020-2021,10706276.96
DATA COMMUNICATIONS MANAGEMENT,2017-2018,16871685.14
DATA COMMUNICATIONS MANAGEMENT,2018-2019,7176561.32
DATA COMMUNICATIONS MANAGEMENT,2019-2020,6193048.51
DATA COMMUNICATIONS MANAGEMENT,2020-2021,5807180.08
DAWSON CONSTRUCTION,2017-2018,10088811.56
DAWSON CONSTRUCTION,2018-2019,13456891.94
DAWSON CONSTRUCTION,2019-2020,1025772.37
DECAREL,2017-2018,15417528.75
DECAREL,2018-2019,17530834.87
DECAREL,2019-2020,8165046.38
DECISIVE TECHNOLOGIES,2017-2018,27945425.78
DECISIVE TECHNOLOGIES,2018-2019,40843614.22
DECISIVE TECHNOLOGIES,2019-2020,23089932.55
DECISIVE TECHNOLOGIES,2020-2021,41991542.86
DELL COMPUTER,2017-2018,20235587.5
DELL COMPUTER,2018-2019,16244573.07
DELL COMPUTER,2019-2020,12421445.39
DELL COMPUTER,2020-2021,19120779.11
DELOITTE AND TOUCHE,2017-2018,21240586.76
DELOITTE AND TOUCHE,2018-2019,55972764.27
DELOITTE AND TOUCHE,2019-2020,102340608.25
DELOITTE AND TOUCHE,2020-2021,171552697.75
DEW ENGINEERING,2017-2018,18505936.61
DEW ENGINEERING,2018-2019,14030659.09
DEW ENGINEERING,2019-2020,12134858.57
DEW ENGINEERING,2020-2021,6837259.02
DEXTER CONSTRUCTION,2017-2018,56545159.22
DEXTER CONSTRUCTION,2018-2019,23019789.33
DEXTER CONSTRUCTION,2019-2020,9413532.43
DEXTER CONSTRUCTION,2020-2021,10256059.11
DEXTERRA,2017-2018,24534963.39
DEXTERRA,2018-2019,3699897.15
DEXTERRA,2019-2020,1633322.47
DEXTERRA,2020-2021,2127894.34
DILLON CONSULTING,2017-2018,5923507.79
DILLON CONSULTING,2018-2019,9107332.78
DILLON CONSULTING,2019-2020,8656716.98
DILLON CONSULTING,2020-2021,8470838.61
DONNA CONA,2017-2018,37559234.17
DONNA CONA,2018-2019,43824663.21
DONNA CONA,2019-2020,41686457.26
DONNA CONA,2020-2021,26495884.59
DRAGAGE OCEAN DS,2017-2018,13321235.86
DRAGAGE OCEAN DS,2018-2019,10235167.95
DRAGAGE OCEAN DS,2019-2020,5033357.88
DRAGAGE OCEAN DS,2020-2021,4198762.42
DRS TECHNOLOGIES CANADA,2017-2018,40695417.83
DRS TECHNOLOGIES CANADA,2018-2019,713354.62
DRS TECHNOLOGIES CANADA,2019-2020,291564.72
DRS TECHNOLOGIES CANADA,2020-2021,36688.84
DYNABOOK CANADA,2019-2020,14360718.47
DYNABOOK CANADA,2020-2021,27477279.88
EBC,2017-2018,8154874.19
EBC,2018-2019,6179896.12
EBC,2020-2021,24816531.46
EBSCO CANADA,2017-2018,9443094.71
EBSCO CANADA,2018-2019,4760862.38
EBSCO CANADA,2019-2020,6706063.27
EBSCO CANADA,2020-2021,5796678.38
ECLIPSYS SOLUTIONS,2017-2018,26608073.91
ECLIPSYS SOLUTIONS,2018-2019,20005344.61
ECLIPSYS SOLUTIONS,2019-2020,12839568.08
ECLIPSYS SOLUTIONS,2020-2021,14969458.54
EIFFAGE INNOVATIVE CANADA,2017-2018,7442865.28
EIFFAGE INNOVATIVE CANADA,2018-2019,5460593.71
EIFFAGE INNOVATIVE CANADA,2019-2020,9693128.43
EIFFAGE INNOVATIVE CANADA,2020-2021,18175224.52
ELBIT SYSTEMS EW AND SIGINT ELISRA,2017-2018,23652645.27
ELBIT SYSTEMS EW AND SIGINT ELISRA,2018-2019,23652645.27
ELBIT SYSTEMS EW AND SIGINT ELISRA,2019-2020,23717447.04
ELBIT SYSTEMS EW AND SIGINT ELISRA,2020-2021,8100431.12
ELLISDON,2017-2018,45240343.21
ELLISDON,2018-2019,106827350.86
ELLISDON,2019-2020,175437883.19
ELLISDON,2020-2021,184644086.49
ELLISDON CIVIL CHANT LTD,2017-2018,16623248.78
ELLISDON CIVIL CHANT LTD,2018-2019,16623248.78
ELLISDON CIVIL CHANT LTD,2019-2020,16668791.93
EMS TECHNOLOGIES,2017-2018,13222437.13
EMS TECHNOLOGIES,2018-2019,13222437.13
EMS TECHNOLOGIES,2019-2020,1997808.2
EMS TECHNOLOGIES,2020-2021,1745634.14
ENGLOBE,2017-2018,17507214.95
ENGLOBE,2018-2019,15187315.32
ENGLOBE,2019-2020,24371929.68
ENGLOBE,2020-2021,11910845.3
ENMAX ENERGY,2017-2018,4884917.78
ENMAX ENERGY,2018-2019,7699897.42
ENMAX ENERGY,2019-2020,8842631.47
ENMAX ENERGY,2020-2021,5193351.68
ERNST YOUNG,2017-2018,15343242.84
ERNST YOUNG,2018-2019,17361110.9
ERNST YOUNG,2019-2020,16961172.36
ERNST YOUNG,2020-2021,13690290.63
ESBE SCIENTIFIC INDUSTRIES,2017-2018,94763.58
ESBE SCIENTIFIC INDUSTRIES,2018-2019,104654.15
ESBE SCIENTIFIC INDUSTRIES,2019-2020,1781107
ESBE SCIENTIFIC INDUSTRIES,2020-2021,52459523.98
ESRI,2017-2018,12674400.73
ESRI,2018-2019,11724443.78
ESRI,2019-2020,14291171.1
ESRI,2020-2021,15784291.26
EXCEL HUMAN RESOURCES,2017-2018,49916910.66
EXCEL HUMAN RESOURCES,2018-2019,43726613.33
EXCEL HUMAN RESOURCES,2019-2020,45523295.35
EXCEL HUMAN RESOURCES,2020-2021,38683023.15
EXPRESS SCRIPTS CANADA,2017-2018,43030073.14
EXPRESS SCRIPTS CANADA,2018-2019,43030073.14
EXPRESS SCRIPTS CANADA,2019-2020,35859365.92
EXPRESS SCRIPTS CANADA,2020-2021,5175172.55
FCA CANADA,2017-2018,18494591.86
FCA CANADA,2018-2019,16949118.34
FCA CANADA,2019-2020,13010512.16
FCA CANADA,2020-2021,15656170.79
FEDERAL FLEET SERVICES,2017-2018,51495291.03
FEDERAL FLEET SERVICES,2018-2019,132364656.53
FEDERAL FLEET SERVICES,2019-2020,132727299.42
FEDERAL FLEET SERVICES,2020-2021,132364656.53
FELIX TECHNOLOGY,2017-2018,3541350.18
FELIX TECHNOLOGY,2018-2019,7181982.99
FELIX TECHNOLOGY,2019-2020,10438325.64
FELIX TECHNOLOGY,2020-2021,15126703.3
FFG,2017-2018,59506003.28
FFG,2018-2019,15181910.35
FFG,2019-2020,13781281.48
FFG,2020-2021,6463920.15
FLEETWAY,2017-2018,16764769.69
FLEETWAY,2018-2019,16803745.46
FLEETWAY,2019-2020,10245377.39
FLEETWAY,2020-2021,12609776.14
FLUID ENERGY GROUP,2020-2021,74641995.15
FORD MOTOR COMPANY,2017-2018,66752284.79
FORD MOTOR COMPANY,2018-2019,52388799.49
FORD MOTOR COMPANY,2019-2020,63659284.48
FORD MOTOR COMPANY,2020-2021,70740606.35
FRANNAN INTERNATIONAL,2017-2018,4544029.47
FRANNAN INTERNATIONAL,2018-2019,6681153.61
FRANNAN INTERNATIONAL,2019-2020,6699458.14
FRANNAN INTERNATIONAL,2020-2021,6681153.61
FRASER RIVER PILE DREDGE GP O,2017-2018,361496.41
FRASER RIVER PILE DREDGE GP O,2018-2019,26521956.38
FRASER RIVER PILE DREDGE GP O,2019-2020,26594619.28
FTI PROFESSIONAL GRADE,2020-2021,237300000
FUJITSU,2017-2018,17989055.64
FUJITSU,2018-2019,14292053.01
FUJITSU,2019-2020,12887382.45
FUJITSU,2020-2021,18027915.51
FVB ENERGY,2017-2018,2969649.02
FVB ENERGY,2018-2019,6861481.42
FVB ENERGY,2019-2020,6091332.03
FVB ENERGY,2020-2021,7616295.36
G4S SECURITY SERVICES,2017-2018,14994547.54
G4S SECURITY SERVICES,2018-2019,16393171.17
G4S SECURITY SERVICES,2019-2020,11275939.73
G4S SECURITY SERVICES,2020-2021,9727254.54
GARDA CANADA SECURITY,2017-2018,3617336.75
GARDA CANADA SECURITY,2019-2020,19381941.92
GARDA CANADA SECURITY,2020-2021,25041818.84
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2017-2018,14823501.77
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2018-2019,7252306.55
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2019-2020,4260722.14
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2020-2021,106549.68
GARTNER,2017-2018,26900539.54
GARTNER,2018-2019,42001403.25
GARTNER,2019-2020,42611980.87
GARTNER,2020-2021,60788934.86
GCSTRATEGIES,2017-2018,1840908.48
GCSTRATEGIES,2018-2019,3984687.37
GCSTRATEGIES,2019-2020,6337789.18
GCSTRATEGIES,2020-2021,16563945.05
GENERAL MOTORS,2017-2018,38083756.72
GENERAL MOTORS,2018-2019,40749672.83
GENERAL MOTORS,2019-2020,40464334.6
GENERAL MOTORS,2020-2021,43838147.33
GENESIS INTEGRATION,2017-2018,6206886.49
GENESIS INTEGRATION,2018-2019,5509999.52
GENESIS INTEGRATION,2019-2020,8609555.66
GENESIS INTEGRATION,2020-2021,3221665.59
GEORGE COUREY,2017-2018,10233.17
GEORGE COUREY,2018-2019,37428.35
GEORGE COUREY,2019-2020,44054.44
GEORGE COUREY,2020-2021,39793779.15
GLAXOSMITHKLINE,2017-2018,14585138.53
GLAXOSMITHKLINE,2018-2019,14848403.67
GLAXOSMITHKLINE,2019-2020,17194263.79
GLAXOSMITHKLINE,2020-2021,16812308.75
GOLDER ASSOCIATES,2017-2018,27622928.75
GOLDER ASSOCIATES,2018-2019,25953632.96
GOLDER ASSOCIATES,2019-2020,20451590.85
GOLDER ASSOCIATES,2020-2021,22881129.35
GRAHAM CONSTRUCTION,2017-2018,15912854.24
GRAHAM CONSTRUCTION,2018-2019,12194495.28
GRAHAM CONSTRUCTION,2019-2020,11549471.87
GRAHAM CONSTRUCTION,2020-2021,8502078.51
