d_vendor_name,d_fiscal_year,total
IBISKA TELECOM,2018-2019,42137.34332151261
IBISKA TELECOM,2019-2020,176284.41667848738
ICEBERG NETWORKS,2020-2021,81544.3231591474
INSA,2019-2020,9931.368065395096
INSA,2020-2021,45875.857180506544
IRON MOUNTAIN CANADA OPERATIONS,2017-2018,17739.10134197131
IRON MOUNTAIN CANADA OPERATIONS,2018-2019,17739.10134197131
IRON MOUNTAIN CANADA OPERATIONS,2019-2020,17787.701619620544
IRON MOUNTAIN CANADA OPERATIONS,2020-2021,17739.10134197131
IT NET CONSULTANTS,2018-2019,68515.38639333184
IT NET CONSULTANTS,2019-2020,290299.83173812175
IT NET CONSULTANTS,2020-2021,250234.83186854637
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,13018.462128560237
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,51119.867823215296
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,36700.15633494082
LEXISNEXIS CANADA,2017-2018,9486.327296195652
LEXISNEXIS CANADA,2018-2019,9507.322622282609
LEXISNEXIS CANADA,2019-2020,9533.37008152174
LEXISNEXIS CANADA,2020-2021,9802.77
MGIS,2017-2018,57711.20984060984
MGIS,2018-2019,57711.20984060984
MGIS,2019-2020,4743.38711018711
MICROSOFT CANADA,2017-2018,126647.20999999999
MICROSOFT CANADA,2018-2019,68067.45
MICROSOFT CANADA,2019-2020,127190.4557865937
MICROSOFT CANADA,2020-2021,126842.94088007294
MISHKUMI TECHNOLOGIES,2018-2019,1502.3187414500683
MISHKUMI TECHNOLOGIES,2019-2020,2749.243296853625
MISHKUMI TECHNOLOGIES,2020-2021,2741.7317031463745
MODIS CANADA,2017-2018,151407.34762919552
MODIS CANADA,2018-2019,151407.34762919552
MODIS CANADA,2019-2020,151822.16228023442
NISHA TECHONOLOGIES,2017-2018,15947.923768809851
NISHA TECHONOLOGIES,2018-2019,25573.350512995898
NISHA TECHONOLOGIES,2019-2020,123559.28491605454
NISHA TECHONOLOGIES,2020-2021,136125.32925862118
OPENTEXT,2020-2021,1356.0750684931506
ORACLE CANADA,2017-2018,42972.50964383561
ORACLE CANADA,2018-2019,30964.930356164386
ORACLE CANADA,2019-2020,31584.22
ORACLE CANADA,2020-2021,29887.730000000003
PANASONIC,2017-2018,55983.06
PRINTERS PLUS,2017-2018,8285.552660778892
PRINTERS PLUS,2018-2019,8285.552660778892
PRINTERS PLUS,2019-2020,8308.252805054999
PRINTERS PLUS,2020-2021,2787.898329388336
QMR,2017-2018,13532.0026478778
QMR,2018-2019,13532.0026478778
QMR,2019-2020,16464.78486016797
QMR,2020-2021,8448.439226519336
QUINTET CONSULTING,2019-2020,60532.5
SAS INSTITUTE,2018-2019,34424.36114911081
SAS INSTITUTE,2019-2020,114864.82525061112
SAS INSTITUTE,2020-2021,91467.31360027808
SDL INTERNATIONAL CANADA,2018-2019,1581.511506849315
SDL INTERNATIONAL CANADA,2019-2020,10967.438493150685
SDL INTERNATIONAL CANADA,2020-2021,1041.852804377565
SENSUS COMMUNICATION SOLUTIONS,2018-2019,208.85000000000002
SIMPLEX GRINNELL,2018-2019,22351.14
SOFTCHOICE,2017-2018,14961.130000000001
SYSTEMSCOPE,2018-2019,24860
TEKNION,2017-2018,54016.34
TEKNION,2018-2019,51169.39
TELUS CANADA,2020-2021,4418.152438356165
TOSHIBA CLIENT SOLUTIONS CANADA,2017-2018,6708.852366621067
TOSHIBA CLIENT SOLUTIONS CANADA,2018-2019,39127.1458618331
TOSHIBA CLIENT SOLUTIONS CANADA,2019-2020,42115.08426812585
TOSHIBA CLIENT SOLUTIONS CANADA,2020-2021,42000.01573187414
TOTEM OFFISOURCE,2018-2019,18726.93
UBIQUS OTTAWA,2017-2018,29602.654434537777
UBIQUS OTTAWA,2018-2019,29602.654434537777
UBIQUS OTTAWA,2019-2020,29683.757597372125
UBIQUS OTTAWA,2020-2021,29602.654434537777
UNIVERSITY OF SASKATCHEWAN,2019-2020,9750
VMWARE,2017-2018,25036.64419919938
VMWARE,2018-2019,14049.23690410959
VMWARE,2019-2020,14918.19480821918
VMWARE,2020-2021,14919.625027397262
WESTBURY NATIONAL SHOW SYSTEMS,2018-2019,12427.180000000002
ZYCOM,2017-2018,78417.11896649827
ZYCOM,2018-2019,133928.88998666807
ZYCOM,2019-2020,106262.65781292063
ZYCOM,2020-2021,326879.7328106691
