d_vendor_name,d_fiscal_year,total
CARON TRAINING CENTRE,2020-2021,13474.999999999998
CBCI TELECOM CANADA,2018-2019,241399.10151387425
CBCI TELECOM CANADA,2019-2020,248355.63405989623
CBCI TELECOM CANADA,2020-2021,8291.884426229508
CLEAR DIRECTION FIRST NATION,2017-2018,4763.761813602015
CLEAR DIRECTION FIRST NATION,2018-2019,65511.175439145234
CLEAR DIRECTION FIRST NATION,2019-2020,45953.63274725275
CLEAR DIRECTION FIRST NATION,2020-2021,36225
CONTRACT COMMUNITY,2017-2018,73544.27395833333
CONTRACT COMMUNITY,2018-2019,2798.69375
CONTRACT COMMUNITY,2019-2020,13145.223529411764
CONTRACT COMMUNITY,2020-2021,33410.77647058824
CORRECTIONAL SERVICES,2017-2018,488683.90300586424
CORRECTIONAL SERVICES,2018-2019,854391.43
CORRECTIONAL SERVICES,2019-2020,75346.6868878357
CORRECTIONAL SERVICES,2020-2021,79260.4131121643
CORRECTIONAL SERVICES CANADA,2017-2018,3581.366233766234
CORRECTIONAL SERVICES CANADA,2018-2019,1419272.7999999998
CORRECTIONAL SERVICES CANADA,2019-2020,31092.010000000002
COSSETTE COMMUNICATIONS,2017-2018,2180647.72
COSSETTE COMMUNICATIONS,2018-2019,2767204.79
COSSETTE COMMUNICATIONS,2020-2021,2552453.131313131
DELL COMPUTER,2017-2018,449195.29
DIRECTIONS EVIDENCE POLICY,2018-2019,16872.633559322032
DIRECTIONS EVIDENCE POLICY,2019-2020,131391.14644067796
DMTI SPATIAL,2017-2018,70301.88091644204
DMTI SPATIAL,2018-2019,74038.66289742656
DMTI SPATIAL,2019-2020,148108.4551169883
DMTI SPATIAL,2020-2021,393466.11349336494
DONNA CONA,2017-2018,95598.54
DONNA CONA,2019-2020,217188.21826086956
DONNA CONA,2020-2021,85820.36173913043
EBSCO CANADA,2017-2018,152991.09813364057
EBSCO CANADA,2018-2019,99012.11186635945
EBSCO CANADA,2019-2020,268454.24
EBSCO CANADA,2020-2021,130696.79
ECOLE DE LANGUES ABCE,2017-2018,53671.64980366616
ECOLE DE LANGUES ABCE,2018-2019,22738.998035363456
ECOLE DE LANGUES ABCE,2019-2020,44599.25958828052
ECOLE DE LANGUES ABCE,2020-2021,6310.956521739131
EKOS RESEARCH ASSOCIATES,2017-2018,175633.64
EKOS RESEARCH ASSOCIATES,2018-2019,194034.53705583757
EKOS RESEARCH ASSOCIATES,2019-2020,107134.00722987672
EKOS RESEARCH ASSOCIATES,2020-2021,48978.38571428572
ENVIRONICS RESEARCH GROUP,2018-2019,17325.50948453608
ENVIRONICS RESEARCH GROUP,2019-2020,104018.02026811408
ENVIRONICS RESEARCH GROUP,2020-2021,72036.65024734981
ESRI,2017-2018,139299.21928767124
ESRI,2018-2019,147304.84325653897
ESRI,2019-2020,129531.6459020807
ESRI,2020-2021,129389.63097836664
GARTNER,2017-2018,28280.091712707184
GARTNER,2018-2019,150871.97828729282
GC STRATEGIES,2018-2019,26029.600446428572
GC STRATEGIES,2019-2020,116180.89955357142
GELDER GINGRAS AND ASSOCIATES,2017-2018,220142.65619047618
GOOGLE CLOUD CANADA,2020-2021,237300
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,74805.6069550931
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,43229.98305133834
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,60130.304539023105
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,19405.99370786517
HDP GROUP,2018-2019,50760.241265822784
HDP GROUP,2019-2020,69843.03873417721
HILL KNOWLTON CANADA,2017-2018,204123.2
HILL KNOWLTON CANADA,2018-2019,206428.4
HILL KNOWLTON CANADA,2020-2021,35889.422018348625
HYPERTEC,2019-2020,57189.299999999996
HYPERTEC,2020-2021,63280
IBM CANADA,2017-2018,48990.08370073762
IBM CANADA,2018-2019,64542.097534246575
IBM CANADA,2019-2020,28325.738495995207
IBM CANADA,2020-2021,229052.39835047213
IHS GLOBAL,2017-2018,137884.83001816532
IHS GLOBAL,2018-2019,148246.18076504057
IHS GLOBAL,2019-2020,289869.5728680203
IMP GROUP,2018-2019,45997.4182444062
IMP GROUP,2019-2020,98876.37485904209
IMP GROUP,2020-2021,160226.2068965517
IPSOS PARTNERSHIP,2017-2018,68292.46163793103
IPSOS PARTNERSHIP,2018-2019,75742.54836206896
IPSOS PARTNERSHIP,2019-2020,147982.30471153845
IPSOS PARTNERSHIP,2020-2021,107531.32906397173
IPSS,2018-2019,75716.7
IPSS,2019-2020,4563.7463013698625
IPSS,2020-2021,116757.74780821917
ITEX,2017-2018,219541.57
JOHN WILEY SONS,2017-2018,26603.020089686095
JOHN WILEY SONS,2018-2019,34979.197458486575
JOHN WILEY SONS,2019-2020,45969.15384196186
JOHN WILEY SONS,2020-2021,7273.908493150686
JUNO RISK SOLUTIONS,2017-2018,127351
JUNO RISK SOLUTIONS,2018-2019,24774.12
JUNO RISK SOLUTIONS,2019-2020,28273.954022988506
JUNO RISK SOLUTIONS,2020-2021,142501.1639800372
KPMG,2017-2018,731008.5724381625
KPMG,2018-2019,1334288.8701705332
KPMG,2019-2020,7756.467391304348
LANSDOWNE TECHNOLOGIES,2020-2021,129526.25
LM INFORMATION DELIVERY,2019-2020,27941.81818181818
LM INFORMATION DELIVERY,2020-2021,159355.6818181818
LUMINA IT,2017-2018,276154.342628799
LUMINA IT,2018-2019,221879.79401452767
LUMINA IT,2019-2020,94176.12176870748
LUMINA IT,2020-2021,44672.73072562358
MARS DISCOVERY DISTRICT,2017-2018,74317.28770614692
MARS DISCOVERY DISTRICT,2018-2019,15114.91055276382
MARS DISCOVERY DISTRICT,2019-2020,172876.7894472362
MAVERIN,2018-2019,110115.24406779661
MAVERIN,2019-2020,479787.84915254236
MAVERIN,2020-2021,478476.9533898305
MAXSYS STAFFING AND CONSULTING,2017-2018,11755.001193415637
MAXSYS STAFFING AND CONSULTING,2018-2019,83996.81472727272
MAXSYS STAFFING AND CONSULTING,2019-2020,248955.95793939393
MAXSYS STAFFING AND CONSULTING,2020-2021,44893.69733333334
MEDIA Q IN,2017-2018,90400
MEDIA Q IN,2018-2019,90400
MEDIA Q IN,2019-2020,90400
MICROSOFT CANADA,2017-2018,327341.690124122
MICROSOFT CANADA,2018-2019,437915.6359994385
MICROSOFT CANADA,2019-2020,849336.9199186313
MICROSOFT CANADA,2020-2021,1135949.284617286
MODIS CANADA,2017-2018,96321.57275910363
MODIS CANADA,2018-2019,48292.733739495794
"NATIONS TRANSLATION GROUP",2019-2020,4386.597222222222
"NATIONS TRANSLATION GROUP",2020-2021,670479.8457971748
"NAUT MAWT RESOURCES GROUP",2017-2018,140953.23722826087
"NAUT MAWT RESOURCES GROUP",2018-2019,0
"NAUT MAWT RESOURCES GROUP",2019-2020,85227.3551020408
"NAUT MAWT RESOURCES GROUP",2020-2021,31887.449079143847
NEWS CANADA,2017-2018,70630.65000000001
NEWS CANADA,2018-2019,12283.1
NEWS CANADA,2019-2020,12283.100000000002
NEWS CANADA,2020-2021,56240.1
NISHA TECHONOLOGIES,2017-2018,598136.235284745
NISHA TECHONOLOGIES,2018-2019,826595.6204433263
NISHA TECHONOLOGIES,2019-2020,2297683.0695937066
NISHA TECHONOLOGIES,2020-2021,31198.861027568924
NORTHERN MICRO,2018-2019,302018.78
NORTHERN MICRO,2019-2020,47662.88152671756
NORTHERN MICRO,2020-2021,1715964.317255044
OPTA INFORMATION INTELLIGENCE,2020-2021,230520
OVIK,2017-2018,72442.15602189781
OVIK,2018-2019,92452.40191605838
OVIK,2019-2020,92705.6961678832
OVIK,2020-2021,20010.245894160584
OXFORD ANALYTICA,2017-2018,71747.29876712328
OXFORD ANALYTICA,2018-2019,47654.80516917434
OXFORD ANALYTICA,2019-2020,50221.2653589881
OXFORD ANALYTICA,2020-2021,60997.238555858305
PRINTERS PLUS,2017-2018,209357.84000000003
PRINTERS PLUS,2018-2019,176456.88999999998
PRINTERS PLUS,2019-2020,48402.479999999996
PRINTERS PLUS,2020-2021,10384.7
PRIVACY IN DESIGN,2018-2019,76894.87236481028
PRIVACY IN DESIGN,2019-2020,43639.58392168608
PRIVACY IN DESIGN,2020-2021,28487.680520072994
PROTAK CONSULTING GROUP,2017-2018,14181.41185647426
PROTAK CONSULTING GROUP,2018-2019,83487.34399375976
PROTAK CONSULTING GROUP,2019-2020,48948.74414976599
PURE ENVIRO MANAGEMENT CANADA,2017-2018,22231.88
PURE ENVIRO MANAGEMENT CANADA,2018-2019,46439.600000000006
PURE ENVIRO MANAGEMENT CANADA,2019-2020,56390.840000000004
QMR,2017-2018,151507.57
QMR,2018-2019,330543.2020536652
QMR,2019-2020,203359.29760997026
QMR,2020-2021,244869.82396137185
QUINTET CONSULTING,2017-2018,73938.38
QUINTET CONSULTING,2018-2019,16488
QUINTET CONSULTING,2019-2020,18066.86046511628
QUINTET CONSULTING,2020-2021,88567.03488372093
RAYMOND CHABOT GRANT THORNTON,2018-2019,730278.7687462508
RAYMOND CHABOT GRANT THORNTON,2019-2020,1272400.6536785616
RAYMOND CHABOT GRANT THORNTON,2020-2021,1340098.6722122603
RAYMOND CHABOT GRANT THORNTON CONSULTING,2018-2019,245108.2151793161
RAYMOND CHABOT GRANT THORNTON CONSULTING,2019-2020,435483.52793994994
RAYMOND CHABOT GRANT THORNTON CONSULTING,2020-2021,434293.682235196
RICOH,2017-2018,233878.81717656893
RICOH,2018-2019,681088.257882458
RICOH,2019-2020,409631.1036724324
RICOH,2020-2021,428135.7011922483
ROGERS,2017-2018,70572.79263811973
ROGERS,2018-2019,73972.01923340178
ROGERS,2019-2020,74174.68229979466
ROGERS,2020-2021,73972.01923340178
SAMSON ASSOCIATES,2018-2019,30510
SAMSON ASSOCIATES,2019-2020,36047
SAMSON ASSOCIATES,2020-2021,107460.43181818181
SAS INSTITUTE,2017-2018,16780.37926027397
SAS INSTITUTE,2018-2019,98504.5302739726
SAS INSTITUTE,2019-2020,557190.3531524066
SAS INSTITUTE,2020-2021,171706.098491429
SIERRA SYSTEMS GROUP,2019-2020,75243.2261484099
SIERRA SYSTEMS GROUP,2020-2021,742264.25795053
SIMNER,2017-2018,169500
SIMNER,2018-2019,50850
SIMNER,2019-2020,22599.999999999996
SOFTCHOICE,2017-2018,25691.504663873377
SOFTCHOICE,2018-2019,44224.19237483261
SOFTCHOICE,2019-2020,76342.11134733088
SOFTCHOICE,2020-2021,32906.356732989
SOLANA NETWORKS,2017-2018,117851.01800554017
SOLANA NETWORKS,2018-2019,186103.0027363016
SOLANA NETWORKS,2019-2020,134497.56097560975
SPEARHEAD MANAGEMENT CANADA,2019-2020,106926.8588362069
SPEARHEAD MANAGEMENT CANADA,2020-2021,69635.6411637931
STANTEC,2017-2018,169086.91516853933
SYNERSOLUTIONS TECHNOLOGY,2018-2019,39550
SYNERSOLUTIONS TECHNOLOGY,2019-2020,5763
SYNERSOLUTIONS TECHNOLOGY,2020-2021,420698.99999999994
TAG HR,2020-2021,127496.544
TARBELL FACILITATION NETWORK,2017-2018,84197.27507791018
TARBELL FACILITATION NETWORK,2018-2019,34745.83542621448
TARBELL FACILITATION NETWORK,2019-2020,34841.029495875344
TARBELL FACILITATION NETWORK,2020-2021,70418.991967213107
TERAMACH TECHNOLOGIES,2017-2018,856304.7899999999
TERAMACH TECHNOLOGIES,2018-2019,36458.32
THE AIM GROUP,2017-2018,15044.211538461539
THE AIM GROUP,2018-2019,342248.75
THE AIM GROUP,2019-2020,95707.92426035504
THE AIM GROUP,2020-2021,329940.47573964496
THE CANADIAN PRESS,2017-2018,113692.45999999999
THE CANADIAN PRESS,2018-2019,116060.04
THE CANADIAN PRESS,2019-2020,118378.8
THE CANADIAN PRESS,2020-2021,120751.8
THE INFO TECH RESEARCH GROUP,2018-2019,57021.347945205474
THE INFO TECH RESEARCH GROUP,2019-2020,91342.09467774534
THE INFO TECH RESEARCH GROUP,2020-2021,90462.21132800286
THE MASHA KRUPP TRANSLATION,2017-2018,415604.0474393531
THE MASHA KRUPP TRANSLATION,2018-2019,498466.3803657381
THE MASHA KRUPP TRANSLATION,2019-2020,345726.10170965723
THE MASHA KRUPP TRANSLATION,2020-2021,6097.090485251591
THE RIGHT DOOR CONSULTING AND,2019-2020,162720
THE RIGHT DOOR CONSULTING AND SOLUTIONS,2019-2020,81360
THE RIGHT DOOR CONSULTING AND SOLUTIONS,2020-2021,93950.61906158358
THOMAS SCHMIDT,2019-2020,271566.48648648645
THOMAS SCHMIDT,2020-2021,401302.70270270266
TRANSPOLAR TECHNOLOGY,2017-2018,137442.03
VMWARE,2017-2018,91185.92487671234
VMWARE,2018-2019,117548.78038356165
WORKDYNAMICS TECHNOLOGIES,2017-2018,194578.1371053174
WORKDYNAMICS TECHNOLOGIES,2018-2019,18635.79013605442
WORKDYNAMICS TECHNOLOGIES,2019-2020,31718.083627386437
WORKDYNAMICS TECHNOLOGIES,2020-2021,21355.9222639564
WORKPLACE SAFETY AND,2018-2019,58344.4214876033
WORKPLACE SAFETY AND,2019-2020,145265.70247933883
WORKPLACE SAFETY AND,2020-2021,84539.87603305785
WORKPLACE SAFETY AND PREVENTION SERVICES,2018-2019,58831.08641666667
WORKPLACE SAFETY AND PREVENTION SERVICES,2019-2020,85245.04358333335
WORLDREACH SOFTWARE,2017-2018,666058.3297749391
WORLDREACH SOFTWARE,2018-2019,666058.3297749391
WORLDREACH SOFTWARE,2019-2020,667883.1471167883
WORLDREACH SOFTWARE,2020-2021,693503.7902159283
