d_vendor_name,d_fiscal_year,total
CALIAN,2018-2019,321145.6801711063
CALIAN,2019-2020,294877.50123940746
CALIAN,2020-2021,591476.1750065129
CAMPBELL SCIENTIFIC CANADA,2017-2018,106943.76
CAMPBELL SCIENTIFIC CANADA,2018-2019,24240.4
CAMPBELL SCIENTIFIC CANADA,2019-2020,45384.76
CAMPBELL SCIENTIFIC CANADA,2020-2021,94264.6
CAN AM PLATFORMS CONSTRUCTION,2017-2018,391583.07333749783
CAN AM PLATFORMS CONSTRUCTION,2018-2019,140174.27041778978
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,5621571.610893576
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,7288583.157454583
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,7656580.343393728
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,6964162.735560323
CANADIAN FISHING COMPANY,2018-2019,4889382.96
CANADIAN HELICOPTERS,2017-2018,22995.000000000004
CANADIAN HELICOPTERS,2018-2019,36503.23
CANADIAN HELICOPTERS,2019-2020,45097.92
CANADIAN HELICOPTERS,2020-2021,398144.43
CANADIAN MARITIME ENGINEERING,2017-2018,3140132.4945355705
CANADIAN MARITIME ENGINEERING,2018-2019,5004454.064153898
CANADIAN MARITIME ENGINEERING,2019-2020,3967993.949146207
CANADIAN MARITIME ENGINEERING,2020-2021,7957482.955816367
CANADIAN NORTH,2018-2019,434568.45999999996
CANADIAN NORTH,2019-2020,453504.12
CANADIAN NORTH,2020-2021,175966.16
CANADYNE TECHNOLOGIES,2018-2019,4535123.405436309
CANADYNE TECHNOLOGIES,2019-2020,1529020.182668004
CANADYNE TECHNOLOGIES,2020-2021,1524842.531895687
CANAM PONTS CANADA,2018-2019,1694362.7825961537
CANAM PONTS CANADA,2019-2020,6186072.10326923
CANAM PONTS CANADA,2020-2021,6123192.2341346145
CANON,2017-2018,9959.967877612586
CANON,2018-2019,108029.49795201409
CANON,2019-2020,120887.80405186386
CANON,2020-2021,62755.93783360346
CANSEL SURVEY EQUIPMENT,2017-2018,442825.97441248974
CANSEL SURVEY EQUIPMENT,2018-2019,280959.7544124897
CANSEL SURVEY EQUIPMENT,2019-2020,20550.15028759244
CANSEL SURVEY EQUIPMENT,2020-2021,107725.03
CARLETON UNIVERSITY,2017-2018,238660.82235011176
CARLETON UNIVERSITY,2018-2019,117853.7506391884
CARLETON UNIVERSITY,2019-2020,157047.35847933925
CARLETON UNIVERSITY,2020-2021,112757.75319602914
CARO ANALYTICAL SERVICES,2017-2018,14088.9
CARO ANALYTICAL SERVICES,2018-2019,0
CARO ANALYTICAL SERVICES,2019-2020,0
CARO ANALYTICAL SERVICES,2020-2021,18210.149999999998
CBCI TELECOM,2017-2018,37303.17
CBCL,2017-2018,386534.55
CBCL,2018-2019,326860.68829700956
CBCL,2019-2020,326622.075956888
CBCL,2020-2021,349730.49150248413
CCM CONSTRUCTION,2019-2020,1452088.6785237258
CCM CONSTRUCTION,2020-2021,2610396.4114762745
CDW CANADA,2017-2018,4020219.834444444
CDW CANADA,2018-2019,1474665.5955555555
CDW CANADA,2019-2020,761989.5700000001
CDW CANADA,2020-2021,411230.81
CGI,2017-2018,12924.375
CHANTIER DAVIE CANADA,2017-2018,2509609.774025974
CHANTIER DAVIE CANADA,2018-2019,323883029.808828
CHANTIER DAVIE CANADA,2019-2020,512535868.1537491
CHANTIER DAVIE CANADA,2020-2021,19277953.163711496
CHANTIER NAVAL FORILLON,2017-2018,27908364.388052672
CHANTIER NAVAL FORILLON,2018-2019,101611.27950394589
CHARRON HUMAN RESOURCES,2018-2019,142148.73226775302
CHARRON HUMAN RESOURCES,2019-2020,99992.80773224699
CHEVRON,2017-2018,3217457.32
CIMA CANADA,2017-2018,63820.255474452555
CIMA CANADA,2018-2019,151004.12
CISTEL TECHNOLOGY,2017-2018,373324.2418615108
CISTEL TECHNOLOGY,2018-2019,458609.936524789
CISTEL TECHNOLOGY,2019-2020,745675.1043385352
CISTEL TECHNOLOGY,2020-2021,512637.50900178356
CLICK NETWORKS,2017-2018,559350
CLICK NETWORKS,2018-2019,162368.28999999998
CLICK NETWORKS,2019-2020,105496.8
CNW GROUP,2017-2018,24860
CNW GROUP,2018-2019,33900
CNW GROUP,2019-2020,18101.718208092487
CNW GROUP,2020-2021,20926.112437068805
COADY CONSTRUCTION EXCAVATING,2017-2018,112386.05
COADY CONSTRUCTION EXCAVATING,2018-2019,2353936.6064615385
COADY CONSTRUCTION EXCAVATING,2019-2020,2990663.733538462
COASTAL RESTORATION MASONRY,2017-2018,22947.1
COFOMO,2017-2018,380037.2691540578
COFOMO,2018-2019,337125.5191540578
COFOMO,2019-2020,163421.35716145832
COFOMO,2020-2021,463239.6188548018
CONEXSYS,2017-2018,123196.78
CONEXSYS,2018-2019,111083.52
CONOSCENTI TECHNOLOGIES,2017-2018,615091.306996949
CONOSCENTI TECHNOLOGIES,2018-2019,259310.14994754666
CONOSCENTI TECHNOLOGIES,2019-2020,650446.4214695512
CONOSCENTI TECHNOLOGIES,2020-2021,582250.6654897564
CONSTRUCTION BUGERE,2018-2019,2060954.1
CONSTRUCTION JESSIKO,2018-2019,347681.11
CONSTRUCTION LFG,2017-2018,20811361.917086247
CONSTRUCTION LFG,2018-2019,1222390.2
CONSTRUCTION LFG,2019-2020,2631534.177112335
CONSTRUCTION LFG,2020-2021,15574768.526678875
CONTRACT COMMUNITY,2017-2018,313674.45070604444
CONTRACT COMMUNITY,2018-2019,324232.13375589787
CONTRACT COMMUNITY,2019-2020,244618.10771653548
CONTRACT COMMUNITY,2020-2021,668.3554855643046
CONVERGINT TECHNOLOGIES,2017-2018,1839.3279850746267
CONVERGINT TECHNOLOGIES,2018-2019,18144.722014925374
COPCAN CIVIL,2017-2018,22659
COPCAN CIVIL,2018-2019,78028.47823218997
COPCAN CIVIL,2019-2020,1388799.7254030455
COPCAN CIVIL,2020-2021,2087568.345719603
COSSETTE COMMUNICATIONS,2018-2019,128051.45999999999
CPCS TRANSCOM,2017-2018,37968
CSDC SYSTEMS,2017-2018,102810.56
CSDC SYSTEMS,2018-2019,52947.45999999999
CSDC SYSTEMS,2019-2020,52947.46
CULLEN DIESEL POWER,2017-2018,399345.25
CULLEN DIESEL POWER,2018-2019,314015.31
CULLEN DIESEL POWER,2019-2020,4531575.15945946
CULLEN DIESEL POWER,2020-2021,3123941.6454731966
CUMMINS CANADA,2017-2018,189227.33
CUMMINS CANADA,2018-2019,1311789.7352967032
CUMMINS CANADA,2019-2020,273178.98470329674
CUMMINS CANADA,2020-2021,161330.74542323733
D F BARNES,2019-2020,3315476.48
D F BARNES,2020-2021,1406726.32
DAIMLER,2019-2020,94906.11
DALCON CONSTRUCTORS,2019-2020,1722976.8
DALHOUSIE UNIVERSITY,2017-2018,97643.05
DALHOUSIE UNIVERSITY,2018-2019,68310
DALHOUSIE UNIVERSITY,2019-2020,381858.3221276596
DALHOUSIE UNIVERSITY,2020-2021,335242.5342359768
DALIAN ENTERPRISES,2017-2018,212798.78
DASCO EQUIPMENT,2017-2018,1994603.46
DASCO EQUIPMENT,2018-2019,1425325.82
DASCO EQUIPMENT,2019-2020,1227937.407804878
DASCO EQUIPMENT,2020-2021,1527791.232195122
DBC MARINE SAFETY SYSTEMS,2017-2018,154028.42704832577
DBC MARINE SAFETY SYSTEMS,2018-2019,391728.8629516742
DBC MARINE SAFETY SYSTEMS,2019-2020,8962.244186046511
DBC MARINE SAFETY SYSTEMS,2020-2021,332717.3558139535
DEAN CONSTRUCTION COMPANY,2017-2018,2015663.49
DEAN CONSTRUCTION COMPANY,2018-2019,29240.14
DECISIVE TECHNOLOGIES,2017-2018,218893.5
DECISIVE TECHNOLOGIES,2020-2021,69947.91
DELCO AUTOMATION,2019-2020,26943.210000000003
DELCO AUTOMATION,2020-2021,39102.23542857143
DELL COMPUTER,2017-2018,33049.16
DELL COMPUTER,2018-2019,158682.67
DELL COMPUTER,2019-2020,19264.8
DELL COMPUTER,2020-2021,116612.13999999998
DELOITTE AND TOUCHE,2017-2018,517805.7438033716
DELOITTE AND TOUCHE,2018-2019,648247.3038304945
DELOITTE AND TOUCHE,2019-2020,334581.4912863972
DELOITTE AND TOUCHE,2020-2021,2525293.1551481453
DEW ENGINEERING,2020-2021,384181.48972085386
DF BARNES SERVICES,2018-2019,1692590.58
DF BARNES SERVICES,2019-2020,6885482.860059524
DF BARNES SERVICES,2020-2021,2781458.049940476
DILLON CONSULTING,2017-2018,329100.82
DILLON CONSULTING,2018-2019,267066.0605222942
DILLON CONSULTING,2019-2020,431592.0671515026
DILLON CONSULTING,2020-2021,395599.5223262032
DLS TECHNOLOGY,2020-2021,692286.75
DONNA CONA,2017-2018,2081482.0215371724
DONNA CONA,2018-2019,2997802.9062400484
DONNA CONA,2019-2020,1301186.3802795154
DONNA CONA,2020-2021,696121.463427835
DRAGAGE IM,2017-2018,156695.36163732142
DRAGAGE IM,2018-2019,482465.8896492124
DRAGAGE IM,2019-2020,2493639.2429439286
DRAGAGE IM,2020-2021,2810227.701386973
DRAGAGE OCEAN DSM,2017-2018,560972.0976190475
DRAGAGE OCEAN DSM,2018-2019,1337268.4576190477
DRAGAGE OCEAN DSM,2019-2020,1115312.1475267538
DRAGAGE OCEAN DSM,2020-2021,1483201.8651605232
DSS MARINE,2017-2018,63485.89
DSS MARINE,2018-2019,9127272.121627906
DSS MARINE,2019-2020,1872452.4883720928
DSS MARINE,2020-2021,718782.5528187919
DYMECH ENGINEERING,2020-2021,11017.5
DYNAMIC CONSTRUCTION,2017-2018,963751.3918218623
DYNAMIC CONSTRUCTION,2018-2019,1782186.3019827588
DYNAMIC CONSTRUCTION,2019-2020,1422085.5780172416
DYNAMIC FACILITY SERVICES,2017-2018,342061.9930418719
DYNAMIC FACILITY SERVICES,2018-2019,342061.9930418719
DYNAMIC FACILITY SERVICES,2019-2020,48931.06229916635
DYNAMIC FACILITY SERVICES,2020-2021,130269.17384615385
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,5878.137994858613
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,90600.78036579714
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,68855.90163934426
EAST ELGIN CONCRETE FORMING,2017-2018,1448779.33
EAST ELGIN CONCRETE FORMING,2018-2019,2456110.4333966747
EAST ELGIN CONCRETE FORMING,2019-2020,979955.5066033255
EAST ELGIN CONCRETE FORMING,2020-2021,337951.89
EBC,2017-2018,1997884.226293996
EBC,2018-2019,6179896.123706005
EBSCO CANADA,2017-2018,31503.337783711617
EBSCO CANADA,2018-2019,253796.912576769
EBSCO CANADA,2019-2020,252268.49
EBSCO CANADA,2020-2021,230039.04
ECLIPSYS SOLUTIONS,2017-2018,277011
ECLIPSYS SOLUTIONS,2018-2019,45928.61205405406
ECLIPSYS SOLUTIONS,2019-2020,40956.41857094594
ECLIPSYS SOLUTIONS,2020-2021,34052.84582236842
ECO TECHNOLOGIES,2018-2019,96021.75
ECO TECHNOLOGIES,2020-2021,138410.87999999998
ECOLE DE LANGUES ABCE,2017-2018,191556.6795515695
ECOLE DE LANGUES ABCE,2018-2019,42683.12495823442
ECOLE DE LANGUES ABCE,2019-2020,98151.45549019608
ECOLE DE LANGUES ABCE,2020-2021,28040.39
EDWARD COLLINS CONTRACTING,2017-2018,27190.6
EDWARD COLLINS CONTRACTING,2020-2021,288650
EKOS RESEARCH ASSOCIATES,2018-2019,98260.86
ELSEVIER,2017-2018,1055595.0581402832
ELSEVIER,2018-2019,290569.81266409263
ELSEVIER,2019-2020,102047.82126696833
ELSEVIER,2020-2021,483733.1787330317
EMCON EMANATION CONTROL,2017-2018,21955.9
EMCON EMANATION CONTROL,2020-2021,21470
ENGLOBE,2017-2018,390958.8293165421
ENGLOBE,2018-2019,955756.0563497959
ENGLOBE,2019-2020,262969.43879316887
ENGLOBE,2020-2021,1152853.8171519728
ENSEIGNES PATTISON SIGN GROUP,2018-2019,17246.25
ENSEIGNES PATTISON SIGN GROUP,2019-2020,42592.21
ENSEIGNES PATTISON SIGN GROUP,2020-2021,12713.720000000001
ENVIRONICS RESEARCH GROUP,2017-2018,10850.337931034483
EPERFORMANCE,2017-2018,8439.240506329113
EPERFORMANCE,2018-2019,75712.86075949366
EPERFORMANCE,2019-2020,52351.89873417721
ESRI,2017-2018,3514631.702946415
ESRI,2018-2019,720774.4841303385
ESRI,2019-2020,2003087.4242076504
ESRI,2020-2021,2839032.65472575
EXCEL HUMAN RESOURCES,2017-2018,1728816.248792893
EXCEL HUMAN RESOURCES,2018-2019,1995455.7517107031
EXCEL HUMAN RESOURCES,2019-2020,1574743.702760406
EXCEL HUMAN RESOURCES,2020-2021,1372422.4469665466
FAST FORWARD FRENCH,2017-2018,27543.75
FAST FORWARD FRENCH,2018-2019,158445.50077130567
FAST FORWARD FRENCH,2019-2020,233128.65494298004
FAST FORWARD FRENCH,2020-2021,29613.264285714286
FAST TRACK STAFFING,2017-2018,46669
FAST TRACK STAFFING,2018-2019,155738.85
FAST TRACK STAFFING,2019-2020,42940
FAST TRACK STAFFING,2020-2021,70240.93333333333
FEDERAL EXPRESS CANADA,2017-2018,21030.06
FELIX TECHNOLOGY,2018-2019,785533.1867881549
FELIX TECHNOLOGY,2019-2020,2533264.512616607
FELIX TECHNOLOGY,2020-2021,10259874.30767553
FISH FOOD AND ALLIED WORKERS,2017-2018,1527545.6336174645
FISH FOOD AND ALLIED WORKERS,2018-2019,1579937.3727976452
FISH FOOD AND ALLIED WORKERS,2019-2020,1491145.6702697386
FISH FOOD AND ALLIED WORKERS,2020-2021,788586.1408827174
FISHER SCIENTIFIC,2017-2018,183793.33696891193
FISHER SCIENTIFIC,2018-2019,224741.5530310881
FISHER SCIENTIFIC,2019-2020,310652.8440600449
FISHER SCIENTIFIC,2020-2021,346339.8669985137
FLEETWAY,2017-2018,55725.52573029891
FLEETWAY,2018-2019,11414.525730298914
FLEETWAY,2019-2020,159007.54840353262
FLEETWAY,2020-2021,69823.52573029892
FLOYD S CONSTRUCTON,2017-2018,2046081.696853147
FLOYD S CONSTRUCTON,2018-2019,1003198.1732673268
FLOYD S CONSTRUCTON,2019-2020,4918775.5049512
FLOYD S CONSTRUCTON,2020-2021,1546554.8617814726
FLYNN CANADA,2018-2019,34008.81481481482
FLYNN CANADA,2019-2020,20005.185185185186
FORD MOTOR COMPANY,2017-2018,3869728.0498051764
FORD MOTOR COMPANY,2018-2019,2508811.4281565202
FORD MOTOR COMPANY,2019-2020,7124860.561149825
FORD MOTOR COMPANY,2020-2021,4110098.450759667
FRANCIS CANADA TRUCK CENTRE,2017-2018,164827.15533980582
FRANCIS CANADA TRUCK CENTRE,2018-2019,319774.2328282976
FRANCIS CANADA TRUCK CENTRE,2019-2020,352750.24183189654
FREEBALANCE,2017-2018,116224.2
FREEBALANCE,2018-2019,98325
FREEBALANCE,2019-2020,100488.15000000001
FREEBALANCE,2020-2021,100517.86000000002
FREQUENTIS CANADA,2017-2018,2873877.237722286
FREQUENTIS CANADA,2018-2019,2521722.335394017
FREQUENTIS CANADA,2019-2020,10808.62
FREQUENTIS CANADA,2020-2021,1015501.6290463917
FROSTI FISHING,2017-2018,2100000
FROSTI FISHING,2018-2019,1283310
FROSTI FISHING,2020-2021,1470000
FUGRO GEOSURVEYS,2017-2018,1108673.9500000002
FUGRO GEOSURVEYS,2018-2019,2624304.0596825397
FUGRO GEOSURVEYS,2019-2020,2468890.55031746
FUGRO GEOSURVEYS,2020-2021,1313102.53
FUNDY CONTRACTORS,2017-2018,427663.15
FUNDY CONTRACTORS,2018-2019,134165.9
FUNDY CONTRACTORS,2019-2020,0
FUNDY CONTRACTORS,2020-2021,1117420.23
GAMBLE TECHNOLOGIES,2018-2019,14605.25
GAP WIRELESS,2017-2018,99702.34
GAP WIRELESS,2020-2021,112992.65000000001
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2017-2018,14309046.69168396
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2018-2019,7031051.679254589
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2019-2020,4048306.279481975
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,2020-2021,106549.67658657346
GARTNER,2017-2018,23251.643041237112
GARTNER,2018-2019,373780.5965587629
GARTNER,2019-2020,851394.7104
GARTNER,2020-2021,1455048.3475862069
GATEWAY MECHANICAL SERVICES,2017-2018,223776.5057591623
GATEWAY MECHANICAL SERVICES,2018-2019,357431.0442408377
GATEWAY MECHANICAL SERVICES,2019-2020,350372.41908536584
GATEWAY MECHANICAL SERVICES,2020-2021,253908.82183568677
GAUDETTE S TRANSIT MIX,2018-2019,765225.1764285713
GAUDETTE S TRANSIT MIX,2019-2020,1547706.7735714286
GC STRATEGIES,2017-2018,189510.10170503857
GC STRATEGIES,2018-2019,176448.30829496143
GDI SERVICES,2017-2018,870997.8495103341
GDI SERVICES,2018-2019,1076743.3868364405
GDI SERVICES,2019-2020,1076592.9561384213
GDI SERVICES,2020-2021,450916.9916260162
GEMTEC,2017-2018,23816.30320855615
GEMTEC,2018-2019,47281.00929144385
GEMTEC,2019-2020,532235.871371675
GEMTEC,2020-2021,579477.5155236201
GENERAL MOTORS,2017-2018,1768265.4514675888
GENERAL MOTORS,2018-2019,551782.11938364
GENERAL MOTORS,2019-2020,940220.54061636
GENERAL MOTORS,2020-2021,3573211.99
GENESIS INTEGRATION,2017-2018,101991.9702037363
GENESIS INTEGRATION,2018-2019,101054.30988764045
GENESIS INTEGRATION,2019-2020,417279.91454124707
GENESIS INTEGRATION,2020-2021,395124.54422279797
GENOME QUEBEC,2017-2018,304449.25903061224
GENOME QUEBEC,2018-2019,221572.8725
GENOME QUEBEC,2019-2020,372465.015
GENOME QUEBEC,2020-2021,340343.64999999997
GEOSPECTRUM TECHNOLOGIES,2019-2020,47495
GESTION AJ 2003,2017-2018,3250461
