d_vendor_name,d_fiscal_year,total
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,56777.130344262005
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,28259.7126719057
GREEN REBEL,2017-2018,28788.22
GREEN REBEL,2018-2019,46104
GROUPE VOXCO,2017-2018,10951.816919659384
GROUPE VOXCO,2018-2019,33569.283598667156
GROUPE VOXCO,2019-2020,34916.45076372474
GROUPE VOXCO,2020-2021,39494.94871794872
HAY GROUP,2017-2018,21278.774416594642
HAY GROUP,2018-2019,94728.77441659464
HAY GROUP,2019-2020,21337.0724286949
HAY GROUP,2020-2021,3556.178738115817
HILTON GARDEN INN,2018-2019,120176.72812343622
HILTON GARDEN INN,2019-2020,227899.90929107592
HILTON GARDEN INN,2020-2021,227277.23194328608
I4C INFORMATION TECHNOLOGY,2017-2018,87010
IBM CANADA,2017-2018,28502.70381282496
IBM CANADA,2018-2019,20594.54618717504
IBM CANADA,2019-2020,26670.13695255474
IBM CANADA,2020-2021,44340.93652372263
IMPRIMERIE L EMPREINTE,2018-2019,67546.88
IMPRIMERIE L EMPREINTE,2019-2020,45344.49123831776
IMPRIMERIE L EMPREINTE,2020-2021,33869.558761682245
IRON MOUNTAIN CDA OPRATINS,2017-2018,60494.78
IRON MOUNTAIN CDA OPRATINS,2018-2019,39049.24
IRON MOUNTAIN CDA OPRATINS,2019-2020,57630
IRON MOUNTAIN CDA OPRATINS,2020-2021,38875
ITEX,2017-2018,1137.7030136986302
ITEX,2018-2019,72335.58287671233
ITEX,2019-2020,326326.72941013554
ITEX,2020-2021,11671.255932330263
KPMG,2017-2018,24089.725534246576
KPMG,2018-2019,41475.235
KPMG,2019-2020,17385.509465753425
LAURIER COMPUTER,2020-2021,74444.97
LEAN AGILITY,2017-2018,83902.5
LEAN AGILITY,2018-2019,11288.700000000003
LEAN AGILITY,2019-2020,19775
LEO PISCES SERVICES GROUP,2020-2021,90092.23836930457
LES PUBLICATIONS BDL,2017-2018,45313
LES PUBLICATIONS BDL,2018-2019,24973
LES PUBLICATIONS BLD,2018-2019,7821.123595505617
LES PUBLICATIONS BLD,2019-2020,54836.479579097555
LES PUBLICATIONS BLD,2020-2021,50466.44193817878
LINKBYNET,2018-2019,44389.33591422122
LINKBYNET,2019-2020,61773.75264108353
LINKBYNET,2020-2021,43376.651444695264
MAXSYS PROFESSIONALS AND,2017-2018,146289.5920871126
MAXSYS PROFESSIONALS AND,2018-2019,9031.751824817518
MAXSYS PROFESSIONALS AND,2019-2020,9056.496350364963
MAXSYS PROFESSIONALS AND,2020-2021,18496.69
MESSA COMPUTING,2017-2018,38487.154285714285
MESSA COMPUTING,2018-2019,10871.245714285715
MESSA COMPUTING,2019-2020,7658.130081300813
MESSA COMPUTING,2020-2021,11180.869918699187
MICROSOFT CANADA,2018-2019,82348.75
MICROSOFT CANADA,2019-2020,335412.66000000003
MICROSOFT CANADA,2020-2021,319592.01178082195
MINDWIRE SYSTEMS,2018-2019,24565.07
MINDWIRE SYSTEMS,2019-2020,37666.63
MINDWIRE SYSTEMS,2020-2021,25789.09
MNP,2017-2018,858591.7134091192
MNP,2018-2019,1324377.2538504761
MNP,2019-2020,1339813.0114588996
MNP,2020-2021,1342910.42707452
NEWFOUND RECRUITING,2020-2021,310750
NISHA TECHONOLOGIES,2018-2019,1013409.36
NISHA TECHONOLOGIES,2019-2020,1005684.7799999999
NISHA TECHONOLOGIES,2020-2021,24973
NITAM SOLUTIONS,2018-2019,25626.140000000003
NITAM SOLUTIONS,2019-2020,427960.44999999995
NORTHERN MICRO,2017-2018,15763.5
NORTHERN MICRO,2019-2020,10283
NORTHERN MICRO,2020-2021,130267.45
ODGERS BERNDTSON RF,2018-2019,16296.561172707887
ODGERS BERNDTSON RF,2019-2020,57908.1688272921
OPEN STORAGE SOLUTIONS,2018-2019,191955.31
OPENFRAME TECHNOLOGIES,2017-2018,106052.75667962925
OPENFRAME TECHNOLOGIES,2018-2019,116974.45233180316
OPENFRAME TECHNOLOGIES,2019-2020,95026.64013449899
OPENFRAME TECHNOLOGIES,2020-2021,94767.0045057162
OPSWAT,2017-2018,9556.3926027397265
OPSWAT,2018-2019,31740.826876712326
OPSWAT,2019-2020,59641.26052054795
OPSWAT,2020-2021,11359.960547945208
ORACLE CANADA,2018-2019,25079.421369863016
ORACLE CANADA,2019-2020,112333.0136028146
ORACLE CANADA,2020-2021,49143.83760266487
ORANGUTECH,2017-2018,33321.18107551102
ORANGUTECH,2018-2019,526798.9736493072
ORANGUTECH,2019-2020,448941.80382348184
ORANGUTECH,2020-2021,491456.96715056663
OTTAWA MARRIOTT OTTAWA,2017-2018,391847.3617214835
OTTAWA MARRIOTT OTTAWA,2018-2019,295227.46431070677
PEAK ENERGY MANAGEMENT,2019-2020,25764.797178130513
PEAK ENERGY MANAGEMENT,2020-2021,46555.20282186949
PLEIAD CANADA,2018-2019,7688.189024390244
PLEIAD CANADA,2019-2020,136580.48756097563
PLEIAD CANADA,2020-2021,31530.21341463415
PRA,2017-2018,181510.392092257
PRA,2018-2019,53937.441103789126
PRA,2019-2020,22101.470588235294
PRA,2020-2021,31750.091911764706
PRICEWATERHOUSE COOPERS,2018-2019,17270.757380410025
PRICEWATERHOUSE COOPERS,2019-2020,86590.37261958998
PRINTERS PLUS,2017-2018,102460.5
PROQUEST,2018-2019,22918.568602739724
PROQUEST,2019-2020,39990.26139726027
PROQUEST,2020-2021,34856.689999999995
QUINTET CONSULTING,2018-2019,52725.610878661086
QUINTET CONSULTING,2019-2020,18068.88912133891
RESEAU CIRCUM,2018-2019,33720.22344444445
RESEAU CIRCUM,2019-2020,21122.805479677867
RESEAU CIRCUM,2020-2021,9155.175537938845
RFP SOLUTIONS,2018-2019,27967.5
RFP SOLUTIONS,2019-2020,77800.5
RICOH,2017-2018,76528.48323066391
RICOH,2018-2019,92353.81275563182
RICOH,2019-2020,354446.62014349375
RICOH,2020-2021,194169.42970867731
ROGERS,2017-2018,43318.94152219873
ROGERS,2018-2019,56875.58868921776
ROGERS,2019-2020,57031.41221987315
ROGERS,2020-2021,56875.58868921776
SAMSON ASSOCIES,2018-2019,82179.1830995752
SAMSON ASSOCIES,2019-2020,232910.5256734309
SAMSON ASSOCIES,2020-2021,122048.66423512394
SAP,2017-2018,79710.98000000001
SAP,2019-2020,19841.6560875513
SAP,2020-2021,118469.2139124487
SCIENCE METRIX,2018-2019,24346.980000000003
SCIENCE METRIX,2019-2020,157409
SECLORE,2018-2019,23276.471917808223
SECLORE,2019-2020,69099.72808219178
SI SYSTEMS,2019-2020,44279.89821882952
SI SYSTEMS,2020-2021,288610.05089058523
SIMPLEX GRINNELL,2018-2019,22140.66
SIMPLEX GRINNELL,2019-2020,28556.157635467982
SIMPLEX GRINNELL,2020-2021,36571.921182266015
SOFTCHOICE,2017-2018,2548.153238686779
SOFTCHOICE,2018-2019,326615.84273831605
SOFTCHOICE,2019-2020,390516.0971729815
SOFTCHOICE,2020-2021,263867.21509202826
SOFTSIM TECHNOLOGIES,2019-2020,171548.60573613766
SOFTSIM TECHNOLOGIES,2020-2021,264254.4971319312
SRA STAFFING SOLUTIONS,2019-2020,119267.53719020174
SRA STAFFING SOLUTIONS,2020-2021,148575.60093659943
STONEWORKS TECHNOLOGIES,2017-2018,552265.4052876713
STONEWORKS TECHNOLOGIES,2018-2019,122428.79440463646
STONEWORKS TECHNOLOGIES,2019-2020,210033.15030769233
STONEWORKS TECHNOLOGIES,2020-2021,151753.10405345212
SYBASE CANADA,2018-2019,98681.77
TEKNION,2019-2020,140823.43
TES CONTRACT SERVICES,2017-2018,157762.4535581519
TES CONTRACT SERVICES,2018-2019,157762.4535581519
TES CONTRACT SERVICES,2019-2020,158194.6794583112
TES CONTRACT SERVICES,2020-2021,157762.4535581519
THE AIM GROUP,2019-2020,106835.85378968256
THE AIM GROUP,2020-2021,175076.5562103175
THE RIGHT DOOR CONSULTING,2019-2020,117812.45594713656
THE RIGHT DOOR CONSULTING,2020-2021,141881.1521037109
TOTEM OFFISOURCE,2018-2019,189500.81999999998
TURTLE TECHNOLOGIES,2017-2018,241450.79039408866
TURTLE TECHNOLOGIES,2018-2019,241450.79039408866
TURTLE TECHNOLOGIES,2019-2020,242112.29940886697
TURTLE TECHNOLOGIES,2020-2021,121056.14970443348
UNIVERSITY OF OTTAWA,2018-2019,2755.5998186119873
UNIVERSITY OF OTTAWA,2019-2020,53081.55440063091
UNIVERSITY OF OTTAWA,2020-2021,52936.52283123028
UQAM OST,2017-2018,13017.132158590308
UQAM OST,2018-2019,53384.867841409694
VERITAAQ TECHNOLOGY HOUSE,2018-2019,11907.27713625866
VERITAAQ TECHNOLOGY HOUSE,2019-2020,65045.722863741335
VERSATIL BPI,2019-2020,85223.70999999999
VMWARE,2017-2018,6851.675342465753
VMWARE,2018-2019,28136.155479452053
VMWARE,2019-2020,22001.469178082192
VMWARE,2020-2021,16660.65205479452
