d_vendor_name,d_fiscal_year,total
ITEX,2019-2020,27615.10947945205
ITEX,2020-2021,10827.735136986299
KAREN MACKAY,2017-2018,37971.90082191781
KAREN MACKAY,2018-2019,27404.24917808219
LAMONTAGNE GERALD,2017-2018,21475.4975743349
LAMONTAGNE GERALD,2018-2019,5354.1651486697965
LAMONTAGNE GERALD,2019-2020,15652.13
LORD ELGIN HOTEL,2017-2018,221259.29225806452
LORD ELGIN HOTEL,2018-2019,64663.409999999996
LORD ELGIN HOTEL,2019-2020,61299.96
MANPOWER SERVICES CANADA,2019-2020,9088.362588555858
MANPOWER SERVICES CANADA,2020-2021,12711.827411444141
MEDIAS TRANSCONTINENTAL,2017-2018,16756.77
MELTWATER NEWS CANADA,2019-2020,42359.363989997226
MELTWATER NEWS CANADA,2020-2021,39589.62916068771
METROLAND MEDIA GROUP,2017-2018,17571.5
MICROSOFT CANADA,2018-2019,247529.46600000001
MICROSOFT CANADA,2019-2020,15778.574
MINDWIRE SYSTEMS,2020-2021,36652.68000000001
MITSUBISHI MOTOR SALES OF CAN,2018-2019,44930.159999999996
MITSUBISHI MOTOR SALES OF CAN,2020-2021,86200.92
NEW PRINTING,2017-2018,87143.17770034843
NEW PRINTING,2018-2019,81426.3645260561
NEW PRINTING,2019-2020,306914.598540146
NORTHERN MICRO,2019-2020,32589.040000000005
NORTHERN MICRO,2020-2021,231959.33000000005
NORTHERN NEWS SERVICES,2017-2018,18455.11311053984
NOVA NETWORKS,2018-2019,17011.02
NOVI SYSTEMS,2017-2018,15984.000000000002
NOVI SYSTEMS,2020-2021,15764.109589041096
NUNATEXT,2017-2018,17460.539717223648
OPENCONCEPT CONSULTING,2017-2018,145649.8963099631
OPENCONCEPT CONSULTING,2018-2019,72226.38693726937
OTTAWA CITIZEN A DIVISION OF,2017-2018,22818.769999999997
PATTISON OUTDOOR ADVERTISING,2018-2019,27685
PATTISON OUTDOOR ADVERTISING,2019-2020,26040.85
PITNEY BOWES,2018-2019,3236.1858050383353
PITNEY BOWES,2019-2020,5587.000021905806
PITNEY BOWES,2020-2021,5571.734994523549
POSTMEDIA NETWORK ASSIGNEE MELTWATER NEWS CANADA INC,2017-2018,23351.945205479453
POSTMEDIA NETWORK ASSIGNEE MELTWATER NEWS CANADA INC,2018-2019,16853.054794520547
PROJECT X PRODUCTIONS,2017-2018,239557.47
PURELOGIC,2020-2021,22244.778067885116
RANDSTAD,2018-2019,295989.0301643192
RANDSTAD,2019-2020,49466.65983568075
RELATIONS PUBLIQUES NATIONAL,2020-2021,39776
ROGERS,2017-2018,21735.677431488446
SAMSON ET ASSOCIES,2018-2019,3861.047470167064
SAMSON ET ASSOCIES,2019-2020,26663.082529832933
SI SYSTEMS,2017-2018,211093.9832444783
SI SYSTEMS,2018-2019,211093.9832444783
SI SYSTEMS,2019-2020,1727701.3608910888
SOCIETE DES CASINO DU QUEBEC RESTO CASINO HILTON OPERATING AS HILTON LAC LEAMY,2017-2018,241349.65
SOFTCHOICE,2018-2019,3270.284237726098
SOFTCHOICE,2019-2020,10495.709204896853
SOFTCHOICE,2020-2021,13362.449023130474
ST JOSEPH MEDIA,2017-2018,81563.59387632285
ST JOSEPH MEDIA,2018-2019,48005.02698189406
ST JOSEPH MEDIA,2019-2020,50745.76771084337
SWA OTTAWA WESTIN OTTAWA,2018-2019,19961.68
SZM PROMOTIONS,2018-2019,6758.18523489933
SZM PROMOTIONS,2019-2020,12619.876510067115
SZM PROMOTIONS,2020-2021,6309.938255033558
TELECOM COMPUTER SERVICES,2018-2019,199590.31999999995
TELECOM COMPUTER SERVICES,2020-2021,247716.24000000002
THE AIM GROUP,2018-2019,5379.309618320611
THE AIM GROUP,2019-2020,72919.53038167939
TOSHIBA CLIENT SOLUTIONS CAN,2017-2018,93121.98999999999
TOSHIBA CLIENT SOLUTIONS CAN,2018-2019,387607.64999999997
TURRIS COMMUNICATIONS,2017-2018,83097.88598695929
TURRIS COMMUNICATIONS,2018-2019,52749.0875156217
TURRIS COMMUNICATIONS,2019-2020,17886.22063507109
UNIVERSITY OF OTTAWA,2020-2021,15820
VEEAM,2020-2021,26556.975956284154
VMWARE,2017-2018,10553205.9
VOILA QUEBEC,2017-2018,15061.730000000001
VOILA QUEBEC,2018-2019,14639.19
VOILA QUEBEC,2019-2020,28209.12
