d_vendor_name,d_fiscal_year,total
529040 ONTARIO AND 880382,2018-2019,510800.82
529040 ONTARIO AND 880382,2019-2020,5599026.95
529040 ONTARIO AND 880382,2020-2021,5462061.07
6834973 CANADA,2017-2018,2220441.46
6834973 CANADA,2018-2019,2220441.46
6834973 CANADA,2019-2020,2226524.87
6834973 CANADA,2020-2021,2220441.46
727619 ALBERTA O A ROUGHRIDER,2017-2018,148884.04
727619 ALBERTA O A ROUGHRIDER,2018-2019,2012691.59
727619 ALBERTA O A ROUGHRIDER,2019-2020,2018205.82
727619 ALBERTA O A ROUGHRIDER,2020-2021,2012691.59
7305516 CANADA,2017-2018,5598561.65
7305516 CANADA,2018-2019,990058.86
7305516 CANADA,2019-2020,3310898.76
7305516 CANADA,2020-2021,1867990.58
736902 ONTARIO,2017-2018,873755.97
736902 ONTARIO,2018-2019,1462707.26
736902 ONTARIO,2019-2020,766547.99
736902 ONTARIO,2020-2021,5316850.54
73719 NEWFOUNDLAND LABRADOR,2017-2018,396178.75
73719 NEWFOUNDLAND LABRADOR,2018-2019,1584261.97
73719 NEWFOUNDLAND LABRADOR,2019-2020,276473.48
73719 NEWFOUNDLAND LABRADOR,2020-2021,236985.14
851791 NWT,2017-2018,15143551.83
851791 NWT,2018-2019,4690517.12
851791 NWT,2019-2020,4381045.78
851791 NWT,2020-2021,371072.18
898845 ALBERTA,2018-2019,579484.47
898845 ALBERTA,2019-2020,2882315.69
898845 ALBERTA,2020-2021,914825.89
9006 9311 QUEBEC,2017-2018,1975961.61
9006 9311 QUEBEC,2018-2019,2755610.04
9006 9311 QUEBEC,2019-2020,2313775.99
9006 9311 QUEBEC,2020-2021,7453878.38
9053 9776 QUEBEC,2019-2020,5268499.98
9053 9776 QUEBEC,2020-2021,4253376.38
9090 5092 QUEBEC,2017-2018,2638469.61
9090 5092 QUEBEC,2018-2019,6046597.57
9090 5092 QUEBEC,2019-2020,5028699.15
9099 3593 QUEBEC INTER PROJE,2018-2019,1093716.71
9099 3593 QUEBEC INTER PROJE,2019-2020,2313874.65
9099 3593 QUEBEC INTER PROJE,2020-2021,2515845.58
9168516 CANADA,2017-2018,1580485.69
9168516 CANADA,2018-2019,3517544.36
9168516 CANADA,2019-2020,82884.16
9168516 CANADA,2020-2021,18330.52
9275 0181 QUEBEC,2017-2018,981051.7
9275 0181 QUEBEC,2018-2019,1657786.27
9275 0181 QUEBEC,2019-2020,3099691
9275 0181 QUEBEC,2020-2021,2228634.13
A HUNDRED ANSWERS,2017-2018,2084084.25
A HUNDRED ANSWERS,2018-2019,5676145.85
A HUNDRED ANSWERS,2019-2020,3380013.7
A HUNDRED ANSWERS,2020-2021,813735.38
A SANTIN MASON CONTRACTOR,2017-2018,832624.17
A SANTIN MASON CONTRACTOR,2018-2019,832624.17
A SANTIN MASON CONTRACTOR,2019-2020,834905.34
A SANTIN MASON CONTRACTOR,2020-2021,417452.67
AB SCIEX,2017-2018,1597987.21
AB SCIEX,2018-2019,1644627.19
AB SCIEX,2019-2020,2239808.78
AB SCIEX,2020-2021,2088309.88
ABB,2017-2018,39714206.26
ABB,2018-2019,7468647.41
ABB,2019-2020,8395517.9
ABB,2020-2021,11723269.23
ABCO MAINTENANCE SYSTEMS,2017-2018,71004.56
ABCO MAINTENANCE SYSTEMS,2018-2019,23185.42
ABCO MAINTENANCE SYSTEMS,2019-2020,23248.94
ABS AMERICAS,2020-2021,31176.25
ACADIAN DREDGING,2017-2018,1468232.41
ACADIAN DREDGING,2018-2019,839361.78
ACADIAN DREDGING,2019-2020,1238626.67
ACADIAN DREDGING,2020-2021,1276902.5
ACART COMMUNICATIONS,2017-2018,1236692.05
ACART COMMUNICATIONS,2018-2019,1567608.14
ACART COMMUNICATIONS,2019-2020,490224.4
ACART COMMUNICATIONS,2020-2021,332592.48
ACCENTURE,2017-2018,29360924.42
ACCENTURE,2018-2019,27724656.67
ACCENTURE,2019-2020,25606065.74
ACCENTURE,2020-2021,64483558.84
ACCESS 2 NETWORKS,2017-2018,2731500.21
ACCESS 2 NETWORKS,2018-2019,4804088.88
ACCESS 2 NETWORKS,2019-2020,1611516.6
ACCESS 2 NETWORKS,2020-2021,1530959.1
ACKLANDS GRAINGER,2017-2018,714399.91
ACKLANDS GRAINGER,2018-2019,689343.67
ACKLANDS GRAINGER,2019-2020,1282515.57
ACKLANDS GRAINGER,2020-2021,3093954.45
ACME FUTURE SECURITY CONTROLS,2017-2018,1696621.84
ACME FUTURE SECURITY CONTROLS,2018-2019,2922076.49
ACME FUTURE SECURITY CONTROLS,2019-2020,2688640.56
ACME FUTURE SECURITY CONTROLS,2020-2021,1732807.83
ACT,2017-2018,1993508.29
ACT,2018-2019,1845293.21
ACT,2019-2020,1524375.93
ACT,2020-2021,1419339.46
ADAPT PHARMA CANADA,2017-2018,2312268.08
ADAPT PHARMA CANADA,2018-2019,290855.68
ADAPT PHARMA CANADA,2019-2020,1870530.56
ADAPT PHARMA CANADA,2020-2021,531479.72
ADGA GROUP,2017-2018,15289471.23
ADGA GROUP,2018-2019,20766079.36
ADGA GROUP,2019-2020,15093934.9
ADGA GROUP,2020-2021,16959104.11
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP PERSONNEL SERVICES INC THE AIM GROUP INC IN JOINT VENTURE,2019-2020,632063.08
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP PERSONNEL SERVICES INC THE AIM GROUP INC IN JOINT VENTURE,2020-2021,3160882.24
ADOBE,2017-2018,8737074.75
ADOBE,2018-2019,7539703.45
ADOBE,2019-2020,6545990.95
ADOBE,2020-2021,7348953.22
ADP CANADA COMPAGNIE ADP CANADA,2017-2018,3797170.66
ADP CANADA COMPAGNIE ADP CANADA,2018-2019,3797170.66
ADP CANADA COMPAGNIE ADP CANADA,2019-2020,3807573.87
ADP CANADA COMPAGNIE ADP CANADA,2020-2021,3797170.66
ADRM TECHNOLOGY CONSULTING,2017-2018,15424486.51
ADRM TECHNOLOGY CONSULTING,2018-2019,13069443.68
ADRM TECHNOLOGY CONSULTING,2019-2020,14083929.11
ADRM TECHNOLOGY CONSULTING,2020-2021,13680052.51
ADVANCED BUSINESS INTERIORS,2017-2018,11617072.93
ADVANCED BUSINESS INTERIORS,2018-2019,10844854.8
ADVANCED BUSINESS INTERIORS,2019-2020,14584689.34
ADVANCED BUSINESS INTERIORS,2020-2021,8915493.41
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,14647168.88
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,17625571.6
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,14505587.81
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,32014632.62
ADVANCED PARAMEDIC,2018-2019,1181651.36
ADVANCED PARAMEDIC,2019-2020,3574251.23
ADVANCED PARAMEDIC,2020-2021,5244366.75
AECOM,2017-2018,18984162.21
AECOM,2018-2019,23526823.74
AECOM,2019-2020,22424239.58
AECOM,2020-2021,19012853.9
AERO FEU,2017-2018,11304.35
AERO FEU,2018-2019,104501.77
AERO FEU,2019-2020,18605.85
AERO FEU,2020-2021,20124.94
AERO SUPPLIES,2017-2018,666744.59
AERO SUPPLIES,2018-2019,681129.55
AERO SUPPLIES,2019-2020,1933309.91
AERO SUPPLIES,2020-2021,1908724.82
AEROPRO,2017-2018,1164854.11
AEROPRO,2018-2019,1048823.47
AEROPRO,2019-2020,1290622.87
AEROPRO,2020-2021,1344383.36
AFC INDUSTRIES,2017-2018,1628533.32
AFC INDUSTRIES,2018-2019,2569376.15
AFC INDUSTRIES,2019-2020,2573194.84
AFC INDUSTRIES,2020-2021,321023.98
AFN ENGINEERING,2017-2018,2789379.9
AFN ENGINEERING,2018-2019,2579981.6
AFN ENGINEERING,2019-2020,2587256.24
AFN ENGINEERING,2020-2021,1855777.86
AGILEC,2017-2018,949498.42
AGILEC,2018-2019,2864189.46
AGILEC,2019-2020,2872036.55
AGILEC,2020-2021,2883082.31
AGILENT,2017-2018,5700432.71
AGILENT,2018-2019,5936016.82
AGILENT,2019-2020,8286163.89
AGILENT,2020-2021,8757599.8
AGRITEAM CANADA,2017-2018,7989268.6
AGRITEAM CANADA,2018-2019,8078360.19
AGRITEAM CANADA,2019-2020,8870296.44
AGRITEAM CANADA,2020-2021,5955813.76
AINSWORTH,2017-2018,984853.58
AINSWORTH,2018-2019,824049.53
AINSWORTH,2019-2020,1444896.86
AINSWORTH,2020-2021,3575965.33
AIR INDIA,2020-2021,4265666.95
AIR INUIT,2017-2018,38639.03
AIR INUIT,2018-2019,344300.25
AIR INUIT,2019-2020,67141.77
AIR LIQUIDE CANADA,2017-2018,908215.05
AIR LIQUIDE CANADA,2018-2019,970662.87
AIR LIQUIDE CANADA,2019-2020,919396.07
AIR LIQUIDE CANADA,2020-2021,1637259.07
AIR TINDI,2017-2018,877702.42
AIR TINDI,2018-2019,864196.39
AIR TINDI,2019-2020,1242438.77
AIR TINDI,2020-2021,1031639.48
AIRBOSS DEFENSE,2019-2020,40347.78
AIRBOSS DEFENSE,2020-2021,23659.38
AIRBUS,2017-2018,9819416.72
AIRBUS,2018-2019,9055371.25
AIRBUS,2019-2020,1382232.97
AIRBUS,2020-2021,2702461.43
ALCAIDE WEBSTER ARCHITECTS,2017-2018,1376501.87
ALCAIDE WEBSTER ARCHITECTS,2018-2019,868012.18
ALCAIDE WEBSTER ARCHITECTS,2019-2020,1482681.7
ALCAIDE WEBSTER ARCHITECTS,2020-2021,2445009.9
ALLEN HASTINGS,2017-2018,1968283.96
ALLEN HASTINGS,2018-2019,2323484.2
ALLEN HASTINGS,2019-2020,2397120.49
ALLEN HASTINGS,2020-2021,2019093.33
ALLIANCE ENERGY,2017-2018,306047.32
ALLIANCE ENERGY,2018-2019,2304463.44
ALLIANCE ENERGY,2019-2020,2983763.89
ALLIANCE ENERGY,2020-2021,2988460.86
ALLIANCE ENGINEERING CONSTRUCTION,2017-2018,2084966.85
ALLIANCE ENGINEERING CONSTRUCTION,2018-2019,1474133.68
ALLIANCE ENGINEERING CONSTRUCTION,2019-2020,1154391.4
ALLIANCE ENGINEERING CONSTRUCTION,2020-2021,17515
ALLIANCE EVENTS,2017-2018,1112640.79
ALLIANCE EVENTS,2018-2019,936185.64
ALLIANCE EVENTS,2019-2020,959693.76
ALLIANCE EVENTS,2020-2021,995758.62
ALLIED PAVING,2018-2019,6678879.03
ALLIED PAVING,2019-2020,7452651.6
ALLIED SHIPBUILDERS,2017-2018,7317942.85
ALLIED SHIPBUILDERS,2018-2019,10281838.54
ALLIED SHIPBUILDERS,2019-2020,7289819.93
ALLIED SHIPBUILDERS,2020-2021,8425142.22
ALPINE AEROTECH,2017-2018,539018.16
ALPINE AEROTECH,2018-2019,1134189.78
ALPINE AEROTECH,2019-2020,1831843.07
ALPINE AEROTECH,2020-2021,551455.33
ALPINE HELICOPTERS,2017-2018,3650591.98
ALPINE HELICOPTERS,2018-2019,1506516.16
ALPINE HELICOPTERS,2019-2020,627600.13
ALPINE HELICOPTERS,2020-2021,1153402.86
ALS CANADA,2017-2018,1771406.77
ALS CANADA,2018-2019,2778175.67
ALS CANADA,2019-2020,2867237.07
ALS CANADA,2020-2021,2922206.41
ALTIS HUMAN RESOURCES,2017-2018,13407261.77
ALTIS HUMAN RESOURCES,2018-2019,12803366.47
ALTIS HUMAN RESOURCES,2019-2020,16298313.79
ALTIS HUMAN RESOURCES,2020-2021,15588058.31
ALVA CONSTRUCTION,2017-2018,6790635.18
ALVA CONSTRUCTION,2018-2019,3244696.47
ALVA CONSTRUCTION,2019-2020,5156279.09
ALVA CONSTRUCTION,2020-2021,1632545.29
AMAZON,2019-2020,906173.3
AMAZON,2020-2021,13470851.34
AMD MEDICOM,2019-2020,170389.69
AMD MEDICOM,2020-2021,10365373.07
AMDOCS,2017-2018,2816929.49
AMDOCS,2018-2019,353944.5
AMDOCS,2020-2021,1475402.6
AMEC CONSTRUCTION,2017-2018,862870.78
AMEC CONSTRUCTION,2018-2019,830912.6
AMEC FOSTER WHEELER AMERICAS,2017-2018,11254342.11
AMEC FOSTER WHEELER AMERICAS,2018-2019,7620403.7
AMEC FOSTER WHEELER AMERICAS,2019-2020,333991.77
AMEC FOSTER WHEELER AMERICAS,2020-2021,167609.41
AMERESCO CANADA,2017-2018,6330272.58
AMERESCO CANADA,2018-2019,12708696.79
AMERESCO CANADA,2019-2020,15169048.01
AMERESCO CANADA,2020-2021,19605098.24
AMERICAN BUREAU OF SHIPPING,2018-2019,843473.56
AMERICAN BUREAU OF SHIPPING,2019-2020,1919204.48
AMERICAN BUREAU OF SHIPPING,2020-2021,2025437.21
AMEX BANK OF CANADA,2017-2018,3097732.88
AMEX BANK OF CANADA,2018-2019,3097732.88
AMEX BANK OF CANADA,2019-2020,3106219.82
AMEX BANK OF CANADA,2020-2021,3097732.88
AMPLEXOR CANADA,2017-2018,1010094.72
AMPLEXOR CANADA,2018-2019,2161936.25
AMPLEXOR CANADA,2019-2020,752377.34
AMPLEXOR CANADA,2020-2021,417151.01
AMTEK ENGINEERING,2017-2018,179779.28
AMTEK ENGINEERING,2018-2019,165016.62
ANCHOR QEA,2017-2018,1729723.04
ANCHOR QEA,2018-2019,5656335.46
ANCHOR QEA,2019-2020,5711082.15
ANCHOR QEA,2020-2021,3967183.23
ANIXTER CANADA,2017-2018,638560.34
ANIXTER CANADA,2018-2019,806193.28
ANIXTER CANADA,2019-2020,364981.19
ANIXTER CANADA,2020-2021,602874.27
ANSYS CANADA,2017-2018,947763.63
ANSYS CANADA,2018-2019,1182875.34
ANSYS CANADA,2019-2020,925144.05
ANSYS CANADA,2020-2021,714541.76
AON REED STENHOUSE,2017-2018,3189383.52
AON REED STENHOUSE,2018-2019,2648873.72
AON REED STENHOUSE,2019-2020,2057841.76
AON REED STENHOUSE,2020-2021,3066229.9
APPAREL TRIMMINGS,2017-2018,1557881.72
APPAREL TRIMMINGS,2018-2019,1557279.49
APPAREL TRIMMINGS,2019-2020,1471705.33
APPAREL TRIMMINGS,2020-2021,1430032.29
APPLIED ELECTONICS,2017-2018,9601122.01
APPLIED ELECTONICS,2018-2019,18959534.3
APPLIED ELECTONICS,2019-2020,12661222.17
APPLIED ELECTONICS,2020-2021,8215023.48
APPTION,2017-2018,1194116.77
APPTION,2018-2019,1145481.57
APPTION,2019-2020,1732513.43
APPTION,2020-2021,2098340.35
APRON FUEL SERVICES,2017-2018,377135.92
APRON FUEL SERVICES,2018-2019,605865.17
APRON FUEL SERVICES,2019-2020,405217.65
APRON FUEL SERVICES,2020-2021,168914.26
APS AVIATION,2017-2018,1465653.64
APS AVIATION,2018-2019,1113733.61
APS AVIATION,2019-2020,1349274.25
APS AVIATION,2020-2021,1849117.95
AQUA GUARD SPILL RESPONSE,2018-2019,3506030.58
AQUA GUARD SPILL RESPONSE,2019-2020,908841.12
AQUA GUARD SPILL RESPONSE,2020-2021,1675388.92
AQUA LUNG CANADA,2017-2018,34537.5
AQUA LUNG CANADA,2018-2019,41437.23
AQUA LUNG CANADA,2019-2020,25427.97
AQUA LUNG CANADA,2020-2021,32602.09
ARCADIS CANADA,2017-2018,6363594.26
ARCADIS CANADA,2018-2019,7998173.31
ARCADIS CANADA,2019-2020,5386612.85
ARCADIS CANADA,2020-2021,4716871.54
ARCHITECTURE 49,2017-2018,5960610.08
ARCHITECTURE 49,2018-2019,6320916.56
ARCHITECTURE 49,2019-2020,8099395.9
ARCHITECTURE 49,2020-2021,8755024.38
ARCHITECTURE EVOQ,2017-2018,9706401.1
ARCHITECTURE EVOQ,2018-2019,9549819.59
ARCHITECTURE EVOQ,2019-2020,9370898.95
ARCHITECTURE EVOQ,2020-2021,4392514.69
ARCP ATLANTIC ROAD CONSTRUCTION,2017-2018,2240631
ARCP ATLANTIC ROAD CONSTRUCTION,2018-2019,5758215.26
ARCTIC CANADA CONSTRUCTION,2017-2018,3546507.26
ARCTIC CANADA CONSTRUCTION,2018-2019,2445364.16
ARCTIC CANADA CONSTRUCTION,2019-2020,680984.71
ARDENT GLOBAL,2018-2019,15924435.88
ARI FINANCIAL SERVICES,2017-2018,917258.54
ARI FINANCIAL SERVICES,2018-2019,1015582.81
ARI FINANCIAL SERVICES,2019-2020,1139298.29
ARI FINANCIAL SERVICES,2020-2021,1165417.49
ARIBA,2017-2018,1915984.87
ARIBA,2018-2019,1915984.87
ARIBA,2019-2020,1921234.14
ARIBA,2020-2021,1915984.87
ARIS GLOBAL,2017-2018,348865.8
ARIS GLOBAL,2018-2019,713895.35
ARIS GLOBAL,2019-2020,2916038.68
ARIS GLOBAL,2020-2021,1752416.8
ARTEMP PERSONNEL SERVICES,2017-2018,3773374.46
ARTEMP PERSONNEL SERVICES,2018-2019,2587466.69
ARTEMP PERSONNEL SERVICES,2019-2020,2940915.87
ARTEMP PERSONNEL SERVICES,2020-2021,1768984.3
ARTEX SPORTSWEAR,2017-2018,1080192.77
ARTEX SPORTSWEAR,2018-2019,949936.82
ARTEX SPORTSWEAR,2019-2020,1234214.43
ARTEX SPORTSWEAR,2020-2021,1398058.84
ARUP CANADA,2017-2018,3161386.05
ARUP CANADA,2018-2019,3161386.05
ARUP CANADA,2019-2020,3170047.38
ARUP CANADA,2020-2021,3161386.05
ASBEX,2017-2018,2767733.2
ASBEX,2018-2019,5196701.19
ASBEX,2019-2020,3464744.59
ASBEX,2020-2021,2971375.18
ASOKAN BUSINESS INTERIORS,2017-2018,3302661.31
ASOKAN BUSINESS INTERIORS,2018-2019,4504355.23
ASOKAN BUSINESS INTERIORS,2019-2020,3664388.32
ASOKAN BUSINESS INTERIORS,2020-2021,1576263.34
ASSOCIATED ENGINEERING,2017-2018,2204163.25
ASSOCIATED ENGINEERING,2018-2019,2336253.18
ASSOCIATED ENGINEERING,2019-2020,2167266.92
ASSOCIATED ENGINEERING,2020-2021,1651863.55
ATCO,2017-2018,11069164.65
ATCO,2018-2019,14876769.55
ATCO,2019-2020,15010613.71
ATCO,2020-2021,13619000.62
ATLANTIC BUSINESS INTERIORS,2017-2018,1385244.55
ATLANTIC BUSINESS INTERIORS,2018-2019,893014.66
ATLANTIC BUSINESS INTERIORS,2019-2020,1151868.06
ATLANTIC BUSINESS INTERIORS,2020-2021,1098958.95
ATLANTIC ROOFERS,2017-2018,256584.55
ATLANTIC TOWING,2018-2019,14769875.74
ATLANTIC TOWING,2019-2020,27028872.61
ATLANTIC TOWING,2020-2021,30345022.1
ATLANTICA MECHANICAL CONTRACTORS,2017-2018,359728.69
ATLANTICA MECHANICAL CONTRACTORS,2018-2019,523721.22
ATLANTICA MECHANICAL CONTRACTORS,2019-2020,346332.3
ATLANTICA MECHANICAL CONTRACTORS,2020-2021,1474082.23
ATS SERVICES,2017-2018,2038605.11
ATS SERVICES,2018-2019,2040264.34
ATS SERVICES,2019-2020,1830703.81
ATS SERVICES,2020-2021,1437706.13
ATTACHMATE,2017-2018,1246008.1
ATTACHMATE,2018-2019,2652126.71
ATTACHMATE,2019-2020,1264218.31
ATTACHMATE,2020-2021,1577561.73
ATWILL MORIN,2017-2018,3590494.3
ATWILL MORIN,2018-2019,5807127.59
ATWILL MORIN,2019-2020,11664614.15
ATWILL MORIN,2020-2021,9886196.11
AV TECH,2017-2018,4122668.99
AV TECH,2018-2019,4882907.02
AV TECH,2019-2020,4369703.31
AV TECH,2020-2021,2543830.72
AVI SPL CANADA,2017-2018,6145622.55
AVI SPL CANADA,2018-2019,5341448.7
AVI SPL CANADA,2019-2020,3872193.16
AVI SPL CANADA,2020-2021,4786323.56
AVJET HOLDING,2017-2018,490235.72
AVJET HOLDING,2018-2019,2489699.97
AVJET HOLDING,2019-2020,633994.21
AVMAX AVIATION SERVICES,2017-2018,49687.36
AVMAX AVIATION SERVICES,2018-2019,30332.48
AVMAX AVIATION SERVICES,2019-2020,7430751.29
AVMAX AVIATION SERVICES,2020-2021,478124.78
AVONDALE CONSTRUCTION,2017-2018,9347535.99
AVONDALE CONSTRUCTION,2018-2019,7472012.6
AVONDALE CONSTRUCTION,2019-2020,1947758.21
AVONDALE CONSTRUCTION,2020-2021,2606663.86
AXT,2017-2018,1382530.08
AXT,2018-2019,1168613.96
AXT,2019-2020,623659.9
AXT,2020-2021,1179610.55
AXYS TECHNOLOGIES,2017-2018,496542.35
AXYS TECHNOLOGIES,2018-2019,747730.12
AXYS TECHNOLOGIES,2019-2020,1486179.69
AXYS TECHNOLOGIES,2020-2021,1374975.46
AZIMUTH CONSULTING GROUP,2017-2018,1281544.6
AZIMUTH CONSULTING GROUP,2018-2019,1281544.6
AZIMUTH CONSULTING GROUP,2019-2020,774621.81
AZIMUTH CONSULTING GROUP,2020-2021,1040800.86
B BRAUN OF CANADA,2020-2021,3993774.25
B L ASSOCIATES,2017-2018,1500286.03
B L ASSOCIATES,2018-2019,1500286.03
B L ASSOCIATES,2019-2020,1504396.41
B L ASSOCIATES,2020-2021,2908141.13
B R ENTERPRISES,2017-2018,2862502.37
B R ENTERPRISES,2018-2019,3802037.74
B R ENTERPRISES,2019-2020,5656271.78
B R ENTERPRISES,2020-2021,1663566.53
BAE SYSTEMS,2020-2021,116198.83
BAJA CONSTRUCTION CANADA,2019-2020,2739700.8
BAJA CONSTRUCTION CANADA,2020-2021,1982168.71
BALODIS,2017-2018,570149.97
BALODIS,2018-2019,243000.12
BALODIS,2019-2020,3623849.07
BALODIS,2020-2021,244707.54
BANCTEC CANADA,2017-2018,1145401.42
BANCTEC CANADA,2018-2019,1229135.03
BANCTEC CANADA,2019-2020,1530469.13
BANCTEC CANADA,2020-2021,8959304.95
BANFIELD SEGUIN,2017-2018,1902666.94
BANFIELD SEGUIN,2018-2019,2678124.7
BANFIELD SEGUIN,2019-2020,2061654.33
BANFIELD SEGUIN,2020-2021,3392555.95
BARGREEN ELLINGSON,2017-2018,140866.67
BARGREEN ELLINGSON,2018-2019,173553.32
BARGREEN ELLINGSON,2019-2020,1164037.55
BARGREEN ELLINGSON,2020-2021,521702.59
BARR ENGINEERING AND ENVIRONMENTAL,2017-2018,3209486.7
BARR ENGINEERING AND ENVIRONMENTAL,2018-2019,1292632.09
BARR ENGINEERING AND ENVIRONMENTAL,2019-2020,810633.17
BARR ENGINEERING AND ENVIRONMENTAL,2020-2021,68269.64
BARRIE MACKAY CONTRACTING,2017-2018,2266778.83
BARRIE MACKAY CONTRACTING,2018-2019,5241877.62
BARRIE MACKAY CONTRACTING,2019-2020,6320893.11
BARRIE MACKAY CONTRACTING,2020-2021,5266493.97
BAUER HOCKEY,2020-2021,7345000
BAVARIAN NORDIC,2017-2018,4405322.4
BAVARIAN NORDIC,2018-2019,4405322.4
BAXTER,2019-2020,42768.48
BAXTER,2020-2021,13285857.91
BAY CONSTRUCTION MANAGEMENT,2017-2018,1742495.93
BAY CONSTRUCTION MANAGEMENT,2018-2019,4461120.6
BAY CONSTRUCTION MANAGEMENT,2019-2020,1122857.01
BAYSHORE HEALTHCARE,2017-2018,271220.11
BAYSHORE HEALTHCARE,2018-2019,189943.22
BAYSHORE HEALTHCARE,2019-2020,507572.7
BAYSHORE HEALTHCARE,2020-2021,21121511.68
BC HYDRO,2017-2018,1117710.54
BC HYDRO,2018-2019,1223832.42
BC HYDRO,2019-2020,1349476.07
BC HYDRO,2020-2021,1565444.64
BDO CANADA,2017-2018,8747888.01
BDO CANADA,2018-2019,9069282.16
BDO CANADA,2019-2020,6588480.12
BDO CANADA,2020-2021,8854468.6
BEAUDOIN CANADA,2017-2018,2167834.33
BEAUDOIN CANADA,2018-2019,2346867.16
BEAUDOIN CANADA,2019-2020,2353296.94
BEAUDOIN CANADA,2020-2021,2346867.16
BEAVER AIR CHARTER CONSULTANTS,2017-2018,6019850.58
BEAVER AIR CHARTER CONSULTANTS,2018-2019,4667817.7
BEAVER AIR CHARTER CONSULTANTS,2019-2020,6743168.56
BEAVER AIR CHARTER CONSULTANTS,2020-2021,3111617.44
BELL AND HOWELL CANADA,2017-2018,3123071.61
BELL AND HOWELL CANADA,2018-2019,3158424.52
BELL AND HOWELL CANADA,2019-2020,1662276.58
BELL AND HOWELL CANADA,2020-2021,2018802.59
BELL CANADA,2017-2018,335498717.18
BELL CANADA,2018-2019,383788952.28
BELL CANADA,2019-2020,371155839
BELL CANADA,2020-2021,363654992.53
BELL TEXTRON,2017-2018,45582737.02
BELL TEXTRON,2018-2019,878958.81
BELL TEXTRON,2019-2020,2923603.62
BELL TEXTRON,2020-2021,8235531.94
BELVEDERE PLACE CONTRACTING,2017-2018,4039751.04
BELVEDERE PLACE CONTRACTING,2018-2019,1007170.81
BERGEVIN ELECTRICAL CONTRACTING,2017-2018,3047911.28
BERGEVIN ELECTRICAL CONTRACTING,2018-2019,2707079.33
BERVIN CONSTRUCTION,2017-2018,7551418.5
BERVIN CONSTRUCTION,2018-2019,5697260.7
BERVIN CONSTRUCTION,2019-2020,2882044.94
BERVIN CONSTRUCTION,2020-2021,55373.67
BEST SERVICE PROS,2017-2018,23364.91
BEST SERVICE PROS,2018-2019,23364.91
BEST SERVICE PROS,2019-2020,11908.73
BGLA,2017-2018,1585166.14
BGLA,2018-2019,1573799.88
