d_vendor_name,d_fiscal_year,total
SRA STAFFING SOLTUTIONS,2019-2020,17105.504587155963
SRA STAFFING SOLTUTIONS,2020-2021,40542.26736566186
ST JOSEPH PRINT GROUP,2017-2018,211518.12887896484
ST JOSEPH PRINT GROUP,2018-2019,343173.27112103516
ST JOSEPH PRINT GROUP,2019-2020,289680.64
ST JOSEPH PRINT GROUP,2020-2021,143633.31
SYSTEMSCOPE,2017-2018,17500.066079295153
SYSTEMSCOPE,2018-2019,111203.83803029387
SYSTEMSCOPE,2019-2020,42491.09589041096
SYSTEMSCOPE,2020-2021,42375
TEKNION,2017-2018,69496.2891724138
TEKNION,2018-2019,126633.01000000001
TEKNION,2019-2020,231745.7186904762
TEKNION,2020-2021,115403.50130952381
TEKSYSTEMS CANADA,2019-2020,190708.80056710774
TEKSYSTEMS CANADA,2020-2021,610602.738657845
TELFER SCHOOL OF MANAGEMENT,2019-2020,285069.7468354431
TELFER SCHOOL OF MANAGEMENT,2020-2021,386570.253164557
TESSIER TRANSLATION,2017-2018,218657.62040187058
THE AIM GROUP,2017-2018,643570.5243480083
THE AIM GROUP,2018-2019,680782.5777805318
THE AIM GROUP,2019-2020,265566.92930335656
THE AIM GROUP,2020-2021,250848.68057479226
THOMSON REUTERS,2018-2019,555277.6253667816
THOMSON REUTERS,2019-2020,2139191.2587848245
THOMSON REUTERS,2020-2021,3092519.518139535
TIREE,2018-2019,45303.33173803527
TIREE,2019-2020,263190.7843828716
TIREE,2020-2021,262471.6838790932
TOSHIBA OF CANADA,2017-2018,669772.14
TOSHIBA OF CANADA,2018-2019,3061788.94
VISARD SOLUTIONS,2017-2018,222087.5437109034
VISARD SOLUTIONS,2018-2019,398732.54920043814
VISARD SOLUTIONS,2019-2020,320482.2970886585
VISARD SOLUTIONS,2020-2021,187191.7092004381
VT CANADA LITIGATION SOLUTIONS,2019-2020,266122.17097826087
VT CANADA LITIGATION SOLUTIONS,2020-2021,21826.469021739133
WINDREACH CONSULTING SERVICES,2018-2019,45907.73684210526
WINDREACH CONSULTING SERVICES,2019-2020,59182.26315789473
WINDREACH CONSULTING SERVICES,2020-2021,270286.19957183633
WORKDYNAMICS TECHNOLOGIES,2017-2018,10979.024336399476
WORKDYNAMICS TECHNOLOGIES,2018-2019,159429.20700229314
WORKDYNAMICS TECHNOLOGIES,2019-2020,152590.43850706576
WORKDYNAMICS TECHNOLOGIES,2020-2021,10351.349957155098
XEROX,2017-2018,98951.09486094269
XEROX,2018-2019,103317.15191569757
XEROX,2019-2020,121859.10395430976
XEROX,2020-2021,127037.01676755634
ZERNAM ENTERPRISE,2017-2018,483698.4744434269
ZERNAM ENTERPRISE,2018-2019,902605.3723743883
ZERNAM ENTERPRISE,2019-2020,413464.0679858294
ZERNAM ENTERPRISE,2020-2021,216228.48811518325
