d_vendor_name,d_fiscal_year,total
D4IS SOLUTIONS,2018-2019,201877.45857011914
D4IS SOLUTIONS,2019-2020,506076.3687442713
D4IS SOLUTIONS,2020-2021,504693.6464252979
DASCO EQUIPMENT,2017-2018,14892.6
DASCO EQUIPMENT,2018-2019,784990
DASCO EQUIPMENT,2019-2020,805503.9999999999
DASCO EQUIPMENT,2020-2021,400355.72
DELOITTE AND TOUCHE,2017-2018,419100.8961036789
DELOITTE AND TOUCHE,2018-2019,1270701.8985030483
DELOITTE AND TOUCHE,2019-2020,2176748.914066221
DELOITTE AND TOUCHE,2020-2021,446287.6574307305
EASTERN RESEARCH GROUP,2017-2018,315390.36794560467
EASTERN RESEARCH GROUP,2018-2019,291399.54929577466
EASTERN RESEARCH GROUP,2019-2020,31439.23783068783
EASTERN RESEARCH GROUP,2020-2021,441358.5310846561
EBSCO CANADA,2017-2018,654463.8411671086
EBSCO CANADA,2018-2019,160482.27563312795
EBSCO CANADA,2019-2020,160921.953100616
EBSCO CANADA,2020-2021,127155.04342679531
EFFIGIS GEO SOLUTIONS,2017-2018,508731.47420187795
EFFIGIS GEO SOLUTIONS,2018-2019,0.2142018779342723
EFFIGIS GEO SOLUTIONS,2019-2020,218295.2147887324
EFFIGIS GEO SOLUTIONS,2020-2021,555660.0551643192
ELSEVIER,2019-2020,407496.7648614073
ELSEVIER,2020-2021,1479957.7999737577
ELSEVIER B V,2017-2018,675365.5964334119
ELSEVIER B V,2018-2019,979525.7267789892
ELSEVIER B V,2019-2020,309229.17282297276
ELSEVIER B V,2020-2021,736961.7424793068
EON GEOSCIENCES,2017-2018,1273905.399680365
EON GEOSCIENCES,2018-2019,496969.6903196347
EON GEOSCIENCES,2019-2020,0.4986301369863014
EON GEOSCIENCES,2020-2021,0.5013698630136987
EPERFORMANCE,2017-2018,736593.7024622716
EPERFORMANCE,2018-2019,806955.2214455917
EPERFORMANCE,2019-2020,827063.8868450195
EPERFORMANCE,2020-2021,789132.7055472916
ESRI,2017-2018,1328312.8681313018
ESRI,2018-2019,1008338.4284746363
ESRI,2019-2020,1038312.9238059275
ESRI,2020-2021,1415305.9591579672
EXCEL HUMAN RESOURCES,2017-2018,2662258.946238396
EXCEL HUMAN RESOURCES,2018-2019,3131298.021631701
EXCEL HUMAN RESOURCES,2019-2020,3052824.8448035317
EXCEL HUMAN RESOURCES,2020-2021,2797848.6313042743
FIRST AIR,2017-2018,980251.7993917713
FIRST AIR,2018-2019,816376.9578178694
FIRST AIR,2019-2020,831895.6790721649
FIRST AIR,2020-2021,722950.7022623138
FLEETCARMA,2017-2018,520953.2150632911
FLEETCARMA,2018-2019,1319542.1949367088
FSC,2017-2018,2673287.037037037
FSC,2018-2019,2673287.037037037
FSC,2019-2020,1567351.851851852
GEO DATA SOLUTIONS GDS,2017-2018,2076375.1275967855
GEO DATA SOLUTIONS GDS,2018-2019,397237.13400936074
GEO DATA SOLUTIONS GDS,2019-2020,1334114.6399504072
GEO DATA SOLUTIONS GDS,2020-2021,184303.05909959273
GEOTAB,2018-2019,2015800.36
GEOTAB,2019-2020,851730.4590106952
GEOTAB,2020-2021,706199.6209893049
GREAT SLAVE HELICOPTERS,2017-2018,2459393.3820637274
GREAT SLAVE HELICOPTERS,2018-2019,1898402.7220637274
GREAT SLAVE HELICOPTERS,2019-2020,1348736.6462409524
GREAT SLAVE HELICOPTERS,2020-2021,14105.480054274085
GREAT SLAVE HELICOPTERS 2018,2017-2018,1671281.9358066912
GREAT SLAVE HELICOPTERS 2018,2018-2019,1671281.9358066912
GREAT SLAVE HELICOPTERS 2018,2019-2020,1851230.0804253395
GREAT SLAVE HELICOPTERS 2018,2020-2021,1259185.020128329
HYPERTEC,2017-2018,42732.32
HYPERTEC,2018-2019,961791.8
HYPERTEC,2019-2020,362967.52999999997
HYPERTEC,2020-2021,35537.369999999995
ICF CONSULTING CANADA,2017-2018,424257.9149895696
ICF CONSULTING CANADA,2018-2019,1084160.1055770512
ICF CONSULTING CANADA,2019-2020,191737.40748050113
ICF CONSULTING CANADA,2020-2021,839986.8943148075
INSTITUT NATIONAL DE LA RECHERCHE,2017-2018,565668.616938617
INSTITUT NATIONAL DE LA RECHERCHE,2018-2019,341545.154017094
INSTITUT NATIONAL DE LA RECHERCHE,2019-2020,690003.4035897437
INSTITUT NATIONAL DE LA RECHERCHE,2020-2021,71458.9389946983
ISOMASS SCIENTIFIC,2017-2018,23749.59
ISOMASS SCIENTIFIC,2018-2019,805352.6
ISOMASS SCIENTIFIC,2019-2020,687960.43
ISOMASS SCIENTIFIC,2020-2021,244106.94000000003
JEOL CANADA,2017-2018,158998.46130689597
JEOL CANADA,2018-2019,352446.8642361111
JEOL CANADA,2019-2020,353412.47208333336
JEOL CANADA,2020-2021,352446.8642361111
JWRL GEOMATICS,2017-2018,183015
JWRL GEOMATICS,2018-2019,262077.21000000002
JWRL GEOMATICS,2019-2020,430214.4
JWRL GEOMATICS,2020-2021,128025.22460038986
KENN BOREK AIR,2017-2018,5383333.529746737
KENN BOREK AIR,2018-2019,4750123.4523912985
KENN BOREK AIR,2019-2020,3721993.278028747
KENN BOREK AIR,2020-2021,3573769.5373237506
KINGSTON PROCESS METALLURGY,2017-2018,386768.1178928088
KINGSTON PROCESS METALLURGY,2018-2019,206083.61120628353
KINGSTON PROCESS METALLURGY,2019-2020,452751.00431095785
KINGSTON PROCESS METALLURGY,2020-2021,215678.0344827586
KIRBY EADES GALE BAKER,2017-2018,1398589.7
LEO PISCES SERVICES GROUP,2017-2018,27611.900689655173
LEO PISCES SERVICES GROUP,2018-2019,415889.9277075155
LEO PISCES SERVICES GROUP,2019-2020,694665.7161246323
LEO PISCES SERVICES GROUP,2020-2021,675589.4474234814
LES INVESTISSEMENTS NOLINOR,2017-2018,474453.3
LES INVESTISSEMENTS NOLINOR,2018-2019,281184.14
LES INVESTISSEMENTS NOLINOR,2019-2020,575870
LES INVESTISSEMENTS NOLINOR,2020-2021,142276.38999999998
LM INFORMATION DELIVERY,2018-2019,19926.881863799284
LM INFORMATION DELIVERY,2019-2020,1369973.1281362008
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,2527864.808791702
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,1814308.1196872243
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,1938497.2985904769
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,1588588.1297315834
MAPLESOFT CONSULTING,2017-2018,2385296.7701231167
MAPLESOFT CONSULTING,2018-2019,907782.3214806179
MAPLESOFT CONSULTING,2019-2020,354054.054054054
MAPLESOFT CONSULTING,2020-2021,986486.4864864864
MAVERIN,2019-2020,428206.7057142857
MAVERIN,2020-2021,912142.348939717
MESSA COMPUTING,2017-2018,755347.091050492
MESSA COMPUTING,2018-2019,557624.2185876352
MESSA COMPUTING,2019-2020,471623.582269392
MESSA COMPUTING,2020-2021,155699.875
MICHAEL WAGER CONSULTING,2017-2018,190207.54086486486
MICHAEL WAGER CONSULTING,2018-2019,1126429.138424187
MICHAEL WAGER CONSULTING,2019-2020,1034849.4015635399
MICHAEL WAGER CONSULTING,2020-2021,594652.1085918415
MICROSOFT CANADA,2017-2018,667997.6398360656
MICROSOFT CANADA,2018-2019,491769.9401639344
MICROSOFT CANADA,2019-2020,416278.1487922588
MICROSOFT CANADA,2020-2021,689147.3479400884
"NANOMETRICS",2017-2018,1970998.9000000001
"NANOMETRICS",2018-2019,2626977.3000000003
"NANOMETRICS",2019-2020,391548.1180821918
"NANOMETRICS",2020-2021,45268.9
"NAVIGANT CONSULTING",2017-2018,682023.1042916167
"NAVIGANT CONSULTING",2018-2019,581085.8803225415
"NAVIGANT CONSULTING",2019-2020,804023.8402678273
"NAVIGANT CONSULTING",2020-2021,351580.7394930146
NEWFOUND RECRUITING,2017-2018,45822.34677135678
NEWFOUND RECRUITING,2018-2019,489086.9104638549
NEWFOUND RECRUITING,2019-2020,594777.8522900109
NEWFOUND RECRUITING,2020-2021,504501.0704747775
NISHA TECHONOLOGIES,2017-2018,1222133.46509139
NISHA TECHONOLOGIES,2018-2019,806446.4349264355
NISHA TECHONOLOGIES,2019-2020,2516859.379910632
NISHA TECHONOLOGIES,2020-2021,986994.9917918821
NORTAK SOFTWARE,2017-2018,466757.8705508475
NORTAK SOFTWARE,2018-2019,502847.2505508475
NORTAK SOFTWARE,2019-2020,468036.6592372882
NORTAK SOFTWARE,2020-2021,595813.7069743307
NORTHERN MICRO,2017-2018,595831.4869147176
NORTHERN MICRO,2018-2019,633021.6248681598
NORTHERN MICRO,2019-2020,149505.22692628566
NORTHERN MICRO,2020-2021,8024580.460326982
OPEN GEOSPATIAL CONSORTIUM,2017-2018,140580.04376296682
OPEN GEOSPATIAL CONSORTIUM,2018-2019,342345.7295885223
OPEN GEOSPATIAL CONSORTIUM,2019-2020,526189.4861891232
OPEN GEOSPATIAL CONSORTIUM,2020-2021,810419.1736758511
OPENFRAME TECHNOLOGIES,2017-2018,219593.2826537664
OPENFRAME TECHNOLOGIES,2018-2019,1551100.131968835
OPENFRAME TECHNOLOGIES,2019-2020,888688.058770626
PCI GEOMATICS ENTERPRISES,2017-2018,99811.5122628656
PCI GEOMATICS ENTERPRISES,2018-2019,488173.7777371344
PCI GEOMATICS ENTERPRISES,2019-2020,214750.39631219377
PCI GEOMATICS ENTERPRISES,2020-2021,194548.15015355966
POSTERITY GROUP CONSULTING,2017-2018,395031.5846497887
POSTERITY GROUP CONSULTING,2018-2019,277385.18406526366
POSTERITY GROUP CONSULTING,2019-2020,538763.3981951228
POSTERITY GROUP CONSULTING,2020-2021,69422.87538204488
PROCOM CONSULTANTS,2017-2018,823789.9630731208
PROCOM CONSULTANTS,2018-2019,613961.3120269134
QMR,2017-2018,238369.88662790696
QMR,2018-2019,145546.2327484277
QMR,2019-2020,893201.658268374
QMR,2020-2021,243011.0986623427
RAYMOND CHABOT GRANT THORNTON,2017-2018,860315.9468085107
RAYMOND CHABOT GRANT THORNTON,2018-2019,97346.87096122479
RAYMOND CHABOT GRANT THORNTON,2019-2020,188447.1181242896
RAYMOND CHABOT GRANT THORNTON,2020-2021,588523.4287751487
RDH BUILDING SCIENCE,2017-2018,151026.0575
RDH BUILDING SCIENCE,2018-2019,268685.3992753623
RDH BUILDING SCIENCE,2019-2020,323397.4412246377
RDH BUILDING SCIENCE,2020-2021,253548.13454545455
REDMANGO MEDIA,2017-2018,850546.9171007102
REDMANGO MEDIA,2018-2019,737539.5771007104
REDMANGO MEDIA,2019-2020,794047.3548187945
REDMANGO MEDIA,2020-2021,737539.5771007104
RGB MEDIA,2017-2018,2034000
RGB MEDIA,2018-2019,903994.3600000001
RGB MEDIA,2019-2020,904000
RGB MEDIA,2020-2021,847500
RUGGED GEOMATICS,2018-2019,2370591.14
RUGGED GEOMATICS,2019-2020,38386.1
RUGGED GEOMATICS,2020-2021,164811.72787401572
SAEXPLORATION CANADA,2020-2021,1039371.7399999999
SAMSON AND ASSOCIATES,2017-2018,199247.56583630844
SAMSON AND ASSOCIATES,2018-2019,322839.2650040506
SAMSON AND ASSOCIATES,2019-2020,70721.96788747444
SAMSON AND ASSOCIATES,2020-2021,519333.09073044156
SANDER GEOPHYSICS,2017-2018,441800.1040243902
SANDER GEOPHYSICS,2018-2019,1106733.2859756097
SANDER GEOPHYSICS,2019-2020,0.4986301369863014
SANDER GEOPHYSICS,2020-2021,0.5013698630136987
SERVICE SYSTEMS FOR RESEARCH,2017-2018,76677.4372
SERVICE SYSTEMS FOR RESEARCH,2018-2019,351770.1547826087
SERVICE SYSTEMS FOR RESEARCH,2019-2020,411105.61079460266
SERVICE SYSTEMS FOR RESEARCH,2020-2021,270321.20946552366
SHAPIRO COHEN,2017-2018,1943817.29635
SI SYSTEMS,2017-2018,491101.65200729924
SI SYSTEMS,2018-2019,365971.6420437956
SI SYSTEMS,2019-2020,16167
SI SYSTEMS,2020-2021,367300.38022813684
STANTEC,2017-2018,235002.73521276595
STANTEC,2018-2019,173992.2792832597
STANTEC,2019-2020,415672.6204113968
STANTEC,2020-2021,290512.74030534347
STRATOS,2017-2018,361950.93970220437
STRATOS,2018-2019,908611.3684133292
STRATOS,2019-2020,632128.6962965319
STRATOS,2020-2021,1117897.4295707722
SUMMIT HELICOPTERS,2017-2018,1210440.73
SUMMIT HELICOPTERS,2018-2019,852835.86
SUMMIT HELICOPTERS,2019-2020,181069.56
TEKSYSTEMS CANADA,2017-2018,1431409.3608937266
TEKSYSTEMS CANADA,2018-2019,1994539.7176600026
TEKSYSTEMS CANADA,2019-2020,4404100.378087294
TEKSYSTEMS CANADA,2020-2021,3204501.437171496
TERAMACH TECHNOLOGIES,2017-2018,11366.67
TERAMACH TECHNOLOGIES,2018-2019,821214.58230429
TERAMACH TECHNOLOGIES,2019-2020,738787.5199333101
TERAMACH TECHNOLOGIES,2020-2021,615056.6877624
THERMO FISHER SCIENTIFIC,2017-2018,154097.65240532768
THERMO FISHER SCIENTIFIC,2018-2019,398316.94955149916
THERMO FISHER SCIENTIFIC,2019-2020,117292.98150320606
THERMO FISHER SCIENTIFIC,2020-2021,338504.1709262566
TOURE CLEANING SERVICES,2017-2018,67879.62765463917
TOURE CLEANING SERVICES,2018-2019,342374.1331253391
TOURE CLEANING SERVICES,2019-2020,346175.2394134765
TOURE CLEANING SERVICES,2020-2021,414541.8357535597
TRANSPOLAR TECHNOLOGY,2017-2018,390907.2919368663
TRANSPOLAR TECHNOLOGY,2018-2019,398560.42
TRANSPOLAR TECHNOLOGY,2019-2020,399652.3663561644
TRANSPOLAR TECHNOLOGY,2020-2021,199826.1831780822
TUDJAAT OP,2018-2019,462806.94999999995
TUDJAAT OP,2019-2020,575078.1484210526
TUDJAAT OP,2020-2021,208657.88157894736
TUNDRA TECHNICAL SOLUTIONS,2017-2018,2101002.4691358027
TUNDRA TECHNICAL SOLUTIONS,2018-2019,203679.01234567902
TUNDRA TECHNICAL SOLUTIONS,2019-2020,102118.51851851853
UNIVERSAL HELICOPTERS,2017-2018,1651174.0417731062
UNIVERSAL HELICOPTERS,2018-2019,2453103.771773106
UNIVERSAL HELICOPTERS,2019-2020,1655697.8062711146
UNIVERSAL HELICOPTERS,2020-2021,1244035.2369523402
UNIVERSITE LAVAL,2017-2018,160902.2
UNIVERSITE LAVAL,2018-2019,267970.4225885226
UNIVERSITE LAVAL,2019-2020,275689.4753113553
UNIVERSITE LAVAL,2020-2021,289163.73210012214
VERITAAQ TECHNOLOGY HOUSE,2017-2018,924283.8324691992
VERITAAQ TECHNOLOGY HOUSE,2018-2019,1112042.0532579164
VERITAAQ TECHNOLOGY HOUSE,2019-2020,1582943.510534648
VERITAAQ TECHNOLOGY HOUSE,2020-2021,1926294.3574945433
WILEY BLACKWELL COMMERCE PLACE,2017-2018,425675.01546227204
WILEY BLACKWELL COMMERCE PLACE,2018-2019,765944.3893920596
WILEY BLACKWELL COMMERCE PLACE,2019-2020,768042.867171216
WOOD MACKENZIE,2017-2018,118962.37023744294
WOOD MACKENZIE,2018-2019,750478.9470228311
WOOD MACKENZIE,2019-2020,549293.5820124532
WOOD MACKENZIE,2020-2021,578725.9407272728
WSP,2017-2018,1223808.9707158958
WSP,2018-2019,437746.6180459001
WSP,2019-2020,357958.1852716914
WSP,2020-2021,51518.73581934742
